index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,22925.0,87.0,28.0,55.0,0.03316275030374527,0.02797497808933258,0.05508355051279068,-77288.99717330933,-1002115.8599853516,-522.8436470031738,-111.81686401367188,-391.6332721710205,-1026.2937641143799
1,2020-05-10,12551.0,65.0,25.0,39.0,0.09379032254219055,0.06662508100271225,0.14809370040893555,-54363.99579048157,-1001378.8604736328,-484.47251319885254,-97.98454284667969,-360.3586435317993,-942.81569480896
2,2020-05-17,9129.0,48.0,15.0,21.0,0.08507998287677765,0.10786212235689163,0.24123318493366241,-41812.995076179504,-1000893.8598632812,-443.0549621582031,-84.64455604553223,-329.6036720275879,-857.3031806945801
3,2020-05-24,6456.0,25.0,12.0,18.0,0.07212482392787933,0.039626870304346085,0.15421859920024872,-32683.995366096497,-1000610.8856201172,-403.0801773071289,-71.88475131988525,-302.05280780792236,-777.0177555084229
4,2020-05-31,3808.0,15.0,5.0,11.0,0.04701130464673042,0.05465245619416237,0.13171228766441345,-26227.99575328827,-1000422.8973388672,-362.6890182495117,-59.07747268676758,-275.12125968933105,-696.8877696990967
5,2020-06-07,2204.0,9.0,4.0,10.0,0.026219075545668602,0.042919185012578964,0.13388212025165558,-22419.996559619904,-1000300.9033203125,-321.53306007385254,-45.82037925720215,-246.18420600891113,-613.5376739501953
6,2020-06-14,1246.0,5.0,2.0,3.0,0.013619477860629559,0.031845010817050934,0.11590563505887985,-20215.997099876404,-1000213.9282226562,-279.37171459198,-32.62256622314453,-216.84942245483398,-528.8436841964722
7,2020-06-21,634.0,6.0,0.0,2.0,0.007890468463301659,0.025841491296887398,0.0936044305562973,-18969.997763633728,-1000158.9202880859,-236.45930290222168,-19.26978349685669,-187.30818033218384,-443.0372428894043
8,2020-06-28,387.0,5.0,2.0,0.0,0.006967832800000906,0.026785671710968018,0.07594488561153412,-18335.99805831909,-1000121.9177246094,-193.12639236450195,-5.794944763183594,-157.10138082504272,-356.0227131843567
9,2020-07-05,180.0,3.0,0.0,1.0,0.014758946374058723,0.0,0.13999837636947632,-17948.998510837555,-1000108.9477539062,-149.63371753692627,0.0,-126.20879411697388,-275.84251642227173
10,2020-07-12,139.0,0.0,0.0,0.0,0.07097821682691574,0.0,0.1546507328748703,-17768.998444080353,-1000101.9287109375,-106.26283884048462,0.0,-95.883309841156,-202.14616298675537
11,2020-07-19,84.0,1.0,0.0,0.0,0.46972909569740295,0.0,0.12518559396266937,-17629.998922348022,-1000097.9614257812,-64.1276478767395,0.0,-67.02067852020264,-131.14832639694214
12,2020-07-26,181.0,0.0,0.0,0.0,0.8564228415489197,0.0,0.8026310205459595,-17545.999586582184,-1000093.994140625,-30.775555968284607,0.0,-38.02594542503357,-68.80150437355042
13,2020-08-02,545.0,0.0,0.0,0.0,0.8863266110420227,0.0,0.8340013027191162,-17364.999651908875,-1000093.0023193359,-14.674007892608643,0.0,-18.095986545085907,-32.76999592781067
14,2020-08-09,1417.0,0.0,0.0,0.0,0.9473199248313904,0.0,0.8830257058143616,-16820.000112056732,-1000093.0023193359,-8.934922516345978,0.0,-11.87131404876709,-20.806238651275635
15,2020-08-16,3863.0,1.0,0.0,1.0,0.9397374987602234,0.0,0.9152148962020874,-15402.999520301819,-1000086.9750976562,-5.080215632915497,0.0,-6.959009170532227,-12.039226591587067
16,2020-08-23,11540.0,1.0,0.0,0.0,0.9397374987602234,0.0,0.8725277185440063,-11540.000140666962,-1000065.9942626953,-2.6340922340750694,0.0,-3.4655828028917313,-6.099675223231316
