index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,46336.0,105.0,44.0,58.0,0.9112855792045593,0.8514999747276306,0.6488003134727478,-3837614.8223876953,-1056690.9790039062,-248.39773178100586,-22.07195520401001,-221.04744911193848,-491.51716232299805
1,2020-05-10,169153.0,57.0,33.0,31.0,0.9750974178314209,0.9318692684173584,0.8122620582580566,-3791278.839111328,-1055907.974243164,-226.38468742370605,-13.117244243621826,-198.34413528442383,-437.8461170196533
2,2020-05-17,543028.0,99.0,42.0,30.0,0.8225334286689758,0.950900673866272,0.5320157408714294,-3622126.007080078,-1055093.002319336,-223.71251583099365,-11.551212072372437,-188.93098831176758,-424.19474601745605
3,2020-05-24,983479.0,438.0,149.0,57.0,0.40167033672332764,0.9574523568153381,0.09942793846130371,-3079098.129272461,-1052632.9803466797,-220.21596431732178,-10.796264410018921,-179.53317165374756,-410.5454349517822
4,2020-05-31,872440.0,997.0,335.0,174.0,0.03090195544064045,0.04229916259646416,0.7736210823059082,-2095619.010925293,-1045849.9908447266,-208.39002132415771,-10.328226089477539,-162.4905824661255,-381.20884895324707
5,2020-06-07,548157.0,1290.0,479.0,319.0,0.008306318894028664,0.9964309930801392,0.021307459101080894,-1223179.054260254,-1034630.9661865234,-186.3938570022583,-7.112687826156616,-148.32926988601685,-341.83584451675415
6,2020-06-14,284246.0,1419.0,435.0,415.0,0.004493560642004013,0.7189831733703613,0.004721577279269695,-675022.029876709,-1021671.9818115234,-159.64864492416382,-3.0092820525169373,-136.9813084602356,-299.63924646377563
7,2020-06-21,150412.0,782.0,285.0,382.0,0.05597176402807236,0.8793941140174866,0.03481204807758331,-390776.01432800293,-1011878.9672851562,-132.569420337677,-2.0998772978782654,-116.42580032348633,-251.0951042175293
8,2020-06-28,71035.0,400.0,119.0,240.0,0.021537022665143013,0.9231558442115784,0.01531634759157896,-240364.00318145752,-1006816.9403076172,-105.85211515426636,-0.4170646145939827,-95.7138180732727,-201.98299884796143
9,2020-07-05,28654.0,189.0,54.0,125.0,0.5504249930381775,0.0,0.0676201730966568,-169328.99951934814,-1004327.9266357422,-79.461270570755,0.0,-75.01686811447144,-154.47813749313354
10,2020-07-12,24466.0,110.0,43.0,68.0,0.4747246205806732,0.0,0.5507296323776245,-140674.9963760376,-1002956.9244384766,-58.56924653053284,0.0,-54.383814334869385,-112.95305728912354
11,2020-07-19,17186.0,68.0,18.0,27.0,0.14756107330322266,0.0,0.2469690442085266,-116208.99438858032,-1002252.9602050781,-45.2614963054657,0.0,-38.733792304992676,-83.99529039859772
12,2020-07-26,10569.0,66.0,20.0,19.0,0.9016833305358887,0.0,0.5459728837013245,-99022.99642562866,-1001712.9516601562,-26.945796608924866,0.0,-26.345494389533997,-53.291292786598206
13,2020-08-02,13820.0,34.0,12.0,17.0,0.8055771589279175,0.0,0.8472815752029419,-88453.99618148804,-1001327.9724121094,-12.161324173212051,0.0,-12.878574430942535,-25.039899051189423
14,2020-08-09,17801.0,27.0,8.0,9.0,0.8976577520370483,0.0,0.9146041870117188,-74633.99767875671,-1001054.0008544922,-8.330360800027847,0.0,-5.857674777507782,-14.188035428524017
15,2020-08-16,23871.0,32.0,9.0,7.0,0.9410845041275024,0.0,0.9336060285568237,-56832.99899101257,-1000774.9938964844,-4.039834067225456,0.0,-3.192458674311638,-7.232292965054512
16,2020-08-23,32962.0,62.0,16.0,6.0,0.9312304854393005,0.0,0.9200649261474609,-32962.000370025635,-1000414.9627685547,-1.7280984669923782,0.0,-1.5372686088085175,-3.2653671875596046
