index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,24910.698099426707,99.408907923409,33.96204775338052,50.61202792591414,0.08743815869092941,0.317362904548645,0.10823619365692139,-192521.38137817383,-4068.15767288208,-616.063642501831,-76.88425540924072,-408.504581451416,-1101.4526081085205
1,2020-05-10,18413.369921359204,69.21628444701845,23.616579572104634,35.50843896268851,0.07388082146644592,0.31649112701416016,0.13384857773780823,-167610.68105697632,-3304.329514503479,-578.8097858428955,-64.79736328125,-378.0776262283325,-1021.6849136352539
2,2020-05-17,14454.32553183801,46.552440046646154,15.831840900423915,24.5555885375224,0.08707062900066376,0.3241158723831177,0.16648931801319122,-149197.31616973877,-2781.5908193588257,-538.5562896728516,-55.31665802001953,-348.2759952545166,-942.1490478515625
3,2020-05-24,12410.28807653286,31.830822935234316,10.776761516695021,16.67628553781858,0.11224577575922012,0.33432647585868835,0.2096845805644989,-134742.9871559143,-2430.0873279571533,-498.28996658325195,-45.912652015686035,-319.5131540298462,-863.7158489227295
4,2020-05-31,11707.682103622355,23.764292052893847,8.028024672949867,11.549548363858449,0.15509693324565887,0.3496829867362976,0.2634482979774475,-122332.70406723022,-2179.095298051834,-458.89410972595215,-36.661977767944336,-292.0595169067383,-787.6156997680664
5,2020-06-07,12242.507967107435,19.840639427767943,6.709048457499296,8.597415965987453,0.21568816900253296,0.3649277687072754,0.2985441982746124,-110625.01668930054,-1979.9190759658813,-420.98774909973145,-27.611031532287598,-266.2601947784424,-714.8590421676636
6,2020-06-14,13692.785114220736,18.651478680741285,6.325953198008344,7.136397297937548,0.22527159750461578,0.42349934577941895,0.2813812792301178,-98382.50875473022,-1802.1035194396973,-385.33873558044434,-18.798468112945557,-242.05167293548584,-646.1889553070068
7,2020-06-21,15724.446840125573,19.5589302597542,6.652428548021162,6.700135788231932,0.24215680360794067,0.4841257631778717,0.2833858132362366,-84689.72444534302,-1623.6580908298492,-351.46148204803467,-10.472530126571655,-218.33500862121582,-580.2690982818604
8,2020-06-28,16089.897430037512,21.485161688073365,7.3118864369943655,6.946783836220899,0.23801974952220917,0.5106688141822815,0.28034451603889465,-68965.27409553528,-1430.3185045719147,-318.2110786437988,-2.986830472946167,-194.37390565872192,-515.5718994140625
9,2020-07-05,13514.209091415178,24.333148488157406,8.282328811735072,7.601302089206577,0.2118338793516159,0.0,0.2956034541130066,-52875.375747680664,-1214.2489850521088,-285.39602756500244,0.0,-170.47598361968994,-455.8720636367798
10,2020-07-12,11221.574142020938,26.22457759649694,9.005488001623272,8.474528235728233,0.18777573108673096,0.0,0.277569055557251,-39361.16695404053,-973.1562435626984,-252.0827293395996,0.0,-146.7898726463318,-398.8726329803467
11,2020-07-19,8647.676386337756,24.830430152841647,8.573367912455563,8.840751572018368,0.1565527319908142,0.0,0.24375131726264954,-28139.591217041016,-731.5433770418167,-217.74890422821045,0.0,-123.19239377975464,-340.9413170814514
12,2020-07-26,6148.859849680448,21.139782693937736,7.310446749866217,8.318611842276987,0.12770457565784454,0.0,0.20898504555225372,-19491.91391468048,-516.3522437214851,-182.306170463562,0.0,-98.81524443626404,-281.1214256286621
13,2020-08-02,4146.4466564375325,16.472362782952114,5.693613721396074,7.108318799251115,0.1148541122674942,0.0,0.2098269909620285,-13343.054056167603,-342.0403227210045,-145.60649394989014,0.0,-73.33462238311768,-218.94112586975098
14,2020-08-09,2972.5232823124097,11.87610543486146,4.0982844420548705,5.581354390210718,0.13162077963352203,0.0,0.360114187002182,-9196.607023477554,-212.0671048760414,-107.98612833023071,0.0,-47.22016453742981,-155.20630359649658
15,2020-08-16,2751.6991479067656,8.225420002081446,2.8343710345616713,4.094069759711113,0.15074723958969116,0.0,0.7237398028373718,-6224.08352792263,-120.88542804121971,-70.36828994750977,0.0,-23.223865032196045,-93.59216451644897
16,2020-08-23,3472.3844096612884,6.1717605877740125,2.1332741405367983,2.9486190097384464,0.30733177065849304,0.0,0.8642327785491943,-3472.384437918663,-55.77133037149906,-33.527106046676636,0.0,-7.160555571317673,-40.68766236305237
