,mu_o_1,mu_o_5,std_o_1,std_o_5
0,-150104.4750213623,-58.48086190223694,0.0,6.124455091836125
1,-150049.21913146973,-58.49835497290644,0.0,6.100057525433857
2,-149848.10829162598,-59.32892594280004,0.0,5.723265358674568
3,-149549.67498779297,-60.738149887699464,0.0,5.993432569620257
4,-149513.56887817383,-60.819147476491764,0.0,6.019508370155945
5,-149295.37773132324,-61.51419438200035,0.0,6.388204131463105
6,-149288.41590881348,-61.5643998077115,0.0,6.4272640092775415
7,-149152.34565734863,-65.59107335681715,0.0,4.699399420185393
8,-149091.8731689453,-66.03359463383416,0.0,5.105322317481771
9,-148576.4503479004,-70.18397752825744,0.0,9.128054235541008
10,-147968.60694885254,-74.25254248934606,0.0,12.81169942874998
11,-147891.98875427246,-74.49637441013608,0.0,12.815920554500716
12,-147489.44282531738,-77.02018162456879,0.0,11.211185936007833
13,-146287.00256347656,-87.93559119725978,0.0,5.311984172996971
14,-146160.66932678223,-89.05779020643797,0.0,4.914921136285133
15,-145225.4295349121,-96.79968542910667,0.0,5.72064198286738
16,-144677.30522155762,-99.68773839845304,0.0,5.628061531474745
17,-144607.29598999023,-105.15085226503595,0.0,9.843681965738
18,-144294.44313049316,-106.70320380384646,0.0,10.272434989646719
19,-144217.47207641602,-107.03784045247899,0.0,10.391756917550504
20,-143422.11723327637,-108.68825374084308,0.0,11.010224477150615
21,-142901.64947509766,-118.20014517753198,0.0,15.306224821092368
22,-142488.431930542,-119.03342446640313,0.0,15.252119464196772
23,-141964.16854858398,-121.87607948093815,0.0,17.28998782310912
24,-141857.36656188965,-122.55702194913758,0.0,17.949634020155628
25,-140457.67784118652,-127.90418927256283,0.0,22.885310072556663
26,-140237.7223968506,-128.45362579256567,0.0,23.279052109997934
27,-140096.21620178223,-128.79205936945695,0.0,23.547991961432928
28,-140064.1632080078,-143.01916481980768,0.0,28.314679710573035
29,-138516.7121887207,-146.87000907092067,0.0,32.07339903096216
30,-137480.07774353027,-148.60054081389438,0.0,33.71418690458193
31,-137315.1683807373,-148.83811090289424,0.0,33.94695998004947
32,-136625.9002685547,-158.69495143377645,0.0,30.122202707913427
33,-136096.9638824463,-160.73718094259047,0.0,31.013128521258576
34,-135677.67143249512,-162.55023142626283,0.0,31.74151290505963
35,-135377.7027130127,-163.5839619078693,0.0,32.01744575184271
36,-135368.02291870117,-163.61487902795346,0.0,32.0244981909168
37,-135282.23991394043,-164.3051700469657,0.0,31.415268845336723
38,-134657.81211853027,-167.76931629445704,0.0,26.6299288788765
39,-132869.98748779297,-180.5055610539901,0.0,19.437060890773548
40,-130861.00578308103,-195.47255138903236,1.4551915228366852e-11,25.590990186848963
41,-129560.6517791748,-199.5434105769392,0.0,27.931193664435153
42,-129034.38568115234,-200.23629740104064,0.0,27.864347320781366
43,-129016.68548583984,-208.64809716684903,0.0,33.87620372747208
44,-128973.08349609378,-208.7654744039574,1.4551915228366852e-11,33.93454523049489
45,-128418.0736541748,-210.6670142001853,0.0,34.13779711753069
46,-125979.3758392334,-222.02834504218532,0.0,32.82533488699463
47,-122943.4585571289,-236.51717447847983,0.0,33.00792745410008
48,-121651.57318115234,-241.03964822970107,0.0,30.70498065747591
49,-117170.7820892334,-260.72220287527847,0.0,24.17371523689674
50,-116951.98059082034,-261.47344494321385,1.4551915228366852e-11,24.03834042309263
51,-115772.90534973145,-282.9649454514348,0.0,42.888939512829715
52,-114868.79348754886,-285.5790912347411,1.4551915228366852e-11,41.89730275003358
53,-114371.6812133789,-287.06744159709893,0.0,41.421498349877005
54,-113157.68241882324,-289.90260244642246,0.0,41.07632311698468
55,-111059.24606323242,-298.1565919717791,0.0,36.76708960295239
56,-107817.23022460938,-318.97269614118005,0.0,38.21251535405213
57,-107602.96821594238,-321.95614562868934,0.0,36.72602690202924
58,-107114.3817901611,-332.71226275303553,1.4551915228366852e-11,38.40312273286127
59,-106792.08755493164,-337.2527384736027,0.0,37.187510379850906
60,-105739.74609375,-348.484721361743,0.0,32.7560187549156
61,-104678.80249023438,-369.4554401131869,0.0,30.038028158598312
62,-104592.78106689452,-370.562748802682,0.0,29.914502096489414
63,-103898.03886413574,-374.03602383698814,0.0,28.70931039590547
64,-103056.24008178712,-378.6199447251059,0.0,27.790658871477053
65,-102630.84411621094,-380.99041219095545,0.0,27.440060017019345
66,-102214.60342407228,-382.9328250880161,0.0,27.04705123434471
67,-102183.38966369627,-383.2067090573787,0.0,27.03531889340139
68,-101891.93725585938,-385.29420524617245,0.0,26.472496516845748
69,-101197.05200195312,-390.96509669052796,0.0,24.61653525191153
70,-100927.88696289062,-395.76295707117725,0.0,26.904388728839233
71,-100096.42601013184,-399.8569859099206,0.0,24.220328948416267
72,-99539.5278930664,-402.8572746114477,0.0,22.773526920201284
73,-98819.65637207033,-406.0438323663342,0.0,20.11358361456115
74,-98705.1486968994,-406.8211816728064,0.0,19.327058879744424
75,-98172.55973815918,-411.75414086059664,0.0,16.01896749725444
76,-96668.63441467284,-426.59853147661823,0.0,13.244221400420937
77,-96308.28857421876,-428.35848238868704,0.0,13.853595891948906
78,-95343.99032592772,-429.98836500396357,0.0,12.444101800821684
79,-95304.54635620116,-430.13210490734366,0.0,12.475704088166186
80,-94042.84477233888,-435.1838615741306,0.0,14.065464516368776
81,-93280.10559082033,-436.9693605760963,0.0,13.429802981617598
82,-90692.91114807127,-451.21761647223536,0.0,15.941517789075982
83,-90667.142868042,-451.4515741832014,0.0,15.983279687876726
84,-90574.6841430664,-452.09021619816014,0.0,15.854476551526734
85,-89933.9485168457,-457.84065087094075,0.0,13.500836261504148
86,-88106.73713684082,-467.83030359754883,0.0,10.899212804686718
87,-87835.76965332031,-469.75643138619273,0.0,11.908937902406008
88,-87360.50605773926,-475.36651800869606,0.0,14.054845249675823
89,-86999.2733001709,-481.85462190518285,0.0,14.1329823481503
90,-86638.76533508301,-487.50414576468046,0.0,14.018260637215414
91,-86508.76045227051,-489.40436036027313,0.0,14.288208615032982
92,-86448.47869873047,-490.1129569102628,0.0,14.312349328805341
93,-85624.60899353027,-495.1545127411875,0.0,15.13668299217468
94,-84978.86657714844,-499.3948895945392,0.0,15.60145333778814
95,-83413.07640075684,-506.8830562644409,0.0,14.154681936975484
96,-82366.61911010742,-513.3821188445501,0.0,15.478600114995533
97,-82208.04214477539,-514.5203730919491,0.0,15.868662718267109
98,-82019.06204223633,-515.6625781328237,0.0,16.113330848988497
99,-81648.10180664062,-516.9265939187851,0.0,15.601384498038646
100,-81428.9665222168,-519.1223041638958,0.0,16.9769930094269
101,-81338.03367614746,-519.5206712288466,0.0,16.962161624949594
102,-80790.52925109863,-523.9773080672253,0.0,19.218209106805066
103,-80329.38957214355,-528.0922347619869,0.0,21.08618284528055
104,-80110.08262634277,-529.9899674690041,0.0,22.13096932578532
105,-79689.10217285156,-531.9851246004844,0.0,21.743569730035304
106,-79150.54321289062,-535.6544014086513,0.0,22.490751493024817
107,-78485.64147949219,-542.4091654489566,0.0,22.267059132976282
108,-77677.1593093872,-549.1949148318115,0.0,20.99675215008103
109,-77198.30989837646,-553.5097355029169,0.0,20.897461823749676
110,-77158.35571289062,-553.8199825647977,0.0,20.8362754983709
111,-77156.11457824707,-553.8359183238006,0.0,20.83299557147774
112,-75843.01471710205,-563.0797895689914,0.0,19.826971366215325
113,-75805.71174621582,-563.3012289188215,0.0,19.787181265749037
114,-75239.49146270752,-570.627397363927,0.0,23.332187981648357
115,-74742.35534667969,-572.1712249769424,0.0,22.229580337982227
116,-73558.43544006348,-577.306397123942,0.0,17.46018930047455
117,-73019.76680755615,-579.6075190892753,0.0,15.45859588456363
118,-72396.83151245117,-583.1832684767063,0.0,13.768616572370437
119,-70639.41478729248,-592.8344199761801,0.0,11.466274838716734
120,-69240.72265625,-598.4345621918126,0.0,12.000067543090942
121,-68266.69692993164,-601.2860486632414,0.0,12.230752086251972
122,-68142.52376556396,-601.5389123173966,0.0,12.343056793632524
123,-67882.28511810303,-602.149511979687,0.0,12.474265730039237
124,-64036.574363708496,-611.483359829956,0.0,15.990346754540278
125,-62886.70063018799,-618.0155968147238,0.0,16.37996440260074
126,-62208.3044052124,-622.5779729606778,0.0,18.235505735865445
127,-62172.7991104126,-622.8104420582999,0.0,18.362397525345138
128,-61523.2515335083,-624.9404221541151,0.0,19.184480843629938
129,-60616.092681884766,-627.4762687734551,0.0,20.10937219358875
130,-60609.8747253418,-627.500895114454,0.0,20.105099238526165
131,-58486.72866821289,-634.0836835499842,0.0,17.556809723472846
132,-56952.02827453613,-643.7151768626,0.0,10.724943156756355
133,-54781.23188018799,-660.940171377416,0.0,13.171445144588285
134,-52550.54473876953,-671.1958624238521,0.0,16.34712459713916
135,-51821.41780853272,-673.0580209531598,0.0,15.433063182686807
136,-51549.24392700195,-674.2683065726914,0.0,14.95802197184223
137,-50202.09312438965,-684.1038525079066,0.0,11.501247680503823
138,-50199.29885864258,-684.1168246078136,0.0,11.496478065312056
139,-49433.889389038086,-691.1991261049894,0.0,9.078298753968705
140,-48453.56464385986,-696.6866929729001,0.0,9.485075669597046
141,-48217.86403656006,-697.3167664052135,0.0,9.34018361074228
142,-46932.18231201172,-701.4220009549392,0.0,9.168493666196108
143,-43108.06751251221,-716.197482512581,0.0,10.701228722826405
144,-42271.51393890381,-719.1390599685153,0.0,10.94322943024409
145,-41562.95776367188,-722.36542683676,0.0,9.762099993069002
146,-40798.33984375,-726.1833996710366,0.0,8.740411124647528
147,-40543.97106170654,-727.6472032810486,0.0,8.482331912437413
148,-40250.70190429688,-730.3989452649251,0.0,8.768978295085992
149,-38983.53576660156,-738.6454109183657,0.0,9.057427116036015
150,-38720.28350830078,-740.3473209829401,0.0,9.260711119067258
