,mu_o_1,mu_o_5,std_o_1,std_o_5
0,-150249.0234375,-46.80563735961914,0.0,0.9058456266189278
1,-150246.9825744629,-47.11350171442156,0.0,0.9213018019050149
2,-150244.6174621582,-47.50305115172738,0.0,1.3230241263244427
3,-150243.28231811523,-47.521601161146,0.0,1.307450450554295
4,-150242.0711517334,-47.54036658545121,0.0,1.2929201192403306
5,-150240.6406402588,-47.564386907619856,0.0,1.2780983887658717
6,-150239.37225341797,-47.588757675237154,0.0,1.2636610474741685
7,-150228.33824157715,-47.8358632210275,0.0,1.143554370746483
8,-150071.42066955566,-49.30812972238145,0.0,0.7072876752410292
9,-150022.8214263916,-49.87668805038946,0.0,0.8503456692552442
10,-149997.94006347656,-50.266060556611905,0.0,1.0951524499561243
11,-149978.609085083,-50.74620562905407,0.0,1.4483647562873132
12,-149926.87225341797,-51.41317857601943,0.0,1.9004552065742017
13,-149834.5184326172,-52.953146129598096,0.0,3.0037168683632434
14,-149716.12930297852,-54.133502414866655,0.0,3.6312949855945638
15,-149697.12257385254,-54.283863577652404,0.0,3.7277532651677063
16,-149261.3124847412,-58.864297171158185,0.0,5.671569118299639
17,-149229.6028137207,-59.32737850469253,0.0,5.776264582074246
18,-149174.1943359375,-61.49023563297561,0.0,5.7978937504347705
19,-149139.58549499512,-62.68589954720418,0.0,6.550274846425793
20,-149052.21939086914,-63.49670674712477,0.0,7.156483553855088
21,-148793.02978515625,-65.67781962599227,0.0,8.907779318053615
22,-148738.45100402832,-65.87617265548877,0.0,8.837949572937877
23,-147447.42393493652,-69.3990552710064,0.0,6.85292210104405
24,-146876.31607055664,-73.92026066711735,0.0,6.350682495250392
25,-146750.95558166504,-74.90472063726372,0.0,6.971508292755927
26,-144674.01504516602,-79.84191437749755,0.0,5.876669937737256
27,-144610.41450500488,-79.98153117261947,0.0,5.905965155276965
28,-144421.93031311035,-86.37162479023985,0.0,8.081904784151865
29,-144379.5108795166,-87.95721356919887,0.0,10.487976964310349
30,-143927.42156982422,-95.13066508860595,0.0,18.669453555283795
31,-143300.74310302734,-98.85967304092341,0.0,18.803158578285636
32,-143055.11474609375,-102.05306154320024,0.0,22.049407515509888
33,-143034.09576416016,-102.31233167737261,0.0,22.30326895809627
34,-142533.0352783203,-109.56576947627289,0.0,28.930229335168132
35,-142328.29093933103,-112.75887408447713,0.0,31.829998271791037
36,-142211.13204956055,-113.805420881492,0.0,32.25559386380266
37,-140948.46725463867,-118.17828398046001,0.0,32.25023369936193
38,-140724.42054748535,-118.88454631021762,0.0,32.31863299877266
39,-140484.3521118164,-121.62392671064092,0.0,30.734794093466647
40,-139942.3599243164,-130.64768818814034,0.0,25.260972852344963
41,-139427.0896911621,-134.73466664576284,0.0,22.739363362956023
42,-139188.35639953613,-136.3635608678285,0.0,21.584978475086857
43,-138777.77099609375,-143.46904567855876,0.0,20.455653281151008
44,-136835.51788330078,-147.74469642856604,0.0,19.283427637644603
45,-135840.81649780273,-150.58991784254033,0.0,19.428185492292982
46,-132556.71501159668,-158.3146157915275,0.0,18.91554654138716
47,-132234.26818847656,-159.34111672237685,0.0,19.115412768215865
48,-131968.58406066897,-167.92100391047848,0.0,28.366938765398903
49,-131359.36737060547,-171.79849419943366,0.0,31.287812050599992
50,-130922.5082397461,-174.42418223922252,0.0,33.39268109321601
51,-128128.97682189938,-183.72409355398355,1.4551915228366852e-11,35.103094646062864
52,-127284.50775146484,-190.56179337004352,0.0,33.7940752159069
53,-125343.2655334473,-213.1599025777619,1.4551915228366852e-11,42.46373000987593
54,-124649.00970458984,-221.88228621581703,0.0,48.27607448601431
55,-123472.7954864502,-230.33367166018178,0.0,54.812348566961276
56,-122585.29663085938,-238.17498238594098,0.0,58.15844171045208
57,-121127.89154052734,-244.6932585802362,0.0,55.94706981590177
58,-120685.3199005127,-252.25129925229658,0.0,51.83135692485782
59,-119927.22511291504,-265.3020488333517,0.0,49.6051514334725
60,-119758.1958770752,-267.9705496315163,0.0,49.92257220687396
61,-118271.27456665042,-277.2508955755244,1.4551915228366852e-11,48.855967345346976
62,-116759.93919372562,-287.004375227288,1.4551915228366852e-11,50.0474385818877
63,-116451.1489868164,-288.54531067685457,0.0,49.98478720619772
64,-110489.72129821774,-307.83070507456125,1.4551915228366852e-11,39.068921212407126
65,-108028.57398986816,-315.0416996370653,0.0,35.509338647307715
66,-106617.05017089844,-318.62382601792666,0.0,33.55311105824544
67,-104117.24090576172,-321.1111515027088,0.0,32.95258525915747
68,-103892.75550842284,-322.1912445244586,0.0,31.81606162641521
69,-103498.12507629396,-328.43542975977965,0.0,35.861490451858245
70,-102827.64434814452,-331.89433219935023,0.0,33.694962787404705
71,-101927.91938781738,-341.67556023039674,0.0,28.58004410446622
72,-100220.7088470459,-355.9390631196016,0.0,26.609705038149414
73,-99278.27835083008,-382.51617193096416,0.0,14.645044085066905
74,-99196.195602417,-384.9805026803857,0.0,16.750635476914628
75,-97518.40591430664,-401.60812841617627,0.0,12.677409553747376
76,-97230.97801208496,-403.8666968380871,0.0,12.640318227871688
77,-97078.25660705566,-405.2096382536776,0.0,12.820046785106506
78,-95798.53057861328,-421.367631625578,0.0,22.78865756496833
79,-95129.8713684082,-426.07039023211564,0.0,24.46356485757678
80,-94450.1495361328,-428.0927829280974,0.0,23.25695891418442
81,-93451.73835754396,-433.46018324154863,0.0,20.338098308486597
82,-92914.70527648926,-436.36263422085295,0.0,19.061737975446107
83,-92135.78224182127,-443.46644107320964,0.0,13.804268521636894
84,-90840.09170532228,-454.290286805516,0.0,9.394952196754808
85,-90504.3601989746,-456.0207149906702,0.0,9.24426725809503
86,-87680.16815185547,-466.3723810633343,0.0,7.7922878758096354
87,-87584.03778076172,-470.45190290863195,0.0,11.033534688398309
88,-86873.33106994629,-472.86220071996723,0.0,10.419324140148525
89,-86668.45321655273,-473.64170227020804,0.0,10.327668400048394
90,-86100.77857971191,-476.3662667272918,0.0,9.64431265939554
91,-84096.84181213379,-484.91519412138166,0.0,8.257147079190467
92,-83610.41069030762,-487.5853460758418,0.0,7.7500821432820945
93,-82782.74536132812,-492.4813210335051,0.0,7.844087306677933
94,-82336.06338500977,-495.4774325261371,0.0,8.38452968073428
95,-81707.29637145996,-501.3897726923684,0.0,12.613876771897164
96,-81295.55702209473,-504.8349447207561,0.0,15.409292421945771
97,-80859.41314697266,-509.7226641680953,0.0,18.30603623664151
98,-79928.12156677246,-517.0691241729585,0.0,20.626367483149597
99,-79831.36177062988,-518.2702472319679,0.0,21.601516778560203
100,-79683.30383300781,-519.6592996336155,0.0,22.47165355014979
101,-79671.64516448975,-522.2785474182613,0.0,24.967726720142654
102,-79432.00588226318,-523.7579514909683,0.0,25.71462107755952
103,-78420.0382232666,-528.989798686144,0.0,28.02744586038832
104,-78040.08960723877,-531.4646925365513,0.0,29.42398276707127
105,-77960.52932739258,-532.6534517263102,0.0,30.61298881923149
106,-77659.4352722168,-535.5042281384442,0.0,32.964526477135514
107,-77477.77938842773,-537.0828485875443,0.0,34.4428736080315
108,-75391.96968078613,-544.1204459416231,0.0,36.0552666271258
109,-74593.36757659912,-551.5521172075936,0.0,37.38898380038338
110,-74043.84136199951,-553.3589119850446,0.0,38.28314061713668
