,mu_o_1,mu_o_5,std_o_1,std_o_5
0,-150120.86868286133,-64.26711738109589,0.0,13.00055743490642
1,-150019.16885375977,-64.36233012971167,0.0,12.962508814489707
2,-149647.19772338867,-65.64217904595225,0.0,12.257466950178745
3,-149576.09176635742,-65.86325520406824,0.0,12.157780144576178
4,-149163.2843017578,-66.60592159188981,0.0,11.882409679492593
5,-148777.96173095703,-73.08322812181316,0.0,10.82775070928938
6,-148777.40859985352,-73.0847563325006,0.0,10.827469064862154
7,-148152.35137939453,-76.71374880706671,0.0,9.324504565059765
8,-147908.33473205566,-77.55117581188044,0.0,9.098873664493299
9,-147862.8444671631,-77.69458398783438,0.0,9.045613017197526
10,-147144.55604553223,-84.46701137326932,0.0,10.244879076881183
11,-147035.53199768066,-85.5856712842313,0.0,11.170404456353982
12,-146863.01231384277,-86.6828844722161,0.0,11.802790347357659
13,-146650.96282958984,-88.18105728927485,0.0,12.679606507978717
14,-146532.20176696777,-88.64050963085845,0.0,12.579744444438433
15,-146471.51947021484,-95.81878556706917,0.0,9.876195061162768
16,-146448.58360290527,-95.96236050818185,0.0,9.892836267986068
17,-145937.99591064453,-99.76322376368691,0.0,10.315721996482067
18,-145925.95100402832,-99.82873377151705,0.0,10.299936209755034
19,-145719.50912475586,-101.72869290897988,0.0,10.007965786983409
20,-145670.21369934082,-102.98670586191687,0.0,9.405764093794696
21,-145412.98866271973,-109.35571290923826,0.0,10.08988053514315
22,-145365.11421203613,-109.75392513749841,0.0,10.057614752669474
23,-145141.7064666748,-111.73223423811217,0.0,9.988744307723634
24,-144996.5763092041,-113.20646991751592,0.0,10.198517401261238
25,-144938.2781982422,-113.59531358006045,0.0,10.123004184345124
26,-144925.8041381836,-113.82807350657114,0.0,10.140267839078566
27,-144890.47050476074,-114.59809273682481,0.0,10.33546598307618
28,-144761.87705993652,-116.7545769769105,0.0,10.88111441667481
29,-144660.41564941406,-117.39917688575501,0.0,10.672490080221053
30,-144610.98670959473,-118.12177133946952,0.0,10.757543776286631
31,-144476.957321167,-121.20788062109378,0.0,11.139313227238445
32,-144469.71893310547,-121.38147147439572,0.0,11.180700683564314
33,-144204.00619506836,-126.26435465606521,0.0,13.009718556722882
34,-144191.43676757812,-126.38510516326753,0.0,12.984815271190895
35,-144048.51913452148,-127.50307204874184,0.0,12.652954851005035
36,-143907.470703125,-128.06493941122454,0.0,12.172592386524395
37,-143907.1273803711,-128.53753862773695,0.0,12.341190584693766
38,-143539.38102722168,-130.48869471278198,0.0,11.283442072357536
39,-143480.24368286133,-130.77211955825868,0.0,11.114835643541833
40,-143437.31880187988,-131.01686999516565,0.0,11.01489212963354
41,-143173.41804504397,-131.9903335602184,0.0,10.107086944287031
42,-143160.18104553223,-132.03749293606788,0.0,10.064740607428302
43,-142893.08547973633,-133.5230706964398,0.0,9.790007693644306
44,-142717.45681762695,-138.7332438571545,0.0,12.673015839230459
45,-142425.5084991455,-140.42672225305844,0.0,12.464907364075204
