index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,49619.0,74.0,27.0,64.0,0.9316200613975525,0.9767810106277466,0.80531907081604,-5145586.013793945,-1076128.0822753906,-170.94664573669434,-12.600452899932861,-149.5375633239746,-333.0846977233887
1,2020-05-10,201712.0,92.0,14.0,32.0,0.9576513171195984,0.9700160026550293,0.9323163032531738,-5095967.102050781,-1075388.1072998047,-149.35773611068726,-4.411382675170898,-129.11704778671265,-282.8861904144287
2,2020-05-17,705994.0,139.0,44.0,47.0,0.8234900236129761,0.9545556306838989,0.8337829113006592,-4894255.065917969,-1074508.1329345703,-146.8948483467102,-4.060317575931549,-124.4288444519043,-275.38403034210205
3,2020-05-24,1506771.0,482.0,164.0,82.0,0.6847160458564758,0.9502459764480591,0.381046861410141,-4188261.032104492,-1071609.115600586,-143.1091070175171,-3.623347282409668,-121.16206884384155,-267.8945302963257
4,2020-05-31,1362324.0,1402.0,509.0,238.0,0.11535000056028366,0.7947232723236084,0.015147513709962368,-2681489.944458008,-1062471.0845947266,-135.9709620475769,-3.203713297843933,-112.88899183273315,-252.06368207931519
5,2020-06-07,558178.0,2217.0,774.0,541.0,0.07046643644571304,0.912175714969635,0.03517403453588486,-1319165.9927368164,-1044029.0832519531,-122.96633720397949,-2.4998097121715546,-98.64306449890137,-224.10922765731812
6,2020-06-14,261136.0,1547.0,542.0,555.0,0.020981982350349426,0.9260461926460266,0.04062866047024727,-760987.9970550537,-1025496.0632324219,-101.47360563278198,-1.4902953803539276,-80.7077705860138,-183.6716866493225
7,2020-06-21,122074.0,800.0,306.0,394.0,0.08262726664543152,0.9446627497673035,0.14747783541679382,-499851.98974609375,-1014907.0739746094,-77.61918902397156,-0.846351832151413,-61.944782733917236,-140.41032671928406
8,2020-06-28,58871.0,384.0,141.0,213.0,0.20338037610054016,0.7401422262191772,0.40633976459503174,-377778.0055999756,-1009854.0496826172,-52.929484844207764,-0.2591386064887047,-43.386003375053406,-96.57463073730469
9,2020-07-05,38020.0,204.0,64.0,113.0,0.8204905390739441,0.0,0.8222614526748657,-318906.9986343384,-1007365.0360107422,-30.154430866241455,0.0,-27.98481583595276,-58.139246106147766
10,2020-07-12,42608.0,108.0,45.0,54.0,0.944223940372467,0.0,0.883853554725647,-280887.0077133179,-1006032.0281982422,-15.959000587463379,0.0,-19.231289625167847,-35.19028723239899
11,2020-07-19,43253.0,110.0,21.0,41.0,0.9258787631988525,0.0,0.8320892453193665,-238279.00886535645,-1005098.0377197266,-12.586385011672974,0.0,-16.0490021109581,-28.635384142398834
12,2020-07-26,42047.0,82.0,36.0,40.0,0.912711501121521,0.0,0.8012654185295105,-195026.0043144226,-1004225.0061035156,-10.905669629573822,0.0,-13.156777620315552,-24.062445759773254
13,2020-08-02,40300.0,96.0,44.0,30.0,0.8893013596534729,0.0,0.9034876227378845,-152979.00438308716,-1003351.9744873047,-8.796437829732895,0.0,-9.36342477798462,-18.159862607717514
14,2020-08-09,38518.0,93.0,37.0,31.0,0.9108849167823792,0.0,0.867656409740448,-112679.00466918945,-1002477.9510498047,-6.222575157880783,0.0,-6.097143888473511,-12.319719940423965
15,2020-08-16,37573.0,88.0,26.0,34.0,0.9447166919708252,0.0,0.929532527923584,-74161.0050201416,-1001618.9575195312,-3.5281814634799957,0.0,-3.7547409534454346,-7.282923012971878
16,2020-08-23,36588.0,87.0,23.0,34.0,0.9382385611534119,0.0,0.9247945547103882,-36588.0012512207,-1000768.9666748047,-1.5410893596708775,0.0,-1.5225835144519806,-3.0636727809906006
