index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,22602.0,96.0,34.0,64.0,0.06568673253059387,0.03488609567284584,0.00439711008220911,-375563.02547454834,-1005293.0450439453,-629.4660568237305,-33.8242244720459,-473.9799976348877,-1137.270269393921
1,2020-05-10,14354.0,71.0,24.0,34.0,0.02260344848036766,0.9716143012046814,0.005036495625972748,-352961.01570129395,-1004553.0700683594,-591.7868614196777,-20.077693462371826,-442.05408096313477,-1053.918628692627
2,2020-05-17,17774.0,26.0,14.0,21.0,0.00515294773504138,0.9771425127983093,0.10607859492301941,-338607.0251464844,-1004114.0747070312,-549.9804496765137,-12.135509252548218,-408.33983421325684,-970.4558372497559
3,2020-05-24,24767.0,24.0,5.0,15.0,0.012920224107801914,0.9938200116157532,0.007704252377152443,-320833.01544189453,-1003803.1005859375,-506.8373680114746,-11.775270700454712,-376.15981101989746,-894.772481918335
4,2020-05-31,32983.0,37.0,6.0,11.0,0.0017528112512081861,0.6572988033294678,0.1772003173828125,-296066.0219192505,-1003596.1151123047,-463.50393295288086,-11.558210849761963,-344.6725130081177,-819.7346591949463
5,2020-06-07,40598.0,19.0,7.0,8.0,0.0036040276754647493,0.9940345883369446,0.004756599199026823,-263083.02879333496,-1003398.1323242188,-420.3120231628418,-9.56903338432312,-313.8185501098633,-743.6995697021484
6,2020-06-14,51257.0,36.0,15.0,9.0,0.0052832127548754215,0.5018757581710815,0.24058207869529724,-222485.01777648926,-1003148.1170654297,-377.06706523895264,-6.890087127685547,-284.01036262512207,-667.9675054550171
7,2020-06-21,56456.0,35.0,20.0,7.0,0.018573591485619545,0.9613219499588013,0.05174066871404648,-171228.0035018921,-1002778.0914306641,-334.14411544799805,-4.131231009960175,-254.40702438354492,-592.6823616027832
8,2020-06-28,50517.0,72.0,14.0,13.0,0.028625112026929855,0.8486920595169067,0.13457082211971283,-114771.99792861938,-1002306.0607910156,-291.79039001464844,-0.23400263860821724,-226.94082260131836,-518.9652156829834
9,2020-07-05,25661.0,59.0,22.0,13.0,0.0347784087061882,0.0,0.05808160454034805,-64254.9991607666,-1001785.0494384766,-250.25124549865723,0.0,-197.30981588363647,-447.56107807159424
10,2020-07-12,13673.0,52.0,18.0,18.0,0.03392603620886803,0.0,0.04019054397940636,-38594.00153160095,-1001185.0738525391,-209.26735401153564,0.0,-168.33527088165283,-377.60262966156006
11,2020-07-19,7424.0,55.0,19.0,22.0,0.064224474132061,0.0,0.03870733454823494,-24921.000003814697,-1000684.0515136719,-168.51980686187744,0.0,-137.76307106018066,-306.2828850746155
12,2020-07-26,3975.0,16.0,9.0,11.0,0.08060326427221298,0.0,0.04359148070216179,-17497.000098228455,-1000414.0472412109,-128.34025621414185,0.0,-106.87706470489502,-235.21732807159424
13,2020-08-02,2243.0,17.0,5.0,8.0,0.053947340697050095,0.0,0.0266883485019207,-13522.0006108284,-1000227.05078125,-89.21793699264526,0.0,-76.05135440826416,-165.26928663253784
14,2020-08-09,1391.0,10.0,3.0,2.0,0.40514224767684937,0.0,0.2530028223991394,-11279.000341892242,-1000137.0239257812,-50.03731846809387,0.0,-45.09984254837036,-95.13715982437134
15,2020-08-16,2380.0,2.0,0.0,5.0,0.9770898818969727,0.0,0.9322875738143921,-9888.000041246414,-1000084.9914550781,-16.438795626163483,0.0,-16.900555789470673,-33.339353799819946
16,2020-08-23,7508.0,3.0,3.0,5.0,0.9445291757583618,0.0,0.9377722144126892,-7507.999986410141,-1000037.9943847656,-1.5389904379844666,0.0,-2.0979631692171097,-3.636953718960285
