index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,23013.736837335106,99.408907923409,33.96204775338052,50.61202792591414,0.11144009977579117,0.03744029998779297,0.0184013769030571,-267862.6775741577,-1004637.3748779297,-542.690896987915,-101.22255325317383,-302.8010368347168,-946.7144680023193
1,2020-05-10,12533.620965391761,69.03712178820044,23.554807078300854,35.49923633212508,0.0372309684753418,0.05275188013911247,0.047902561724185944,-244848.94275665283,-1003873.9013671875,-505.878210067749,-87.48948097229004,-271.08802795410156,-864.4557094573975
2,2020-05-17,8013.10227671382,43.81072393551342,14.904387133837757,24.211360436320632,0.03912617638707161,0.019184717908501625,0.4996105432510376,-232315.3257369995,-1003364.5629882812,-465.53211212158203,-74.18632984161377,-238.27338218688965,-777.9918479919434
3,2020-05-24,6686.004967072702,25.543556615837694,8.671993492641484,15.462290675593117,0.012363320216536522,0.0013466706732288003,0.3458099067211151,-224302.22034454346,-1003058.5479736328,-423.38805198669434,-60.8327054977417,-212.50948905944824,-696.7302703857422
4,2020-05-31,5923.358384235704,17.67890302454296,6.06838806287241,9.74212503608054,0.2385738044977188,0.23552486300468445,0.7813056111335754,-217616.22428894043,-1002867.2027587891,-380.844783782959,-47.12455749511719,-193.42414140701294,-621.3934993743896
5,2020-06-07,8294.446857102186,13.075217835962004,4.521125226811325,6.629621840065998,0.08332176506519318,0.12524479627609253,0.671963095664978,-211692.85774230957,-1002726.5167236328,-341.8231964111328,-34.65424060821533,-177.53597497940063,-554.0134477615356
6,2020-06-14,6678.673895748041,13.050641893878252,4.540217915236149,5.089625914009849,0.0013252634089440107,0.005985695403069258,0.07018300890922546,-203398.41842651367,-1002607.8796386719,-305.7170867919922,-23.438420295715332,-168.6158537864685,-497.7713871002197
7,2020-06-21,5785.821004594036,14.658760863784417,5.132233118596961,5.015159451106463,0.7563660740852356,0.7755754590034485,0.438092976808548,-196719.74182128906,-1002474.0600585938,-264.22812938690186,-10.666656494140625,-149.05226230621338,-423.94708156585693
8,2020-06-28,12220.940116488375,11.10833833886711,3.8593485746729064,4.735389189331212,0.6107996702194214,0.4011367857456207,0.25591716170310974,-190933.9189529419,-1002351.9134521484,-234.552264213562,-1.4232435822486877,-122.9934811592102,-358.96900177001953
9,2020-07-05,17629.417334824582,12.894204345429193,4.386136959530165,4.114416496859536,0.4786742925643921,0.0,0.8290227651596069,-178712.97597885132,-1002246.3226318359,-221.288800239563,0.0,-101.55948400497437,-322.84831523895264
10,2020-07-12,24350.002160097327,21.36894499853204,7.307343548669099,5.249540707568649,0.017282236367464066,0.0,0.5044232606887817,-161083.55522155762,-1002082.4432373047,-201.99532508850098,0.0,-84.72000360488892,-286.7153549194336
11,2020-07-19,14925.009653886518,37.607691678103436,13.11256077136899,8.74347551181662,0.028382444754242897,0.0,0.046568188816308975,-136733.5557937622,-1001799.31640625,-171.0968255996704,0.0,-74.46742057800293,-245.5642604827881
12,2020-07-26,7413.843359939317,41.828353827803454,14.715435290146207,13.042129805328475,0.04222422093153,0.0,0.23623834550380707,-121808.5527420044,-1001401.7486572266,-128.97870540618896,0.0,-51.59217715263367,-180.57088136672974
13,2020-08-02,8233.003067229743,27.364200196086987,9.553721342397358,12.642290606419156,0.6983632445335388,0.0,0.9191100597381592,-114394.71244812012,-1001078.7963867188,-87.44171857833862,0.0,-22.597414255142212,-110.03912687301636
14,2020-08-09,16952.509435987246,16.650691669024802,5.767884891455298,9.026423785625365,0.11259312182664871,0.0,0.9618116617202759,-106161.71360015869,-1000886.0778808594,-58.15621614456177,0.0,-6.803758442401886,-64.95996952056885
15,2020-08-16,25524.332819679505,21.266562295576524,7.39900327461664,7.031693961345808,0.7349252700805664,0.0,0.9078254103660583,-89209.19895172119,-1000718.0786132812,-34.67133939266205,0.0,-4.722587019205093,-39.39392566680908
16,2020-08-23,63684.86946536973,34.113887555757046,12.04552260534387,9.021798029192581,0.9186097383499146,0.0,0.9294711351394653,-63684.868812561035,-1000447.8454589844,-7.956134527921677,0.0,-2.7160370722413063,-10.672171711921692
