index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,52987.0,96.0,39.0,62.0,0.9699421525001526,0.9169596433639526,0.9639403223991394,-8295046.234130859,-141367.00630187988,-47.099876403808594,-13.859107494354248,-45.19695043563843,-106.15593194961548
1,2020-05-10,230469.0,74.0,24.0,38.0,0.973355233669281,0.9572082161903381,0.9727034568786621,-8242059.326171875,-140596.00830078125,-26.252269744873047,-5.331860780715942,-27.05814242362976,-58.64227294921875
2,2020-05-17,847868.0,173.0,72.0,35.0,0.9614378809928894,0.949235200881958,0.9620095491409302,-8011590.576171875,-139600.0099182129,-25.032839179039,-4.440173506736755,-25.991234183311462,-55.46424686908722
3,2020-05-24,2073734.0,553.0,202.0,108.0,0.8450204133987427,0.9215009212493896,0.8014665842056274,-7163722.991943359,-136261.00540161133,-23.828746378421783,-3.8952240347862244,-25.05107820034027,-52.77504801750183
4,2020-05-31,2401442.0,1886.0,637.0,332.0,0.7876693606376648,0.9250600337982178,0.801218569278717,-5089988.708496094,-124614.00032043457,-21.539412438869476,-3.399602174758911,-22.89249300956726,-47.83150613307953
5,2020-06-07,1519146.0,3516.0,1290.0,693.0,0.9591922163963318,0.9494314789772034,0.9556185603141785,-2688546.943664551,-97463.99879455566,-18.23251247406006,-2.9957744479179382,-19.963474571704865,-41.19176208972931
6,2020-06-14,723234.0,3653.0,1272.0,1046.0,0.9612452983856201,0.9049736261367798,0.9562616348266602,-1169400.978088379,-61749.000549316406,-15.512050688266754,-2.573918104171753,-17.94991046190262,-36.03588044643402
7,2020-06-21,283361.0,2562.0,825.0,895.0,0.9659278392791748,0.8861473798751831,0.963230550289154,-446166.9921875,-32228.999137878418,-14.419282972812653,-1.880754828453064,-17.03648269176483,-33.33652138710022
8,2020-06-28,105196.0,1331.0,472.0,621.0,0.9681821465492249,0.8832758665084839,0.9639595150947571,-162805.9983253479,-14384.99927520752,-13.1954625248909,-0.6340743601322174,-16.017740964889526,-29.847278594970703
9,2020-07-05,36822.0,611.0,222.0,354.0,0.9683961868286133,0.0,0.945565402507782,-57609.99917984009,-5958.999991416931,-11.989260464906693,0.0,-15.023033320903778,-27.012296319007874
10,2020-07-12,13296.0,270.0,90.0,186.0,0.9629651308059692,0.0,0.9350345134735107,-20788.000524044037,-2296.000123023987,-10.790825635194778,0.0,-13.784614205360413,-24.575442373752594
11,2020-07-19,4771.0,106.0,41.0,89.0,0.9603945016860962,0.0,0.9152784943580627,-7491.999864578247,-886.0000222921371,-9.49273630976677,0.0,-12.098781764507294,-21.591519713401794
12,2020-07-26,1743.0,44.0,12.0,37.0,0.94792240858078,0.0,0.8791849613189697,-2721.000090241432,-326.00000500679016,-8.025437593460083,0.0,-9.990232437849045,-18.01567107439041
13,2020-08-02,614.0,16.0,6.0,15.0,0.951066792011261,0.0,0.9556615948677063,-978.0000895261765,-111.9999960064888,-6.295450776815414,0.0,-7.110421359539032,-13.40587243437767
14,2020-08-09,258.0,0.0,2.0,4.0,0.9695726633071899,0.0,0.9412388801574707,-364.0000242739916,-46.999999321997166,-4.336749762296677,0.0,-4.554852098226547,-8.891602009534836
15,2020-08-16,76.0,2.0,0.0,1.0,0.9686915278434753,0.0,0.9531407356262207,-106.00000387057662,-13.9999995008111,-2.7486007660627365,0.0,-3.1007133424282074,-5.849314481019974
16,2020-08-23,30.0,1.0,0.0,1.0,0.9471048712730408,0.0,0.9368194341659546,-30.00000142492354,-5.0000002374872565,-1.559604238718748,0.0,-1.55009925365448,-3.1097035109996796
