,o_0,o_1,o_2,o_3,o_4,o_5
17,-142674.80373382568,-2373.107373714447,-455.9317111968994,-110.45821189880371,-369.71967220306396,-936.1095428466797
18,-853315.3533935547,-6400.599479675293,-424.9927043914795,-111.23453140258789,-302.1193265914917,-838.3465766906738
19,-6231720.733642578,-103618.92700195312,-168.4016227722168,-39.17537212371826,-128.12870740890503,-335.70568561553955
20,-8101352.691650391,-139094.6388244629,-45.29107213020325,-30.929298400878906,-48.51410388946533,-124.73447322845459
21,-5658001.708984375,-93228.9981842041,-199.04433488845825,-52.864389419555664,-165.60293436050415,-417.5116539001465
22,-74499.86338615417,-1981.8539917469025,-491.0652160644531,-109.48373794555664,-386.65153980255127,-987.2004508972168
23,-8018299.865722656,-139278.70750427246,-49.79103207588196,-37.12043762207031,-49.52344000339508,-136.4349126815796
24,-46463.94848823547,-1854.9765646457672,-545.576810836792,-108.67242813110352,-415.8742904663086,-1070.12357711792
25,-3422031.784057617,-54212.942123413086,-359.88802909851074,-49.87349987030029,-205.1494836807251,-614.9109840393066
26,-228165.93647003174,-2972.6213216781616,-454.0799140930176,-109.19208526611328,-350.48866271972656,-913.7607574462891
27,-5711595.53527832,-94973.18267822266,-168.43541860580444,-55.4841423034668,-161.58676147460938,-385.5063199996948
28,-52621.07253074646,-1848.6003577709198,-503.87845039367676,-112.63141632080078,-404.05054092407227,-1020.5604553222656
29,-7936398.3154296875,-135172.82485961914,-59.54996943473816,-29.34182643890381,-51.51062607765198,-140.40241241455078
30,-4621300.12512207,-77591.80545806885,-288.9834403991699,-55.95754623413086,-171.8308687210083,-516.7717933654785
31,-991059.4940185547,-7382.2420835494995,-401.7692565917969,-113.86911392211914,-317.15307235717773,-832.7915191650391
32,-642763.7577056885,-5143.555998802185,-420.77035903930664,-108.77632141113281,-333.44926834106445,-862.9959106445312
33,-3003160.858154297,-49274.53517913818,-349.7598171234131,-64.61721420288086,-255.1675796508789,-669.5446491241455
34,-558758.0680847168,-4638.214707374573,-424.7200012207031,-108.40596199035645,-334.9020719528198,-868.0279731750488
35,-5456021.499633789,-90793.51425170898,-222.3769187927246,-51.07328414916992,-169.49936151504517,-442.94958114624023
36,-8165132.904052734,-141174.0207672119,-40.99661111831665,-32.38339900970459,-42.100900411605835,-115.48091173171997
37,-141419.3630218506,-2356.0455441474915,-468.85247230529785,-110.40602684020996,-357.0283889770508,-936.2869262695312
38,-44311.004877090454,-1842.823326587677,-572.4634170532227,-112.4075698852539,-422.3060131072998,-1107.1769714355469
39,-8545976.257324219,-148156.95762634277,-40.015217661857605,-23.976118564605713,-21.59908413887024,-85.59041619300842
40,-2246202.850341797,-35607.13768005371,-388.2554769515991,-48.15961837768555,-317.7644968032837,-754.179573059082
41,-87846.66657447815,-2083.8190615177155,-480.750036239624,-112.29450225830078,-373.59325885772705,-966.6377067565918
42,-68987.36357688904,-1948.5169649124146,-495.7228183746338,-111.12756729125977,-383.34386348724365,-990.1943206787109
43,-8415947.723388672,-146951.03645324707,-24.370145797729492,-34.39939022064209,-30.81427812576294,-89.58380818367004
44,-435805.0346374512,-3974.931240081787,-427.58355140686035,-111.4658260345459,-337.02712059020996,-876.0765075683594
45,-1494715.0230407715,-10775.18343925476,-403.33356857299805,-107.99731254577637,-306.8776845932007,-818.2085990905762
46,-7820625.305175781,-134481.7352294922,-68.34463477134705,-38.034305572509766,-71.4795470237732,-177.85849571228027
47,-5164939.117431641,-82450.30403137207,-203.77230644226074,-46.358160972595215,-205.0832748413086,-455.21373748779297
48,-80799.91340637207,-2007.3497295379639,-481.4702033996582,-107.745361328125,-386.99498176574707,-976.2104034423828
49,-43696.677684783936,-1826.612949371338,-567.5360679626465,-108.65316390991211,-431.6042900085449,-1107.7934265136719
