,o_0,o_1,o_2,o_3,o_4,o_5
27,-191313.99393081665,-2901.9999504089355,-452.655029296875,-104.09017562866211,-367.1106815338135,-923.8558769226074
28,-979597.9499816895,-8235.000371932983,-416.53475761413574,-110.06898880004883,-311.48154735565186,-838.0852699279785
29,-40683.99965763092,-1865.99999666214,-542.6797866821289,-105.11557579040527,-407.1110725402832,-1054.9063682556152
30,-2143903.923034668,-42150.99811553955,-407.7116012573242,-62.300710678100586,-281.96587562561035,-751.9781589508057
31,-61588.99664878845,-2245.9998726844788,-515.8345699310303,-101.10823631286621,-395.62227725982666,-1012.5651359558105
32,-432085.9909057617,-4614.00032043457,-444.77081298828125,-105.34342765808105,-328.0879259109497,-878.2021522521973
33,-7053344.7265625,-144193.00079345703,-50.24935007095337,-26.337833404541016,-27.030116319656372,-103.61729860305786
34,-123510.00308990479,-2461.9999527931213,-465.82818031311035,-104.01400566101074,-391.05024337768555,-960.8924865722656
35,-7264630.126953125,-148437.00408935547,-36.40310764312744,-17.601404190063477,-32.493793964385986,-86.4983081817627
36,-6957251.739501953,-142416.00036621094,-44.92218494415283,-28.512701988220215,-43.80515813827515,-117.24003553390503
37,-88600.00371932983,-2518.00000667572,-495.17202377319336,-109.12359237670898,-369.2044734954834,-973.5002517700195
38,-205627.01225280762,-3054.00013923645,-460.03899574279785,-103.23747634887695,-353.50208282470703,-916.7784690856934
39,-56374.00150299072,-2017.0000195503235,-518.2931423187256,-96.47106170654297,-401.54266357421875,-1016.3069725036621
40,-353860.0206375122,-3956.9997787475586,-447.50523567199707,-104.2095947265625,-338.3445978164673,-890.0593757629395
41,-60407.00674057007,-2145.9999680519104,-515.0959968566895,-104.28413391113281,-393.35789680480957,-1012.7379417419434
42,-125483.0002784729,-2603.999972343445,-470.24593353271484,-105.55655479431152,-369.8679447174072,-945.6704139709473
43,-599448.9669799805,-5578.000545501709,-426.1659622192383,-101.24396324157715,-342.6234245300293,-870.0333595275879
44,-6555797.576904297,-133948.99368286133,-75.24679899215698,-39.70613956451416,-68.07359457015991,-183.02655220031738
45,-6211869.430541992,-125440.98854064941,-95.55642604827881,-47.75235176086426,-96.73499464988708,-240.0437831878662
46,-7179420.471191406,-147711.00044250488,-40.784093737602234,-26.44056797027588,-28.810161352157593,-96.03482484817505
47,-92664.00337219238,-2363.000065088272,-483.76216888427734,-101.53454780578613,-385.271692276001,-970.5683708190918
48,-7143368.5302734375,-147471.99058532715,-44.87196207046509,-28.569443225860596,-26.12724006175995,-99.56865310668945
49,-5843284.606933594,-116507.00569152832,-140.98620414733887,-44.38149929046631,-114.80482816696167,-300.1725196838379
50,-3122829.055786133,-58165.998458862305,-341.6499614715576,-66.47496700286865,-223.746657371521,-631.8716526031494
51,-7240230.560302734,-147492.00820922852,-37.01061010360718,-19.301302433013916,-32.234764099121094,-88.54668140411377
52,-40732.00225830078,-1958.9999318122864,-547.6900100708008,-105.24831771850586,-400.71940422058105,-1053.6578178405762
53,-4068069.076538086,-76663.00773620605,-230.46021461486816,-55.48049449920654,-188.29143047332764,-474.2321491241455
