,mu_o_1,mu_o_5,std_o_1,std_o_5
0,-149792.99545288086,-61.911142230033875,0.0,17.40668251753438
1,-149701.99584960938,-62.16974944798237,0.0,17.232071165804463
2,-149643.00155639648,-62.390002175533596,0.0,17.14700052201946
3,-149499.99809265137,-63.34351159843734,0.0,16.62433012169125
4,-149068.00270080566,-68.2504190477157,0.0,13.470859698497867
5,-148853.9981842041,-70.57567996524264,0.0,12.065014907858915
6,-148444.0040588379,-73.41319558019029,0.0,10.366352448278633
7,-148177.00386047363,-74.52967235690915,0.0,9.892990355826985
8,-148052.99758911133,-76.02608501318934,0.0,10.02951486924135
9,-147769.0029144287,-77.04032964506901,0.0,9.628199982799886
10,-147658.99658203125,-78.38342803471494,0.0,8.593917477137529
11,-147497.99728393555,-80.4460297808993,0.0,7.602520541660894
12,-147164.00146484375,-87.035553469365,0.0,11.450410913548176
13,-146951.99966430664,-87.92771040762598,0.0,11.15748882653878
14,-146858.9973449707,-88.5282990739386,0.0,11.072604691827959
15,-146651.0009765625,-90.87341084110501,0.0,11.619458726251999
16,-146148.00453186035,-96.6914989257518,0.0,14.654437935805921
17,-145803.00331115723,-100.27939919657078,0.0,17.224295354768657
18,-145309.0000152588,-102.96207720531402,0.0,18.70479774183301
19,-145299.9973297119,-102.98931768530751,0.0,18.712033708268265
20,-145286.9987487793,-103.13208329857939,0.0,18.583464778500673
21,-145096.99821472168,-112.13647112226988,0.0,14.240089142967184
22,-144603.0044555664,-118.1429633338048,0.0,8.905806319747578
23,-144273.00453186035,-122.22518995458798,0.0,8.140692272856128
24,-144261.99913024902,-122.31349832070484,0.0,8.171311895735228
25,-144177.99949645996,-124.1501315017983,0.0,6.526696861499244
26,-144029.99877929688,-127.37899794535754,0.0,4.688706209317217
27,-143968.0004119873,-128.72733148585513,0.0,4.657662258197314
28,-143812.9997253418,-129.9568058716493,0.0,5.2421546224565745
29,-143760.0040435791,-130.50641509669396,0.0,5.276922638066669
30,-143254.00352478027,-135.4170112057744,0.0,6.493806326006331
31,-142988.9965057373,-137.08953223508502,0.0,6.285377711234552
32,-142824.00131225586,-139.72363113369678,0.0,7.814775020501266
33,-142813.99726867676,-139.7943684096999,0.0,7.82073871712344
34,-142239.99977111816,-144.8657392200941,0.0,8.405841241207774
35,-142185.00137329102,-145.2988060196662,0.0,8.51782021138187
36,-141911.00120544434,-147.46560757912818,0.0,9.347069332502661
37,-141693.00079345703,-149.1057911960208,0.0,10.305025323329316
38,-141595.00122070312,-149.70986614377404,0.0,10.66267062941985
39,-141150.99906921387,-154.63463103801564,0.0,12.4924282588195
40,-141009.9983215332,-156.42573373890912,0.0,13.092694303070884
41,-140846.00448608398,-157.84279809479938,0.0,13.15630187039529
42,-140790.0047302246,-158.34039672307034,0.0,13.22837912220778
43,-139043.99871826172,-164.90196818624764,0.0,9.755359843731652
44,-139013.99612426758,-165.0667000234338,0.0,9.76802033994892
45,-138954.00047302246,-165.3971842327804,0.0,9.797867031678766
46,-138638.00048828125,-167.90348320566616,0.0,9.321237103743472
47,-138268.99528503418,-171.14004977840497,0.0,8.620233117545531
48,-137988.9965057373,-178.25661564766415,0.0,9.736215025954792
49,-137924.99542236328,-178.8022312342459,0.0,9.47158719295901
50,-137761.00158691406,-182.73774960074576,0.0,8.132927108771264
51,-137712.0018005371,-183.63324717029087,0.0,8.250288918988971
52,-137558.00247192383,-185.12150332955545,0.0,8.116132471428195
53,-137063.9991760254,-189.5584369814747,0.0,9.06895583029684
54,-136703.9966583252,-191.6212798400182,0.0,8.699116970409955
55,-136548.00415039062,-192.4276358090014,0.0,8.668216409459708
56,-136295.99571228027,-194.08466479991836,0.0,8.660979839297555
57,-135844.00177001953,-202.0932551279279,0.0,9.419177362618159
58,-135580.99746704102,-203.45969861925678,0.0,9.718112327951806
59,-135570.00160217285,-203.5320468357001,0.0,9.736952601608348
60,-134394.99855041504,-209.15415527289238,0.0,11.023033264475902
61,-133908.99658203125,-211.11753468879564,0.0,11.61888554348653
62,-133891.00074768066,-211.19004645838012,0.0,11.64313853147402
63,-132757.99751281738,-216.94347397754336,0.0,13.509080555525712
64,-132238.99841308594,-221.5969654457891,0.0,16.764414441775145
65,-132108.00170898438,-224.15169293992162,0.0,18.1397858425694
66,-131812.0002746582,-228.9952162276888,0.0,21.399076095674843
67,-130938.99726867676,-232.95675041293975,0.0,22.932288512104815
68,-130895.99609375,-233.48134001493608,0.0,23.005750414876456
69,-130580.99746704102,-237.51127703690344,0.0,24.385119938539372
70,-130258.99887084958,-239.79618163657432,1.4551915228366852e-11,25.625872340819164
71,-129730.99708557126,-244.6660734104305,1.4551915228366852e-11,29.203883860168673
72,-128804.99839782718,-249.1119869512482,1.4551915228366852e-11,31.154124082167446
73,-127685.00328063962,-251.33878370514716,1.4551915228366852e-11,31.249877593653412
74,-126723.00338745114,-260.68316308812285,1.4551915228366852e-11,32.217452747873836
75,-125770.99800109863,-262.0784077777733,0.0,32.29085929249983
76,-125389.99557495114,-262.88415518247973,1.4551915228366852e-11,32.45895483783948
77,-124690.99998474118,-267.52823496659613,1.4551915228366852e-11,26.84548178627544
78,-124041.0041809082,-272.7557635575079,0.0,22.52863372319141
79,-123788.00392150882,-274.6637369508672,1.4551915228366852e-11,20.923892334404194
80,-122201.99584960938,-288.2820192823601,0.0,12.620182389129257
81,-121983.9954376221,-290.13793336217566,1.4551915228366852e-11,12.149991225340111
82,-121421.0033416748,-294.45638600129405,0.0,12.132447104319745
83,-121331.99691772458,-295.6986495073191,1.4551915228366852e-11,11.461900042446565
84,-120834.99908447266,-301.98997889840166,0.0,8.819128354815563
85,-120458.0020904541,-303.99505775667217,0.0,9.95293121732185
86,-116505.0029754639,-309.76410294911824,1.4551915228366852e-11,10.965033359475486
87,-116048.00224304202,-316.23650553767663,1.4551915228366852e-11,9.943327880556621
88,-115794.00062561038,-320.0767672643022,1.4551915228366852e-11,14.419406531082814
89,-112607.00225830078,-327.9905439204354,0.0,19.041282679671475
90,-112273.99826049805,-331.07746603005023,0.0,22.196394017390098
91,-112152.00424194336,-331.3888171894286,0.0,22.39587582875641
92,-111420.00198364258,-344.9153015188066,0.0,27.474420299188328
93,-110954.99992370603,-346.0539775247763,1.4551915228366852e-11,27.745057705407703
94,-108533.00094604492,-349.1406766971563,0.0,27.212454340118747
95,-106463.00315856934,-356.57439831441536,0.0,22.5650254367624
96,-105204.00047302246,-360.82255873861993,0.0,21.417251341113623
97,-105044.00253295898,-363.1484073905438,0.0,22.66953323636904
98,-104858.99925231934,-365.71568002364745,0.0,24.684020545335997
99,-103768.9971923828,-369.4910835389243,0.0,25.812842662395934
100,-103212.00370788574,-371.49173172617935,0.0,26.70336443098
101,-102725.00038146973,-376.67093630165306,0.0,21.48029475031537
102,-101483.00170898438,-393.33726823596027,0.0,17.673998212693373
103,-101444.9977874756,-393.6703469602751,0.0,17.906381087973397
104,-100621.00410461426,-397.40831841864787,0.0,19.016729458742414
105,-99590.99769592284,-405.0784461803276,0.0,18.548757638019662
106,-99561.00463867188,-405.3023780419627,0.0,18.562535676190222
107,-98993.99757385254,-417.8077835824316,0.0,9.595462183870252
108,-98837.00370788574,-420.93156378121284,0.0,10.018174423714498
109,-98598.00338745116,-424.1157855435551,0.0,11.207370474999324
110,-98375.99754333496,-426.89615102322307,0.0,12.94952941573973
111,-97716.99905395508,-430.2270166835009,0.0,11.228256586699823
112,-97322.998046875,-433.46817859020064,0.0,10.228608002865819
113,-96693.00079345705,-439.02470066320484,0.0,10.631860259153695
114,-96070.99533081056,-443.57467105367493,0.0,12.695312515054255
115,-95728.9981842041,-444.9083140906579,0.0,12.835294936572309
116,-94580.00183105467,-448.19284025773175,0.0,12.091723559383123
117,-93737.00141906738,-453.49669369624314,0.0,14.137233319166592
118,-93512.00103759766,-455.6845737627826,0.0,16.338672743883663
119,-93147.00126647948,-456.45103657252486,0.0,16.358000640314554
120,-92739.00032043456,-459.6832399978354,0.0,15.422317010277451
121,-92580.00373840332,-460.1480075891847,0.0,15.430442750154553
122,-92480.00144958496,-460.533227439763,0.0,15.279757595487123
123,-92236.00387573242,-461.2124922883292,0.0,14.936748315472773
124,-90530.99632263184,-465.7911435279451,0.0,12.988030156644818
125,-90352.00119018556,-466.67979711343617,0.0,12.323234925294217
126,-89962.99743652344,-473.99777022331017,0.0,13.27165375319372
127,-88507.99560546875,-481.9982277524788,0.0,12.65936248641449
128,-88243.99948120117,-484.77688415404674,0.0,11.829326388591538
129,-87193.00270080566,-492.2017659160292,0.0,12.122536735637192
130,-87159.00421142578,-492.2711564059061,0.0,12.145476574764668
131,-86943.99833679199,-492.7774656681222,0.0,12.33887667240859
132,-86511.00158691406,-498.6179180000646,0.0,4.5929198689734125
133,-85019.99855041504,-505.93509876204996,0.0,6.923455193448526
134,-84953.0029296875,-507.1767136820078,0.0,8.394600617759915
135,-84891.00456237793,-508.58714066259324,0.0,9.945038542839395
136,-84785.99548339844,-509.27506635936896,0.0,9.996862623174204
137,-84365.99731445312,-512.2110481063613,0.0,10.921614110550756
138,-83479.99572753906,-514.8704777436608,0.0,11.363846962466498
139,-83465.99578857422,-514.9716379902964,0.0,11.275198699896654
140,-82489.00413513184,-521.0703285584239,0.0,6.4666597187974855
141,-82441.99752807617,-521.3594754503287,0.0,6.391546816919772
