,mu_o_1,mu_o_5,std_o_1,std_o_5
0,-150656.00395202637,-56.85620176792145,0.0,9.568955770150094
1,-150167.99926757812,-56.95379520960673,0.0,9.492215155447722
2,-150101.0036468506,-57.16970875867217,0.0,9.621127263667494
3,-149646.99745178223,-59.10445604518162,0.0,10.636540935245304
4,-149559.00192260742,-59.65391984572919,0.0,10.752141920002567
5,-149244.00329589844,-62.48616238635909,0.0,10.30643203945232
6,-149168.9968109131,-63.037461315403085,0.0,10.063249286295447
7,-149117.00248718262,-63.54501692672669,0.0,10.014632650452846
8,-148751.00135803223,-66.8126367889595,0.0,10.052094137716207
9,-148634.0045928955,-69.79064416370555,0.0,8.729369907038029
10,-148603.00064086914,-70.05849231813384,0.0,8.747373295030435
11,-148158.99848937988,-73.3343229088824,0.0,8.466756563322788
12,-148115.99731445312,-73.58031028467764,0.0,8.502337701209179
13,-147193.00270080566,-81.08537611671288,0.0,7.7290834929491945
14,-146830.99746704102,-84.05205919872972,0.0,8.153838397983245
15,-146780.00450134277,-84.60236799255182,0.0,8.402320602232882
16,-146702.0034790039,-85.46968325994656,0.0,8.7509933961076
17,-146351.0036468506,-89.73805003207006,0.0,10.366229531650106
18,-146326.99966430664,-90.02719426391465,0.0,10.483791845160415
19,-146073.99940490723,-92.34198834628411,0.0,10.823270556735386
20,-145293.99871826172,-97.51952682565106,0.0,11.308785354922874
21,-144022.99880981445,-102.96581011251786,0.0,11.665395785785034
22,-143713.99879455566,-106.42966741589893,0.0,14.849372488039187
23,-143621.99783325195,-106.76705797835575,0.0,14.811999452632087
24,-142882.99560546875,-109.90262539175876,0.0,14.449682746214682
25,-141982.00225830078,-114.31090106530601,0.0,14.126602296413342
26,-141403.99932861328,-117.15384935479737,0.0,14.03018143791006
27,-141083.0020904541,-122.61805663012726,0.0,17.54044397735774
28,-140944.99588012695,-123.18893884412259,0.0,17.511026786704868
29,-139170.99952697754,-129.93750669124802,0.0,16.839463425870754
30,-138240.9954071045,-140.18363582867454,0.0,27.920045509760612
31,-137770.00427246094,-141.85262258834604,0.0,27.736495187010966
32,-137311.0008239746,-148.4853799564319,0.0,27.33958603767639
33,-137009.00077819824,-153.44215249179425,0.0,28.903652939620873
34,-136876.00135803223,-154.16045639419085,0.0,28.816328134119274
35,-133719.99740600586,-173.60598754815186,0.0,27.38922858258699
36,-132589.99824523926,-177.6930637200199,0.0,26.499293909190044
37,-131480.99899291992,-183.2251726755035,0.0,27.819020175473725
38,-131230.00144958496,-186.0185494777602,0.0,29.06053805821079
39,-130509.00459289554,-199.58273270651196,1.4551915228366852e-11,27.51074223259313
40,-130501.00326538086,-199.68342789458077,0.0,27.4616718082434
41,-130073.99559020996,-209.75463186613197,0.0,19.419703006636105
42,-129640.99884033206,-217.97867717348785,1.4551915228366852e-11,16.34280743784392
43,-129614.00032043454,-218.45088838866587,1.4551915228366852e-11,16.276132421777493
44,-129343.00422668454,-219.95436844527904,1.4551915228366852e-11,15.546149193211964
45,-128781.99577331546,-225.87813369434872,1.4551915228366852e-11,11.013970657206668
46,-127430.00030517578,-239.93807906150568,0.0,8.603405442553022
47,-127156.0001373291,-242.6602923042673,0.0,10.54537810365522
48,-127145.00427246094,-242.7127084827634,0.0,10.537685064647317
49,-126997.00355529782,-242.98887014842677,1.4551915228366852e-11,10.53823705421877
50,-126239.9959564209,-247.08733694710583,0.0,12.558561927137431
51,-123872.99537658691,-250.78029540227527,0.0,12.27600322845516
52,-123081.99882507324,-256.77514431174603,0.0,6.6691049855746325
53,-120305.99594116214,-263.25249668811205,1.4551915228366852e-11,6.01241544563939
54,-119771.0037231445,-264.97270994682873,1.4551915228366852e-11,5.932957284704051
55,-119752.99835205078,-266.6657013590615,0.0,6.25877915450059
56,-119525.00343322754,-268.7723435313554,0.0,8.060557831750279
57,-118923.99787902832,-270.9098057089317,0.0,9.439129047558186
58,-118586.99798583984,-274.2874044806838,0.0,10.662004518480277
59,-118157.99713134766,-275.97220496734445,0.0,11.600590777403255
60,-115868.99757385254,-284.1644640264534,0.0,16.933840457398837
61,-115824.00321960446,-284.3580973590367,1.4551915228366852e-11,17.020829113680282
62,-114573.0018615723,-288.23047238781623,1.4551915228366852e-11,17.008660193272352
63,-111951.99966430664,-314.5320951261624,0.0,25.42565391216223
64,-111316.99562072754,-317.6301049486009,0.0,27.028883950905357
65,-110705.00373840332,-322.57521982191537,0.0,27.65829853976971
66,-109158.00094604492,-333.5907818480281,0.0,28.751552221315258
67,-108968.0004119873,-334.71831415410065,0.0,28.714291926097566
68,-106819.00024414062,-347.95574631599254,0.0,31.965078762096134
69,-106604.99572753906,-349.72392076401076,0.0,32.15260646256948
70,-106590.99578857422,-349.8582220293728,0.0,32.148194371864236
71,-105040.9984588623,-360.1391664615486,0.0,26.183104148468114
72,-104959.0015411377,-360.77458743157916,0.0,25.9826736309901
73,-103591.9952392578,-374.4699526487493,0.0,27.957226239067538
74,-102351.99928283691,-386.59389158430304,0.0,30.753490026380117
75,-101923.99978637695,-389.57970022437223,0.0,29.87971307531191
76,-101141.00456237792,-395.08035809683554,0.0,28.666303585108913
77,-101035.00366210938,-395.5424803507061,0.0,28.485310123342035
78,-99411.00120544434,-413.8669483021951,0.0,18.380618575532036
79,-98798.99978637695,-417.24386691873343,0.0,16.942503802934528
80,-98787.00256347656,-417.2918941526339,0.0,16.93684524983142
81,-98690.99617004396,-417.59066575316746,0.0,16.91098703414265
82,-98323.00186157228,-419.55980792320287,0.0,17.292884583377802
83,-97969.99931335448,-420.9670059740141,0.0,17.554293087143446
84,-97159.00421142578,-425.84637036537254,0.0,17.261215277196612
85,-96260.0040435791,-431.2893839031948,0.0,17.96349724879173
86,-95177.001953125,-435.49213201773216,0.0,17.166814762731303
87,-94806.9953918457,-438.75867971954324,0.0,15.001942825063422
88,-94700.00267028809,-439.62388703085696,0.0,14.428915577150681
89,-94685.00137329102,-439.72219167610876,0.0,14.373597449492348
90,-94221.00067138672,-442.8389392694556,0.0,12.916943040904204
91,-92641.00074768066,-453.3646110390817,0.0,11.783440495615181
92,-92384.00459289552,-454.26511298986844,0.0,11.675853235155127
93,-91964.99824523926,-456.3865877084838,0.0,11.663422945715586
94,-90261.00158691406,-466.01160120835476,0.0,11.335295797951137
95,-89674.99732971191,-469.4023150132237,0.0,11.975888126214542
96,-89498.99673461914,-470.32485448748605,0.0,12.35842784266363
97,-89167.0036315918,-472.04221611654293,0.0,13.097861546608328
98,-88889.99938964844,-473.72446335170144,0.0,13.617388958837765
99,-87512.99858093262,-482.19281713982457,0.0,16.493650210045132
100,-87474.00283813477,-482.368622528733,0.0,16.487311814314065
101,-86157.99903869629,-486.7252876259662,0.0,14.953129925804085
102,-85954.99992370605,-488.18834029163264,0.0,13.998915892300605
103,-85172.00469970703,-495.61128945245343,0.0,9.495222480890114
104,-84518.00346374512,-503.0232818043296,0.0,9.474168011384103
105,-83818.99833679199,-507.63813005931723,0.0,8.579584192926443
106,-83756.99996948242,-511.41580140652985,0.0,8.283760433415042
107,-82840.99578857422,-515.3710933898027,0.0,9.945596470494682
108,-82728.0044555664,-516.4771969337974,0.0,9.92140416335139
109,-82653.99932861328,-518.1572753418394,0.0,9.871177674027258
110,-82588.99688720703,-519.5231883247236,0.0,9.907701422795366
111,-82004.00352478027,-525.1098768449281,0.0,10.394613668678264
112,-81765.0032043457,-526.2690966074696,0.0,10.36625819912641
113,-81550.99868774414,-530.3994178923768,0.0,10.455479147702052
114,-80818.99642944336,-533.7568520022194,0.0,9.867125006556904
115,-80799.99923706055,-533.8222214541687,0.0,9.89959154935975
116,-79331.0022354126,-538.0677173837505,0.0,12.29688582451258
117,-79225.00133514404,-538.5931835682077,0.0,12.64979306635797
118,-79067.00134277344,-539.842519536898,0.0,13.647248683687256
119,-78625.99849700928,-544.895355822089,0.0,14.625144180402339
120,-78555.99880218506,-546.8872016608364,0.0,15.36649471463479
121,-77860.99910736084,-554.7317723785995,0.0,19.541812817671953
122,-77431.00166320801,-557.101973262617,0.0,18.4703361282569
123,-76978.9981842041,-559.2272292223769,0.0,17.901688800101887
124,-76847.00012207031,-560.0580603655163,0.0,17.80178569344023
125,-76173.00033569336,-564.3275653767377,0.0,17.725335683718114
126,-76153.00178527832,-564.4278118012171,0.0,17.72555897406665
127,-76019.97375488281,-564.8088303379834,0.0,17.782824404727464
128,-75532.99903869629,-569.0784056940295,0.0,14.353824846262786
129,-75434.99946594238,-569.4682566276962,0.0,14.256392675858082
130,-75197.00050354004,-570.3569259823533,0.0,13.919118777600595
131,-72635.00213623047,-577.3356620273335,0.0,9.9651249152267
132,-71167.99831390381,-587.5109567609313,0.0,12.697943613843314
133,-69924.99828338623,-590.3091839259043,0.0,12.148299431277895
134,-69703.00197601318,-591.6535300170015,0.0,12.78200773241184
135,-68822.021484375,-600.2729795891895,0.0,17.460750664895844
136,-68587.99934387207,-601.5759374788329,0.0,18.58344092646936
137,-68512.00103759766,-602.0526589056201,0.0,18.916460311718858
138,-68495.00179290771,-602.094014629088,0.0,18.906910153616735
139,-67121.00028991699,-612.547171431024,0.0,10.921701976689201
140,-66374.99809265137,-615.0306501799689,0.0,9.552735238352692
141,-64319.00024414064,-624.6230546265415,7.275957614183426e-12,10.172725461081853
142,-63779.99782562256,-626.1284067292853,0.0,9.40824631419739
143,-63025.99906921387,-634.8764023411213,0.0,12.283916489716058
144,-62248.00109863281,-636.6136272605603,0.0,12.736906436317494
145,-62210.99853515625,-637.340603102143,0.0,12.67053896195634
146,-62161.9987487793,-637.6866929639309,0.0,12.710605982420756
147,-61346.00162506105,-643.6419929964535,7.275957614183426e-12,16.03509502289707
148,-60679.00180816649,-645.0182649393498,7.275957614183426e-12,16.512274274657823
149,-59738.99841308594,-646.7469306777532,0.0,16.971036787243502
150,-59354.000091552734,-647.4993700243915,0.0,17.211060838772482
151,-58935.99987030029,-648.2085436241916,0.0,17.354058082599416
152,-58715.00015258789,-648.6741609488203,0.0,17.421376715000246
153,-58235.99815368652,-650.2270056175184,0.0,16.822009846072056
154,-57786.00215911865,-653.4780849531642,0.0,15.057867673522999
155,-56996.99878692627,-662.6360540621002,0.0,16.076223404897178
156,-54142.99964904785,-673.5291544735883,0.0,13.447049755098604
157,-53657.99903869629,-675.5247229475762,0.0,13.22295665550057
158,-53456.00128173828,-676.5237909694312,0.0,13.406839571560417
159,-52933.99810791017,-679.7345519587954,7.275957614183426e-12,13.340901831059597
160,-51658.00094604492,-689.6711917287888,0.0,13.545254046237611
161,-51610.99910736084,-690.0374166349575,0.0,13.563098547813457
162,-50812.00122833252,-695.0318896149722,0.0,11.882082018389747
163,-50669.99912261963,-695.8238944239389,0.0,11.573098871169744
164,-48074.99885559082,-710.022636654008,0.0,7.9164333037585495
