,budget,env,id,name,o_0,o_1,o_5
287,3.0,ode,2x0muzb7,mild-meadow-2207,-59078.8722038269,-2091.875374317169,-1137.4463939666748
288,3.0,ode,2x0muzb7,mild-meadow-2207,-7567385.101318359,-126099.08103942873,-163.60736846923828
289,3.0,ode,2x0muzb7,mild-meadow-2207,-2815879.6310424805,-47342.22412109375,-635.6645679473877
290,3.0,ode,2x0muzb7,mild-meadow-2207,-1149970.817565918,-19651.22699737549,-858.7042808532715
291,3.0,ode,2x0muzb7,mild-meadow-2207,-46003.21054458618,-1875.782459974289,-1219.037389755249
292,3.0,ode,2x0muzb7,mild-meadow-2207,-1630885.3149414062,-28695.16134262085,-791.3138008117676
293,3.0,ode,2x0muzb7,mild-meadow-2207,-657846.736907959,-12252.6216506958,-915.9064865112304
294,3.0,ode,2x0muzb7,mild-meadow-2207,-3267488.0981445312,-53268.07022094727,-576.7326164245605
295,3.0,ode,2x0muzb7,mild-meadow-2207,-42566.67494773865,-1826.7548084259035,-1254.9177932739258
296,3.0,ode,2x0muzb7,mild-meadow-2207,-208352.35118865967,-4745.999276638031,-1018.687620162964
297,3.0,ode,2x0muzb7,mild-meadow-2207,-68570.14298439026,-2228.1602025032043,-1108.1756401062012
298,3.0,ode,2x0muzb7,mild-meadow-2207,-7426487.731933594,-126615.63873291016,-149.9592161178589
299,3.0,ode,2x0muzb7,mild-meadow-2207,-85649.24597740173,-2515.833675861358,-1090.1520538330078
300,3.0,ode,2x0muzb7,mild-meadow-2207,-3224939.727783203,-51868.4720993042,-590.2504348754883
301,3.0,ode,2x0muzb7,mild-meadow-2207,-483281.8984985352,-9234.504699707031,-942.2958183288574
302,3.0,ode,2x0muzb7,mild-meadow-2207,-810816.764831543,-14548.497200012209,-880.310697555542
303,3.0,ode,2x0muzb7,mild-meadow-2207,-621686.2201690674,-11729.989051818848,-922.2555541992188
304,3.0,ode,2x0muzb7,mild-meadow-2207,-316952.0616531372,-6344.651579856873,-984.7399520874023
305,3.0,ode,2x0muzb7,mild-meadow-2207,-2506984.138488769,-42858.54816436768,-673.839225769043
306,3.0,ode,2x0muzb7,mild-meadow-2207,-143239.92729187012,-3469.573855400085,-1043.5552597045898
307,3.0,ode,2x0muzb7,mild-meadow-2207,-48759.3948841095,-1900.1077115535736,-1192.6237678527832
308,3.0,ode,2x0muzb7,mild-meadow-2207,-3432028.9611816406,-57303.504943847656,-565.9318113327026
309,3.0,ode,2x0muzb7,mild-meadow-2207,-7942241.668701172,-133426.31340026855,-108.05809020996094
310,3.0,ode,2x0muzb7,mild-meadow-2207,-3329896.545410156,-55440.39726257324,-573.3704996109009
311,3.0,ode,2x0muzb7,mild-meadow-2207,-3890809.2498779297,-62687.392234802246,-508.5573863983154
312,3.0,ode,2x0muzb7,mild-meadow-2207,-2475268.173217773,-41209.36393737793,-678.5369110107422
313,3.0,ode,2x0muzb7,mild-meadow-2207,-2673799.133300781,-44769.92130279541,-650.8927345275879
314,3.0,ode,2x0muzb7,mild-meadow-2207,-1303322.982788086,-22932.264804840088,-830.6045150756836
315,3.0,ode,2x0muzb7,mild-meadow-2207,-4616286.468505859,-73638.92078399658,-454.68214988708496
316,3.0,ode,2x0muzb7,mild-meadow-2207,-93069.73218917848,-2639.618813991546,-1088.219575881958
317,3.0,ode,2x0muzb7,mild-meadow-2207,-8217051.696777344,-138544.06356811523,-95.19144773483276
318,3.0,ode,2x0muzb7,mild-meadow-2207,-2563642.5018310547,-43936.04278564453,-663.5619449615479
319,3.0,ode,2x0muzb7,mild-meadow-2207,-3922476.1962890634,-64444.89479064941,-499.5728015899658
320,3.0,ode,2x0muzb7,mild-meadow-2207,-7301648.712158203,-121629.65774536131,-186.67243480682373
321,3.0,ode,2x0muzb7,mild-meadow-2207,-2129952.2399902344,-38056.10418319702,-704.106559753418
322,3.0,ode,2x0muzb7,mild-meadow-2207,-46095.57390213013,-1885.0335478782652,-1207.3356628417969
323,3.0,ode,2x0muzb7,mild-meadow-2207,-2624442.8634643555,-44572.46780395508,-662.794361114502
324,3.0,ode,2x0muzb7,mild-meadow-2207,-1635551.643371582,-30298.34270477295,-770.2300930023193
325,3.0,ode,2x0muzb7,mild-meadow-2207,-7696375.274658203,-130918.6840057373,-142.22790956497192
326,3.0,ode,2x0muzb7,mild-meadow-2207,-119311.261177063,-3002.9338598251343,-1063.4811973571775
327,3.0,ode,2x0muzb7,mild-meadow-2207,-644930.1719665527,-11867.32530593872,-921.167049407959
328,3.0,ode,2x0muzb7,mild-meadow-2207,-51696.449518203735,-1970.330774784088,-1152.1481609344482
329,3.0,ode,2x0muzb7,mild-meadow-2207,-2642253.494262696,-43292.71793365479,-670.9596061706543
330,3.0,ode,2x0muzb7,mild-meadow-2207,-2252822.494506836,-37739.5224571228,-723.2553005218506
331,3.0,ode,2x0muzb7,mild-meadow-2207,-1147893.1427001953,-20683.15029144287,-839.1990852355957
332,3.0,ode,2x0muzb7,mild-meadow-2207,-1036546.802520752,-18652.45223045349,-861.6556549072266
333,3.0,ode,2x0muzb7,mild-meadow-2207,-1298767.6620483398,-21951.42507553101,-833.924617767334
334,3.0,ode,2x0muzb7,mild-meadow-2207,-2215057.945251465,-37813.560962677,-719.778642654419
335,3.0,ode,2x0muzb7,mild-meadow-2207,-140283.4177017212,-3369.4988489151,-1052.9532051086426
336,3.0,ode,2x0muzb7,mild-meadow-2207,-801783.6570739746,-14195.995330810549,-898.6719417572021
337,3.0,ode,2x0muzb7,mild-meadow-2207,-7831104.278564453,-131847.7725982666,-121.21938943862916
338,3.0,ode,2x0muzb7,mild-meadow-2207,-5464558.792114258,-88467.17834472656,-377.57872581481934
339,3.0,ode,2x0muzb7,mild-meadow-2207,-126399.66011047363,-3171.484172344208,-1059.366044998169
340,3.0,ode,2x0muzb7,mild-meadow-2207,-74152.29678153992,-2336.173504590988,-1097.7226638793943
341,3.0,ode,2x0muzb7,mild-meadow-2207,-1466885.2806091309,-23947.86834716797,-793.8185119628906
342,3.0,ode,2x0muzb7,mild-meadow-2207,-51216.4294719696,-1921.2590157985687,-1188.9357948303225
343,3.0,ode,2x0muzb7,mild-meadow-2207,-3119517.8985595703,-50413.47026824951,-602.0807361602783
344,3.0,ode,2x0muzb7,mild-meadow-2207,-5852634.811401367,-92847.11837768556,-360.2152633666992
345,3.0,ode,2x0muzb7,mild-meadow-2207,-2667098.426818848,-43691.5397644043,-667.330813407898
346,3.0,ode,2x0muzb7,mild-meadow-2207,-456772.8519439697,-8853.135704994202,-945.1383590698242
347,3.0,ode,2x0muzb7,mild-meadow-2207,-6471457.672119141,-108165.82679748537,-292.0034694671631
348,3.0,ode,2x0muzb7,mild-meadow-2207,-1100309.7534179688,-19785.35294532776,-854.8804378509521
349,3.0,ode,2x0muzb7,mild-meadow-2207,-1292061.8057250977,-23247.628211975098,-825.1222515106201
350,3.0,ode,2x0muzb7,mild-meadow-2207,-50700.40822029114,-1948.5785067081447,-1163.7169361114502
351,3.0,ode,2x0muzb7,mild-meadow-2207,-3371950.5310058594,-57010.369300842285,-572.1651363372803
352,3.0,ode,2x0muzb7,mild-meadow-2207,-5107896.80480957,-83161.44943237305,-394.5717430114746
353,3.0,ode,2x0muzb7,mild-meadow-2207,-5116181.182861328,-82104.79736328125,-398.0417060852051
354,3.0,ode,2x0muzb7,mild-meadow-2207,-5842271.80480957,-94128.43704223631,-354.6680688858032
355,3.0,ode,2x0muzb7,mild-meadow-2207,-3645903.015136719,-59215.50750732422,-523.3920621871948
356,3.0,ode,2x0muzb7,mild-meadow-2207,-548533.1535339355,-10334.985256195068,-933.0669593811036
357,3.0,ode,2x0muzb7,mild-meadow-2207,-2100120.3536987305,-35183.002948760986,-734.7325801849365
358,3.0,ode,2x0muzb7,mild-meadow-2207,-8207725.524902344,-138928.52783203125,-87.73255169391632
359,3.0,ode,2x0muzb7,mild-meadow-2207,-610598.3257293701,-11453.678607940674,-931.8745136260986
360,3.0,ode,2x0muzb7,mild-meadow-2207,-1826183.8912963867,-31228.87134552002,-759.5402240753174
361,3.0,ode,2x0muzb7,mild-meadow-2207,-4995194.244384766,-79707.81326293945,-407.603759765625
362,3.0,ode,2x0muzb7,mild-meadow-2207,-106704.50925827026,-2816.7015314102173,-1072.9097843170166
363,3.0,ode,2x0muzb7,mild-meadow-2207,-637212.9917144775,-11622.84255027771,-930.4334163665771
364,3.0,ode,2x0muzb7,mild-meadow-2207,-57402.11009979248,-2074.8355984687805,-1151.982765197754
365,3.0,ode,2x0muzb7,mild-meadow-2207,-4888331.604003906,-81136.02638244629,-401.0586977005005
366,3.0,ode,2x0muzb7,mild-meadow-2207,-3050078.773498535,-50088.77754211426,-618.3743190765381
367,3.0,ode,2x0muzb7,mild-meadow-2207,-2824991.798400879,-47941.59889221192,-635.0052165985107
368,3.0,ode,2x0muzb7,mild-meadow-2207,-2175461.5783691406,-36111.44781112671,-731.9448852539062
369,3.0,ode,2x0muzb7,mild-meadow-2207,-1844725.227355957,-30894.5107460022,-769.8058319091797
370,3.0,ode,2x0muzb7,mild-meadow-2207,-6723557.281494141,-112738.9907836914,-243.0948042869568
371,3.0,ode,2x0muzb7,mild-meadow-2207,-132701.4446258545,-3250.904083251953,-1053.4493923187256
372,3.0,ode,2x0muzb7,mild-meadow-2207,-4813018.035888672,-78012.65239715576,-418.1225252151489
373,3.0,ode,2x0muzb7,mild-meadow-2207,-2191021.9192504883,-37068.44806671143,-723.7417888641357
374,3.0,ode,2x0muzb7,mild-meadow-2207,-5255015.563964844,-87345.3426361084,-384.0130233764648
375,3.0,ode,2x0muzb7,mild-meadow-2207,-1594053.4591674805,-27892.38214492798,-793.049898147583
376,3.0,ode,2x0muzb7,mild-meadow-2207,-65870.56517601013,-2194.7836875915527,-1133.3300399780271
377,3.0,ode,2x0muzb7,mild-meadow-2207,-4859855.651855469,-81135.9691619873,-407.3845481872559
378,3.0,ode,2x0muzb7,mild-meadow-2207,-8450934.600830078,-144523.0197906494,-79.84073102474213
379,3.0,ode,2x0muzb7,mild-meadow-2207,-1680097.0077514648,-29452.238082885742,-771.6610622406006
380,3.0,ode,2x0muzb7,mild-meadow-2207,-5783522.415161133,-94319.09561157228,-352.6982116699219
381,3.0,ode,2x0muzb7,mild-meadow-2207,-414847.0878601074,-7895.709872245789,-969.5429420471193
382,3.0,ode,2x0muzb7,mild-meadow-2207,-5059078.216552734,-83630.1040649414,-392.4194526672363
383,3.0,ode,2x0muzb7,mild-meadow-2207,-87099.65348243713,-2578.407526016236,-1088.7471771240234
384,3.0,ode,2x0muzb7,mild-meadow-2207,-1901414.4897460935,-32161.95821762085,-738.8166618347168
385,3.0,ode,2x0muzb7,mild-meadow-2207,-162527.75192260742,-3711.482882499695,-1027.1792793273926
386,3.0,ode,2x0muzb7,mild-meadow-2207,-3576983.2611083984,-58662.34302520752,-541.1000919342041
387,3.0,ode,2x0muzb7,mild-meadow-2207,-1387913.990020752,-23114.326000213623,-828.8887596130371
388,3.0,ode,2x0muzb7,mild-meadow-2207,-854136.1808776855,-15974.262952804564,-875.5307865142822
389,3.0,ode,2x0muzb7,mild-meadow-2207,-365945.9829330444,-7169.817090034485,-971.920280456543
390,3.0,ode,2x0muzb7,mild-meadow-2207,-93969.95902061462,-2745.042145252228,-1076.9463157653809
391,3.0,ode,2x0muzb7,mild-meadow-2207,-1704911.8041992188,-28490.79132080078,-792.786054611206
392,3.0,ode,2x0muzb7,mild-meadow-2207,-101676.27334594728,-2780.1182866096497,-1076.8187713623047
393,3.0,ode,2x0muzb7,mild-meadow-2207,-99293.452501297,-2743.6503767967224,-1078.672456741333
394,3.0,ode,2x0muzb7,mild-meadow-2207,-2602236.9384765625,-44132.680892944336,-663.3611011505127
395,3.0,ode,2x0muzb7,mild-meadow-2207,-7685951.232910156,-131879.82559204102,-121.13733530044556
396,3.0,ode,2x0muzb7,mild-meadow-2207,-225981.42623901367,-4909.2355370521545,-997.6816749572754
397,3.0,ode,2x0muzb7,mild-meadow-2207,-203489.8042678833,-4380.423724651337,-1021.4014148712158
398,3.0,ode,2x0muzb7,mild-meadow-2207,-2602469.4442749023,-43507.61890411377,-670.564227104187
399,3.0,ode,2x0muzb7,mild-meadow-2207,-143593.18017959595,-3527.5447368621826,-1031.4670372009275
400,3.0,ode,2x0muzb7,mild-meadow-2207,-1208996.6773986816,-22251.944541931152,-832.1144485473633
401,3.0,ode,2x0muzb7,mild-meadow-2207,-3079754.638671875,-51546.88358306885,-597.4948024749756
402,3.0,ode,2x0muzb7,mild-meadow-2207,-372533.5359573364,-7124.81677532196,-974.367742538452
403,3.0,ode,2x0muzb7,mild-meadow-2207,-2856237.030029297,-48235.0492477417,-634.6288919448853
404,3.0,ode,2x0muzb7,mild-meadow-2207,-3539479.0649414062,-57533.16879272461,-553.2038068771362
405,3.0,ode,2x0muzb7,mild-meadow-2207,-703805.4943084717,-13530.042171478271,-907.275094985962
406,3.0,ode,2x0muzb7,mild-meadow-2207,-5497542.953491211,-88878.52668762207,-366.5083265304565
407,3.0,ode,2x0muzb7,mild-meadow-2207,-124535.50100326538,-3129.5037269592285,-1062.9402923583984
408,3.0,ode,2x0muzb7,mild-meadow-2207,-6681658.935546875,-112125.32043457033,-290.3908610343933
409,3.0,ode,2x0muzb7,mild-meadow-2207,-3439067.840576172,-57199.4686126709,-569.2956447601318
410,3.0,ode,2x0muzb7,mild-meadow-2207,-2761106.300354004,-46100.5449295044,-639.4638204574585
411,3.0,ode,2x0muzb7,mild-meadow-2207,-5904519.6533203125,-95650.67291259766,-300.09408473968506
412,3.0,ode,2x0muzb7,mild-meadow-2207,-2950691.795349121,-49513.10634613037,-621.4824628829956
413,3.0,ode,2x0muzb7,mild-meadow-2207,-94407.34386444092,-2640.976309776306,-1080.6398677825928
414,3.0,ode,2x0muzb7,mild-meadow-2207,-1002030.086517334,-17576.831579208374,-874.3850326538086
415,3.0,ode,2x0muzb7,mild-meadow-2207,-2914185.5239868164,-48898.20098876953,-631.5631914138794
416,3.0,ode,2x0muzb7,mild-meadow-2207,-120854.4373512268,-3159.660398960113,-1062.1440410614014
417,3.0,ode,2x0muzb7,mild-meadow-2207,-2967835.6170654297,-50187.53528594971,-613.4253215789795
418,3.0,ode,2x0muzb7,mild-meadow-2207,-2202489.852905273,-36643.900871276855,-724.3049240112305
419,3.0,ode,2x0muzb7,mild-meadow-2207,-914621.7346191406,-16105.239391326904,-874.6536827087402
420,3.0,ode,2x0muzb7,mild-meadow-2207,-304972.9824066162,-6050.196290016174,-990.0611972808838
421,3.0,ode,2x0muzb7,mild-meadow-2207,-3515226.364135742,-56941.62368774414,-572.6480627059937
422,3.0,ode,2x0muzb7,mild-meadow-2207,-1160677.6237487793,-20329.61368560791,-845.9815120697021
423,3.0,ode,2x0muzb7,mild-meadow-2207,-1006604.2900085448,-18552.65498161316,-869.868106842041
424,3.0,ode,2x0muzb7,mild-meadow-2207,-2391487.8845214844,-39060.90974807739,-702.3705053329468
425,3.0,ode,2x0muzb7,mild-meadow-2207,-405728.816986084,-7989.636659622192,-954.254264831543
426,3.0,ode,2x0muzb7,mild-meadow-2207,-284230.3276062012,-5673.917531967163,-994.4337558746338
427,3.0,ode,2x0muzb7,mild-meadow-2207,-4277989.57824707,-69453.67813110352,-465.34648418426514
428,3.0,ode,2x0muzb7,mild-meadow-2207,-188416.2664413452,-4320.794343948364,-1026.4960670471191
429,3.0,ode,2x0muzb7,mild-meadow-2207,-8249719.23828125,-141161.16523742676,-82.63616681098938
430,3.0,ode,2x0muzb7,mild-meadow-2207,-7921363.830566406,-136139.5263671875,-96.1442756652832
431,3.0,ode,2x0muzb7,mild-meadow-2207,-1135382.4615478516,-19548.940658569336,-860.3976345062256
432,3.0,ode,2x0muzb7,mild-meadow-2207,-5723517.990112305,-93774.02305603027,-355.72515964508057
433,3.0,ode,2x0muzb7,mild-meadow-2207,-6577153.015136719,-112343.22547912598,-283.2722783088684
434,3.0,ode,2x0muzb7,mild-meadow-2207,-2325871.086120605,-39410.40754318237,-688.8130760192871
435,3.0,ode,2x0muzb7,mild-meadow-2207,-729166.316986084,-13181.371688842772,-915.282497406006
436,3.0,ode,2x0muzb7,mild-meadow-2207,-8482026.672363281,-144841.13693237305,-69.38595235347748
437,3.0,ode,2x0muzb7,mild-meadow-2207,-4140128.707885742,-66196.78497314453,-467.6607799530029
438,3.0,ode,2x0muzb7,mild-meadow-2207,-2122205.352783203,-35760.33592224121,-733.0086708068848
439,3.0,ode,2x0muzb7,mild-meadow-2207,-1257642.2691345215,-21721.558570861816,-839.1287040710449
