,budget,env,id,name,o_0,o_1,o_5
476,4.0,ode,2741rtwe,snowy-wildflower-2110,-95626.10387802124,-2664.9487018585205,-1091.1629676818848
477,4.0,ode,2741rtwe,snowy-wildflower-2110,-2133141.8991088867,-36388.62371444702,-705.4135465621948
478,4.0,ode,2741rtwe,snowy-wildflower-2110,-8299487.3046875,-139525.02250671387,-78.67119133472443
479,4.0,ode,2741rtwe,snowy-wildflower-2110,-8498428.344726562,-146167.24014282227,-76.16481184959412
480,4.0,ode,2741rtwe,snowy-wildflower-2110,-5477782.05871582,-86476.27830505371,-366.9666624069214
481,4.0,ode,2741rtwe,snowy-wildflower-2110,-464557.50465393066,-8768.254518508911,-970.543384552002
482,4.0,ode,2741rtwe,snowy-wildflower-2110,-4633149.719238281,-71214.78080749512,-451.3941478729248
483,4.0,ode,2741rtwe,snowy-wildflower-2110,-7012739.562988281,-116023.55003356934,-160.72179436683655
484,4.0,ode,2741rtwe,snowy-wildflower-2110,-1654742.8131103516,-27977.781295776367,-770.0429821014404
485,4.0,ode,2741rtwe,snowy-wildflower-2110,-4639747.619628906,-78630.22804260254,-408.430609703064
486,4.0,ode,2741rtwe,snowy-wildflower-2110,-1386669.921875,-23725.98171234131,-819.5775032043457
487,4.0,ode,2741rtwe,snowy-wildflower-2110,-3838669.204711914,-64957.77130126953,-476.0789680480957
488,4.0,ode,2741rtwe,snowy-wildflower-2110,-741707.9925537109,-13241.567611694336,-913.450527191162
489,4.0,ode,2741rtwe,snowy-wildflower-2110,-263978.09982299805,-5445.452928543091,-1011.9507694244384
490,4.0,ode,2741rtwe,snowy-wildflower-2110,-55801.039934158325,-2017.5549387931824,-1166.835336685181
491,4.0,ode,2741rtwe,snowy-wildflower-2110,-990512.466430664,-17232.834100723267,-887.1191310882568
492,4.0,ode,2741rtwe,snowy-wildflower-2110,-126182.94954299928,-3183.158338069916,-1070.2305793762207
493,4.0,ode,2741rtwe,snowy-wildflower-2110,-97421.88453674316,-2684.1840147972107,-1083.4989738464355
494,4.0,ode,2741rtwe,snowy-wildflower-2110,-3539019.012451172,-56580.40046691895,-545.2004814147949
495,4.0,ode,2741rtwe,snowy-wildflower-2110,-8042988.586425781,-132835.2165222168,-99.87826466560364
496,4.0,ode,2741rtwe,snowy-wildflower-2110,-3169176.67388916,-55597.734451293945,-571.993989944458
497,4.0,ode,2741rtwe,snowy-wildflower-2110,-45698.03476333618,-1877.6780366897583,-1248.2942390441897
498,4.0,ode,2741rtwe,snowy-wildflower-2110,-1376088.523864746,-24052.99425125122,-811.2908935546875
499,4.0,ode,2741rtwe,snowy-wildflower-2110,-3558003.616333008,-60306.11038208008,-519.6510887145996
500,4.0,ode,2741rtwe,snowy-wildflower-2110,-2338303.1845092773,-38469.87247467041,-678.2977437973022
501,4.0,ode,2741rtwe,snowy-wildflower-2110,-3232256.6986083984,-54284.95407104492,-575.3477382659912
502,4.0,ode,2741rtwe,snowy-wildflower-2110,-1119028.5682678225,-19046.316146850582,-866.6394138336182
503,4.0,ode,2741rtwe,snowy-wildflower-2110,-714953.2794952393,-12644.569873809814,-920.7078552246094
504,4.0,ode,2741rtwe,snowy-wildflower-2110,-259290.1706695557,-5394.792556762695,-1012.4529647827148
505,4.0,ode,2741rtwe,snowy-wildflower-2110,-1585694.1223144531,-27485.84508895874,-793.1419944763184
506,4.0,ode,2741rtwe,snowy-wildflower-2110,-6018616.86706543,-92054.90112304688,-348.043270111084
507,4.0,ode,2741rtwe,snowy-wildflower-2110,-5425650.024414063,-87845.04890441895,-362.5578832626343
508,4.0,ode,2741rtwe,snowy-wildflower-2110,-8083602.142333984,-137180.92918395996,-83.65631818771362
509,4.0,ode,2741rtwe,snowy-wildflower-2110,-56968.2776927948,-2022.794634103775,-1157.2150039672852
510,4.0,ode,2741rtwe,snowy-wildflower-2110,-5575590.133666992,-92979.48837280272,-285.646333694458
511,4.0,ode,2741rtwe,snowy-wildflower-2110,-166915.50016403198,-3865.676820278168,-1033.2159233093262
512,4.0,ode,2741rtwe,snowy-wildflower-2110,-114582.52668380736,-2934.178113937378,-1070.2637100219729
513,4.0,ode,2741rtwe,snowy-wildflower-2110,-2616660.118103028,-44711.42292022705,-637.919511795044
514,4.0,ode,2741rtwe,snowy-wildflower-2110,-4873184.2041015625,-73448.89163970947,-426.4027404785156
515,4.0,ode,2741rtwe,snowy-wildflower-2110,-1360879.611968994,-23546.98181152344,-830.8048439025879
516,4.0,ode,2741rtwe,snowy-wildflower-2110,-7276151.275634766,-119953.3462524414,-160.23858904838562
517,4.0,ode,2741rtwe,snowy-wildflower-2110,-42157.381772995,-1820.1488256454468,-1314.2536640167236
518,4.0,ode,2741rtwe,snowy-wildflower-2110,-4713890.075683594,-75402.76527404785,-421.385293006897
519,4.0,ode,2741rtwe,snowy-wildflower-2110,-2554601.8600463867,-42516.16954803467,-646.3356399536133
520,4.0,ode,2741rtwe,snowy-wildflower-2110,-40649.50346946716,-1795.4307794570925,-1384.078388214111
521,4.0,ode,2741rtwe,snowy-wildflower-2110,-820517.9214477539,-15166.701078414915,-890.5817127227783
522,4.0,ode,2741rtwe,snowy-wildflower-2110,-3695690.91796875,-58050.36544799805,-541.2969446182251
523,4.0,ode,2741rtwe,snowy-wildflower-2110,-1555462.646484375,-27299.203872680664,-793.9230537414551
524,4.0,ode,2741rtwe,snowy-wildflower-2110,-651578.1879425049,-11598.732471466064,-939.0081596374512
525,4.0,ode,2741rtwe,snowy-wildflower-2110,-6593067.932128906,-102519.16885375977,-233.7017297744751
526,4.0,ode,2741rtwe,snowy-wildflower-2110,-79693.74656677246,-2437.1322989463806,-1101.3964748382568
527,4.0,ode,2741rtwe,snowy-wildflower-2110,-8533452.606201172,-146740.47470092773,-75.89785158634186
528,4.0,ode,2741rtwe,snowy-wildflower-2110,-2803628.730773926,-46927.23751068115,-628.5197639465332
529,4.0,ode,2741rtwe,snowy-wildflower-2110,-342629.9333572388,-6536.048054695129,-991.9727325439452
530,4.0,ode,2741rtwe,snowy-wildflower-2110,-477215.90995788574,-9130.437970161438,-964.1344928741456
531,4.0,ode,2741rtwe,snowy-wildflower-2110,-6110595.321655273,-101507.4634552002,-272.85168170928955
532,4.0,ode,2741rtwe,snowy-wildflower-2110,-97836.24410629272,-2715.222239494324,-1077.1647548675537
533,4.0,ode,2741rtwe,snowy-wildflower-2110,-7499354.553222656,-122148.68545532228,-137.34969019889832
534,4.0,ode,2741rtwe,snowy-wildflower-2110,-700185.3942871094,-12757.847309112549,-914.0427589416504
535,4.0,ode,2741rtwe,snowy-wildflower-2110,-5320247.268676758,-85838.00315856934,-371.1932229995728
536,4.0,ode,2741rtwe,snowy-wildflower-2110,-154336.64321899414,-3687.5051259994502,-1049.7754096984863
537,4.0,ode,2741rtwe,snowy-wildflower-2110,-151530.8976173401,-3602.479994297028,-1050.0724697113037
538,4.0,ode,2741rtwe,snowy-wildflower-2110,-2106908.0352783203,-35991.31107330322,-711.4621639251709
539,4.0,ode,2741rtwe,snowy-wildflower-2110,-7870902.252197266,-132835.88409423828,-99.01673913002014
540,4.0,ode,2741rtwe,snowy-wildflower-2110,-1744298.1719970703,-30009.024143218998,-754.4555282592773
541,4.0,ode,2741rtwe,snowy-wildflower-2110,-1673667.9077148438,-26960.33239364624,-798.5292434692383
542,4.0,ode,2741rtwe,snowy-wildflower-2110,-683933.8302612305,-12464.810609817505,-934.3969917297364
543,4.0,ode,2741rtwe,snowy-wildflower-2110,-159601.40228271484,-3689.106702804565,-1041.595230102539
544,4.0,ode,2741rtwe,snowy-wildflower-2110,-8107829.284667969,-135845.90911865234,-90.69603323936462
545,4.0,ode,2741rtwe,snowy-wildflower-2110,-204859.8289489746,-4568.225741386414,-1026.8659973144531
546,4.0,ode,2741rtwe,snowy-wildflower-2110,-210296.22554779053,-4578.75519990921,-1022.147798538208
547,4.0,ode,2741rtwe,snowy-wildflower-2110,-50086.164474487305,-1933.314949274063,-1183.009443283081
548,4.0,ode,2741rtwe,snowy-wildflower-2110,-1168196.1059570312,-19906.333684921265,-859.7201728820801
549,4.0,ode,2741rtwe,snowy-wildflower-2110,-2875656.8908691406,-48127.18391418457,-616.8966150283813
550,4.0,ode,2741rtwe,snowy-wildflower-2110,-133759.3674659729,-3236.704468727112,-1062.305145263672
551,4.0,ode,2741rtwe,snowy-wildflower-2110,-2425013.542175293,-42240.90576171875,-666.8163871765137
552,4.0,ode,2741rtwe,snowy-wildflower-2110,-8260015.106201172,-138889.3222808838,-82.52084791660309
553,4.0,ode,2741rtwe,snowy-wildflower-2110,-4371190.643310547,-70791.02993011475,-464.9163436889648
554,4.0,ode,2741rtwe,snowy-wildflower-2110,-7790146.636962891,-132547.73139953613,-101.00400924682616
555,4.0,ode,2741rtwe,snowy-wildflower-2110,-5059050.369262695,-80784.72137451172,-394.4023132324219
556,4.0,ode,2741rtwe,snowy-wildflower-2110,-2971334.8388671875,-49275.69389343262,-581.5414953231812
557,4.0,ode,2741rtwe,snowy-wildflower-2110,-232275.3667831421,-4851.33022069931,-1017.5933647155762
558,4.0,ode,2741rtwe,snowy-wildflower-2110,-519994.9741363525,-9247.882962226868,-959.168758392334
559,4.0,ode,2741rtwe,snowy-wildflower-2110,-42776.137590408325,-1829.7450244426727,-1268.670015335083
560,4.0,ode,2741rtwe,snowy-wildflower-2110,-58204.585313797,-2058.5083961486816,-1135.2992534637451
561,4.0,ode,2741rtwe,snowy-wildflower-2110,-7468041.229248047,-122868.85261535645,-122.75728225708008
562,4.0,ode,2741rtwe,snowy-wildflower-2110,-7933281.707763672,-133319.1204071045,-97.71364688873292
563,4.0,ode,2741rtwe,snowy-wildflower-2110,-85404.88481521606,-2487.2249364852905,-1095.7987689971924
564,4.0,ode,2741rtwe,snowy-wildflower-2110,-1600220.8709716797,-27834.467887878414,-790.9902191162109
565,4.0,ode,2741rtwe,snowy-wildflower-2110,-274865.84186553955,-5630.89907169342,-1000.0241661071776
566,4.0,ode,2741rtwe,snowy-wildflower-2110,-1466662.4069213867,-25563.077926635742,-799.7758483886719
567,4.0,ode,2741rtwe,snowy-wildflower-2110,-7701508.331298828,-130634.04083251952,-107.4278998374939
568,4.0,ode,2741rtwe,snowy-wildflower-2110,-102024.245262146,-2770.8780765533447,-1073.4641647338867
569,4.0,ode,2741rtwe,snowy-wildflower-2110,-706187.3912811279,-12574.023008346558,-933.0963134765624
570,4.0,ode,2741rtwe,snowy-wildflower-2110,-48358.87551307678,-1903.941631317139,-1192.04758644104
