,budget,env,id,name,o_0,o_1,o_5
183,2.0,ode,1opgokpv,warm-eon-2101,-6092340.850830078,-106449.69940185548,-310.5147457122803
184,2.0,ode,1opgokpv,warm-eon-2101,-2075391.76940918,-37008.36181640625,-719.1435813903809
185,2.0,ode,1opgokpv,warm-eon-2101,-6686722.564697266,-117424.29733276369,-264.2764449119568
186,2.0,ode,1opgokpv,warm-eon-2101,-5428930.6640625,-91209.19227600098,-389.9417781829834
187,2.0,ode,1opgokpv,warm-eon-2101,-1018928.8139343262,-18891.515731811523,-871.2243175506592
188,2.0,ode,1opgokpv,warm-eon-2101,-196142.99535751343,-4302.396178245544,-1026.6650676727295
189,2.0,ode,1opgokpv,warm-eon-2101,-8053057.098388672,-141294.36492919922,-102.17160701751708
190,2.0,ode,1opgokpv,warm-eon-2101,-993084.716796875,-17149.49607849121,-888.6210823059082
191,2.0,ode,1opgokpv,warm-eon-2101,-4046710.205078125,-69190.993309021,-497.4722671508789
192,2.0,ode,1opgokpv,warm-eon-2101,-94466.79353713988,-2636.8963718414307,-1067.916498184204
193,2.0,ode,1opgokpv,warm-eon-2101,-40584.17081832886,-1792.2450602054596,-1368.5804557800293
194,2.0,ode,1opgokpv,warm-eon-2101,-50153.4640789032,-1945.8036124706268,-1192.9073524475098
195,2.0,ode,1opgokpv,warm-eon-2101,-3782016.754150391,-66652.62222290039,-517.8538370132446
196,2.0,ode,1opgokpv,warm-eon-2101,-2577445.411682129,-43762.09735870361,-667.3517990112305
197,2.0,ode,1opgokpv,warm-eon-2101,-1841776.466369629,-31651.883125305176,-759.115104675293
198,2.0,ode,1opgokpv,warm-eon-2101,-5811695.861816406,-95353.35540771484,-379.10436630249023
199,2.0,ode,1opgokpv,warm-eon-2101,-1268435.1921081543,-22083.210945129395,-840.0205707550049
200,2.0,ode,1opgokpv,warm-eon-2101,-40988.58833312988,-1798.1523275375366,-1299.0733909606934
201,2.0,ode,1opgokpv,warm-eon-2101,-41072.15404510498,-1797.039806842804,-1356.5966033935547
202,2.0,ode,1opgokpv,warm-eon-2101,-6883521.270751953,-117213.08708190918,-267.98315048217773
203,2.0,ode,1opgokpv,warm-eon-2101,-7100710.296630859,-123529.10995483398,-243.8626456260681
204,2.0,ode,1opgokpv,warm-eon-2101,-3025141.143798828,-52205.12390136719,-606.5832424163818
205,2.0,ode,1opgokpv,warm-eon-2101,-2322782.325744629,-41229.51030731201,-681.8556833267212
206,2.0,ode,1opgokpv,warm-eon-2101,-904181.0989379884,-15618.87502670288,-898.9720058441162
207,2.0,ode,1opgokpv,warm-eon-2101,-226265.0489807129,-4918.66260766983,-998.8442516326904
208,2.0,ode,1opgokpv,warm-eon-2101,-7425937.652587891,-127144.11735534668,-203.82258653640747
209,2.0,ode,1opgokpv,warm-eon-2101,-1727432.632446289,-31408.66994857788,-765.2572345733643
210,2.0,ode,1opgokpv,warm-eon-2101,-5535695.266723633,-89598.24562072754,-403.2539463043213
211,2.0,ode,1opgokpv,warm-eon-2101,-3887825.393676758,-68131.6089630127,-512.320032119751
212,2.0,ode,1opgokpv,warm-eon-2101,-967585.3729248048,-17447.755336761475,-876.1988067626953
213,2.0,ode,1opgokpv,warm-eon-2101,-5237813.568115234,-87069.49234008789,-413.6200618743897
214,2.0,ode,1opgokpv,warm-eon-2101,-81316.1849975586,-2453.978955745697,-1081.4725971221924
215,2.0,ode,1opgokpv,warm-eon-2101,-8447204.58984375,-145738.53492736816,-75.0831949710846
216,2.0,ode,1opgokpv,warm-eon-2101,-1189409.7328186035,-21564.24045562744,-848.9049053192139
217,2.0,ode,1opgokpv,warm-eon-2101,-8648983.764648438,-149295.42541503906,-55.73361039161682
218,2.0,ode,1opgokpv,warm-eon-2101,-3487347.0306396484,-57443.33267211914,-567.1515083312988
219,2.0,ode,1opgokpv,warm-eon-2101,-8641930.389404297,-149101.7246246338,-62.42490649223328
220,2.0,ode,1opgokpv,warm-eon-2101,-5394851.6845703125,-90389.72854614258,-392.3134517669678
221,2.0,ode,1opgokpv,warm-eon-2101,-8054085.540771484,-137682.7621459961,-124.73636627197266
222,2.0,ode,1opgokpv,warm-eon-2101,-1645345.3063964844,-29224.298000335693,-771.1664199829102
223,2.0,ode,1opgokpv,warm-eon-2101,-3632396.697998047,-63105.13973236084,-530.1575803756714
224,2.0,ode,1opgokpv,warm-eon-2101,-2151762.1994018555,-37205.89637756348,-701.6698694229126
225,2.0,ode,1opgokpv,warm-eon-2101,-1441552.0668029785,-26489.412784576416,-792.9952239990234
226,2.0,ode,1opgokpv,warm-eon-2101,-8117639.16015625,-141966.67671203613,-95.19252061843872
227,2.0,ode,1opgokpv,warm-eon-2101,-6981737.518310547,-121809.57794189452,-249.94701147079468
228,2.0,ode,1opgokpv,warm-eon-2101,-4079799.6520996094,-72760.67733764648,-485.5385398864746
229,2.0,ode,1opgokpv,warm-eon-2101,-339002.3231506348,-7029.381394386292,-984.6778106689452
230,2.0,ode,1opgokpv,warm-eon-2101,-2561237.5259399414,-44027.94361114502,-663.9863777160645
231,2.0,ode,1opgokpv,warm-eon-2101,-3176585.7696533203,-55429.28218841553,-587.2476482391357
232,2.0,ode,1opgokpv,warm-eon-2101,-49994.57001686096,-1943.1723654270168,-1208.1536293029783
233,2.0,ode,1opgokpv,warm-eon-2101,-3055700.11138916,-53817.01469421387,-593.7469625473022
234,2.0,ode,1opgokpv,warm-eon-2101,-504370.5463409424,-9247.54559993744,-959.7037410736084
235,2.0,ode,1opgokpv,warm-eon-2101,-1062611.6752624512,-19166.334867477417,-863.9035606384277
236,2.0,ode,1opgokpv,warm-eon-2101,-1458890.5334472656,-26379.90951538086,-803.4363555908203
237,2.0,ode,1opgokpv,warm-eon-2101,-8146203.61328125,-137992.22946166992,-117.2846746444702
238,2.0,ode,1opgokpv,warm-eon-2101,-4417562.484741211,-76008.25309753418,-443.1557321548462
239,2.0,ode,1opgokpv,warm-eon-2101,-1611863.899230957,-27876.95407867432,-790.9818077087402
240,2.0,ode,1opgokpv,warm-eon-2101,-73531.51440620422,-2318.544387817383,-1090.8352661132812
241,2.0,ode,1opgokpv,warm-eon-2101,-6393994.522094727,-104508.28552246094,-336.8666768074036
242,2.0,ode,1opgokpv,warm-eon-2101,-847913.932800293,-15703.444480895996,-895.9573745727539
243,2.0,ode,1opgokpv,warm-eon-2101,-4267627.716064453,-73786.1680984497,-475.7398509979248
244,2.0,ode,1opgokpv,warm-eon-2101,-835926.342010498,-15342.371463775637,-905.73881149292
245,2.0,ode,1opgokpv,warm-eon-2101,-6981858.062744141,-123103.91426086426,-248.15971612930295
246,2.0,ode,1opgokpv,warm-eon-2101,-463892.3168182373,-8818.992376327515,-967.9367065429688
247,2.0,ode,1opgokpv,warm-eon-2101,-47574.61845874786,-1907.4878096580503,-1215.2262496948242
248,2.0,ode,1opgokpv,warm-eon-2101,-1894119.8348999023,-33727.803230285645,-734.9438953399658
249,2.0,ode,1opgokpv,warm-eon-2101,-7654463.958740234,-128552.6180267334,-193.35031986236567
250,2.0,ode,1opgokpv,warm-eon-2101,-2853886.7950439453,-49309.13925170898,-624.1505098342896
251,2.0,ode,1opgokpv,warm-eon-2101,-3238141.632080078,-57374.62043762207,-573.2263469696045
252,2.0,ode,1opgokpv,warm-eon-2101,-6238128.280639648,-106218.0233001709,-324.5387935638428
253,2.0,ode,1opgokpv,warm-eon-2101,-2108913.040161133,-36707.42988586426,-719.8833990097046
254,2.0,ode,1opgokpv,warm-eon-2101,-5509111.785888672,-94728.55567932127,-380.76591968536377
255,2.0,ode,1opgokpv,warm-eon-2101,-7247451.019287109,-124739.10331726074,-214.97433185577395
256,2.0,ode,1opgokpv,warm-eon-2101,-6991849.517822266,-122379.58908081056,-249.9252963066101
257,2.0,ode,1opgokpv,warm-eon-2101,-6814403.533935547,-119580.62171936037,-252.205023765564
258,2.0,ode,1opgokpv,warm-eon-2101,-6996514.129638672,-118985.30960083008,-259.1682958602905
259,2.0,ode,1opgokpv,warm-eon-2101,-45018.95904541016,-1857.6815724372864,-1233.4264755249023
260,2.0,ode,1opgokpv,warm-eon-2101,-5210743.713378906,-87835.9317779541,-409.5310020446777
261,2.0,ode,1opgokpv,warm-eon-2101,-7172066.497802734,-123561.96403503418,-229.2953968048096
262,2.0,ode,1opgokpv,warm-eon-2101,-7980970.001220703,-139435.51063537598,-108.93888473510742
263,2.0,ode,1opgokpv,warm-eon-2101,-5190824.890136719,-84057.87467956543,-425.1064825057984
264,2.0,ode,1opgokpv,warm-eon-2101,-1701197.4334716797,-28957.93914794922,-786.3523578643799
265,2.0,ode,1opgokpv,warm-eon-2101,-6228039.932250977,-105645.5421447754,-330.0872111320496
266,2.0,ode,1opgokpv,warm-eon-2101,-5620782.470703125,-96604.54750061037,-362.7099323272705
267,2.0,ode,1opgokpv,warm-eon-2101,-3259388.732910156,-56063.73310089111,-582.4558067321777
268,2.0,ode,1opgokpv,warm-eon-2101,-4498558.42590332,-75611.93466186523,-461.6781234741211
269,2.0,ode,1opgokpv,warm-eon-2101,-2352960.205078125,-41686.04373931885,-667.4989557266235
270,2.0,ode,1opgokpv,warm-eon-2101,-52590.0661945343,-1973.450779914856,-1122.8055667877195
271,2.0,ode,1opgokpv,warm-eon-2101,-2524115.1809692383,-45476.67026519776,-654.8386716842651
272,2.0,ode,1opgokpv,warm-eon-2101,-3054565.2389526367,-50991.74976348877,-612.3769426345825
273,2.0,ode,1opgokpv,warm-eon-2101,-598909.9979400635,-10888.28444480896,-935.7986068725586
274,2.0,ode,1opgokpv,warm-eon-2101,-1412153.434753418,-25046.60129547119,-810.5759239196777
275,2.0,ode,1opgokpv,warm-eon-2101,-74501.8720626831,-2367.028594017029,-1081.8995189666748
276,2.0,ode,1opgokpv,warm-eon-2101,-2563765.525817871,-44714.4889831543,-656.6592693328857
277,2.0,ode,1opgokpv,warm-eon-2101,-3778546.524047852,-62618.093490600586,-538.4618282318115
278,2.0,ode,1opgokpv,warm-eon-2101,-827718.1625366211,-15414.516925811768,-905.4962539672852
279,2.0,ode,1opgokpv,warm-eon-2101,-8588138.580322266,-147313.32778930664,-71.19273126125336
280,2.0,ode,1opgokpv,warm-eon-2101,-474975.6813049317,-8864.974975585938,-966.6464138031006
281,2.0,ode,1opgokpv,warm-eon-2101,-8516870.880126953,-147333.25958251953,-65.5196338891983
282,2.0,ode,1opgokpv,warm-eon-2101,-579373.1689453125,-10267.388820648192,-950.048303604126
283,2.0,ode,1opgokpv,warm-eon-2101,-673782.3963165283,-12658.449411392212,-915.1759815216064
284,2.0,ode,1opgokpv,warm-eon-2101,-4148332.977294922,-72585.30616760254,-488.2683849334717
285,2.0,ode,1opgokpv,warm-eon-2101,-6508690.643310547,-110758.76235961914,-278.01896810531616
286,2.0,ode,1opgokpv,warm-eon-2101,-2792639.541625977,-48027.18162536621,-636.4198780059814
