,o_0,o_1,o_2,o_3,o_4,o_5
88,-2803628.730773926,-46927.23751068115,-415.3198719024658,-55.08285045623779,-158.11693668365479,-628.5197639465332
89,-342629.93335723877,-6536.048054695129,-655.2419662475586,-91.16223335266113,-245.5686092376709,-991.9727325439453
90,-477215.90995788574,-9130.437970161438,-647.3262310028076,-100.98092079162598,-215.82722663879395,-964.1344928741455
91,-6110595.321655273,-101507.4634552002,-71.95071578025818,-39.42537307739258,-161.47558689117432,-272.85168170928955
92,-97836.24410629272,-2715.2222394943237,-617.5909519195557,-106.35793685913086,-353.2158374786377,-1077.1647548675537
93,-7499354.553222656,-122148.68545532227,-36.13549470901489,-21.885321140289307,-79.32887077331543,-137.34969019889832
94,-700185.3942871094,-12757.847309112549,-514.2090797424316,-106.1688232421875,-293.6647891998291,-914.0427589416504
95,-5320247.268676758,-85838.00315856934,-56.66094422340393,-49.741950035095215,-264.79032039642334,-371.19322299957275
96,-154336.64321899414,-3687.5051259994507,-623.3365058898926,-107.84433364868164,-318.59450340270996,-1049.7754096984863
97,-151530.8976173401,-3602.4799942970276,-663.7201309204102,-102.58492469787598,-283.76753330230713,-1050.0724697113037
98,-2106908.0352783203,-35991.31107330322,-332.2516441345215,-81.26446723937988,-297.9461669921875,-711.4621639251709
99,-7870902.252197266,-132835.88409423828,-53.30922603607178,-13.317407369613647,-32.390108704566956,-99.01673913002014
100,-1744298.1719970703,-30009.024143218994,-491.2452220916748,-76.97288513183594,-186.23740673065186,-754.4555282592773
101,-1673667.9077148438,-26960.33239364624,-295.14029026031494,-85.56706428527832,-417.8218364715576,-798.5292434692383
102,-683933.8302612305,-12464.810609817505,-645.2320098876953,-88.45062255859375,-200.71444511413574,-934.3969917297363
103,-159601.40228271484,-3689.1067028045654,-634.9678993225098,-96.87251091003418,-309.7548723220825,-1041.595230102539
104,-8107829.284667969,-135845.90911865234,-29.013317823410034,-15.527372360229492,-46.15534543991089,-90.69603323936462
105,-204859.8289489746,-4568.225741386414,-678.3355236053467,-107.0182991027832,-241.51220321655273,-1026.8659973144531
106,-210296.22554779053,-4578.75519990921,-611.0531806945801,-105.85761070251465,-305.2370309829712,-1022.147798538208
107,-50086.164474487305,-1933.314949274063,-661.3189697265625,-98.62831115722656,-423.0621814727783,-1183.009443283081
108,-1168196.1059570312,-19906.333684921265,-455.43694496154785,-80.85862159729004,-323.42450618743896,-859.7201728820801
109,-2875656.8908691406,-48127.18391418457,-257.5061798095703,-68.37023735046387,-291.0200834274292,-616.8966150283813
110,-133759.3674659729,-3236.704468727112,-708.7039470672607,-90.0039005279541,-263.5974168777466,-1062.3051452636719
111,-2425013.542175293,-42240.90576171875,-394.47102546691895,-78.2456636428833,-194.09972429275513,-666.8163871765137
112,-8260015.106201172,-138889.3222808838,-33.88437628746033,-12.336175441741943,-36.30029559135437,-82.52084791660309
113,-4371190.643310547,-70791.02993011475,-99.91176128387451,-56.939144134521484,-308.06548595428467,-464.91634368896484
114,-7790146.636962891,-132547.73139953613,-55.32325506210327,-15.189568996429443,-30.49117922782898,-101.00400924682617
115,-5059050.369262695,-80784.72137451172,-100.38639307022095,-43.70327949523926,-250.31263828277588,-394.4023132324219
116,-2971334.8388671875,-49275.69389343262,-399.40929412841797,-56.71186447143555,-125.42036771774292,-581.5414953231812
117,-232275.3667831421,-4851.33022069931,-656.8879127502441,-94.81962203979492,-265.88592529296875,-1017.5933647155762
118,-519994.97413635254,-9247.882962226868,-644.2648410797119,-83.2846450805664,-231.61921501159668,-959.168758392334
119,-42776.137590408325,-1829.7450244426727,-683.0976963043213,-107.49764442443848,-478.0747413635254,-1268.670015335083
120,-58204.585313797,-2058.5083961486816,-606.6357135772705,-108.59679222106934,-420.0667381286621,-1135.2992534637451
121,-7468041.229248047,-122868.85261535645,-43.1892067193985,-23.00769567489624,-56.56037926673889,-122.75728225708008
122,-7933281.707763672,-133319.1204071045,-42.97207593917847,-16.275196075439453,-38.466379046440125,-97.71364688873291
123,-85404.88481521606,-2487.2249364852905,-601.6465187072754,-101.52742385864258,-392.624831199646,-1095.7987689971924
124,-1600220.8709716797,-27834.467887878418,-482.709264755249,-77.51155853271484,-230.7694435119629,-790.9902191162109
125,-274865.84186553955,-5630.89907169342,-680.6814193725586,-100.3629207611084,-218.9798355102539,-1000.0241661071777
126,-1466662.4069213867,-25563.077926635742,-484.2662811279297,-92.11211204528809,-223.3975887298584,-799.7758483886719
127,-7701508.331298828,-130634.04083251953,-51.904237270355225,-18.092637062072754,-37.43102550506592,-107.4278998374939
128,-102024.245262146,-2770.8780765533447,-695.5954074859619,-104.84668731689453,-273.0220079421997,-1073.4641647338867
129,-706187.3912811279,-12574.023008346558,-597.193431854248,-85.67033767700195,-250.23252964019775,-933.0963134765625
130,-48358.87551307678,-1903.9416313171387,-668.1723117828369,-102.39847183227539,-421.4768409729004,-1192.04758644104
