,o_0,o_1,o_2,o_3,o_4,o_5
69,-6464111.328125,-100977.21099853516,-93.88970136642456,-19.37803626060486,-86.32313013076782,-199.5908546447754
70,-5008994.293212891,-72821.88415527344,-175.76712369918823,-15.150959491729736,-143.8640832901001,-334.78217124938965
71,-4156188.96484375,-65086.2455368042,-259.728479385376,-38.94928455352783,-194.6311593055725,-493.3088779449463
72,-7251571.6552734375,-119407.09114074707,-53.03013324737549,-26.37834072113037,-58.092910051345825,-137.50139594078064
73,-2657423.4008789062,-40720.98731994629,-377.24268436431885,-37.25684881210327,-268.777871131897,-683.277382850647
74,-5191072.082519531,-74982.17105865479,-167.00302362442017,-15.507700443267822,-143.2624340057373,-325.7731890678406
75,-5571104.049682617,-82934.8373413086,-146.72094583511353,-13.799991607666016,-112.6294732093811,-273.15043687820435
76,-1348716.2590026855,-22193.739414215088,-572.1221446990967,-108.26525688171387,-149.00493621826172,-829.3923282623291
77,-3535264.9688720703,-51946.9690322876,-321.28891944885254,-27.703571319580078,-230.98773956298828,-579.9802350997925
78,-2982794.952392578,-45246.30069732666,-321.7341661453247,-38.409264087677,-273.2140302658081,-633.3574390411377
79,-6270280.075073242,-96562.21389770508,-97.12499380111694,-14.530909061431885,-105.23492097854614,-216.89080238342285
80,-6110369.110107422,-93027.80151367188,-115.91910123825073,-12.43736743927002,-103.96429300308228,-232.32075691223145
81,-7684671.0205078125,-128551.06353759766,-39.656001329422,-29.795587062835693,-53.4942626953125,-122.94585227966309
82,-8215224.456787109,-140619.6117401123,-33.745402097702026,-24.891350269317627,-37.13963031768799,-95.77638387680054
83,-605753.3740997314,-11234.006881713867,-549.4064331054688,-111.56730651855469,-244.8272943496704,-905.8011245727539
84,-2847373.580932617,-41193.86672973633,-376.6319990158081,-32.527735233306885,-248.5476016998291,-657.7073907852173
85,-6465906.524658203,-102229.4807434082,-95.60734629631042,-20.371196269989014,-80.50959706306458,-196.48816108703613
86,-6560557.556152344,-102096.63391113281,-80.54941892623901,-17.72040367126465,-99.27332997322083,-197.5431489944458
87,-5328377.914428711,-77770.56217193604,-145.4951286315918,-13.590301275253296,-137.52293586730957,-296.60837173461914
88,-5672172.546386719,-84345.5696105957,-130.1807165145874,-12.107436656951904,-117.49178171157837,-259.7799038887024
89,-5605723.190307617,-83286.24725341797,-129.8812985420227,-13.911564350128174,-122.16086387634277,-265.95370531082153
90,-5360935.592651367,-78643.89896392822,-154.02491092681885,-16.3588285446167,-125.74729919433594,-296.13102436065674
91,-6033855.819702148,-91600.16059875488,-117.4216628074646,-17.687053680419922,-97.70753383636475,-232.81625747680664
92,-7220464.324951172,-116799.5834350586,-57.35771656036377,-22.940051555633545,-72.43403792381287,-152.73180484771729
