index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,22514.0,91.0,30.0,52.0,0.0440845750272274,0.02190195769071579,0.03192539140582085,-97442.99650192261,-2698.0000734329224,-698.604679107666,-105.40094375610352,-275.4798173904419,-1079.48561668396
1,2020-05-10,11819.0,71.0,26.0,31.0,0.07803113758563995,0.09193749725818634,0.0326535701751709,-74928.99894714355,-1920.0000166893005,-660.5356693267822,-91.5764045715332,-243.95406246185303,-996.066255569458
2,2020-05-17,7693.0,53.0,15.0,18.0,0.24478763341903687,0.09296497702598572,0.03446446359157562,-63109.999895095825,-1442.9999887943268,-619.2108154296875,-78.37546348571777,-211.1752986907959,-908.761682510376
3,2020-05-24,5575.0,21.0,6.0,11.0,0.1116207093000412,0.08109717816114426,0.10311517119407654,-55417.001247406006,-1168.999969959259,-581.875467300415,-65.76628684997559,-178.48060131072998,-826.1224365234375
4,2020-05-31,4385.0,15.0,2.0,15.0,0.06883429735898972,0.16001065075397491,0.6255084872245789,-49842.000007629395,-995.0000047683716,-546.3521957397461,-53.110361099243164,-146.83103561401367,-746.2937164306641
5,2020-06-07,4843.0,15.0,4.0,4.0,0.06466920673847198,0.14741723239421844,0.6310436129570007,-45456.99954032898,-890.0000154972076,-506.69116973876953,-40.83052635192871,-123.9717960357666,-671.493558883667
6,2020-06-14,4604.0,7.0,2.0,3.0,0.05761692672967911,0.134133443236351,0.6380375027656555,-40613.9999628067,-794.0000295639038,-465.8987045288086,-29.123010635375977,-111.41518354415894,-606.4369440078735
7,2020-06-21,4839.0,9.0,1.0,3.0,0.0470544770359993,0.1209959164261818,0.6473764181137085,-36010.00010967255,-712.9999995231628,-424.900484085083,-17.24947452545166,-99.0756630897522,-541.2256622314453
8,2020-06-28,4864.0,8.0,3.0,3.0,0.03427235782146454,0.10931972414255142,0.6602033376693726,-31171.000003814697,-636.0000371932983,-383.5601806640625,-5.205698013305664,-87.01491951942444,-475.78083515167236
9,2020-07-05,4298.0,4.0,3.0,8.0,0.02279374934732914,0.0,0.6758967041969299,-26306.99872970581,-540.0000140070915,-341.7494535446167,0.0,-75.32782554626465,-417.0773220062256
10,2020-07-12,3816.0,12.0,3.0,3.0,0.01575823314487934,0.0,0.6929803490638733,-22009.000182151794,-467.00000762939453,-299.4345188140869,0.0,-64.12142515182495,-363.555965423584
11,2020-07-19,3561.0,9.0,4.0,2.0,0.012949873693287373,0.0,0.7099194526672363,-18193.000555038452,-384.99999791383743,-256.7265033721924,0.0,-53.46947908401489,-310.19601345062256
12,2020-07-26,3202.0,9.0,4.0,3.0,0.012587236240506172,0.0,0.7254343032836914,-14632.000029087067,-302.0000085234642,-213.81380558013916,0.0,-43.395766615867615,-257.20959663391113
13,2020-08-02,3059.0,10.0,2.0,3.0,0.013645592145621777,0.0,0.7390584349632263,-11429.999768733978,-219.00000050663948,-170.84603309631348,0.0,-33.87623131275177,-204.72228527069092
14,2020-08-09,2955.0,7.0,3.0,0.0,0.016010882332921028,0.0,0.7506275177001953,-8370.999991893768,-162.00000420212746,-127.90837287902832,0.0,-24.855422973632812,-152.76379823684692
15,2020-08-16,2709.0,2.0,0.0,2.0,0.020563196390867233,0.0,0.7592918872833252,-5415.999889373779,-108.0000028014183,-85.06032228469849,0.0,-16.26703143119812,-101.3273549079895
16,2020-08-23,2707.0,5.0,1.0,2.0,0.030454155057668686,0.0,0.7618585824966431,-2707.0000767707825,-51.00000184029341,-42.37370789051056,0.0,-8.029525727033615,-50.40323495864868
