index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,38052.04530360365,99.408907923409,33.96204775338052,50.61202792591414,0.6329253315925598,0.5764617323875427,0.5350762009620667,-3101726.722717285,-49362.23030090332,-365.3753995895386,-52.93783664703369,-307.9421043395996,-726.2553405761719
1,2020-05-10,76274.80387785223,71.19165209739191,24.295162111971543,35.588997494116356,0.34218379855155945,0.4458736479282379,0.5686396360397339,-3063674.736022949,-48594.17915344238,-338.2273197174072,-42.37654209136963,-283.6230993270874,-664.2269611358643
2,2020-05-17,115403.79628076687,85.28197071669895,29.146214496926955,28.650692711920126,0.46173036098480225,0.3861546516418457,0.5527258515357971,-2987399.8641967773,-47893.333435058594,-316.98174476623535,-35.79827308654785,-268.49842071533203,-621.2784433364868
3,2020-05-24,209542.78234594065,134.46505042935408,46.34681269260573,35.15695815801614,0.770270049571991,0.36545857787132263,0.6404204964637756,-2871996.1166381836,-46840.03829956055,-291.02418422698975,-28.0108380317688,-254.05409336090088,-573.0891036987305
4,2020-05-31,430644.475460737,214.73199014107678,74.08273242558624,52.3657789652536,0.4814493656158447,0.9226738214492798,0.5282720923423767,-2662453.269958496,-45184.502601623535,-274.0335941314697,-19.930073022842407,-240.8958911895752,-534.8595571517944
5,2020-06-07,633968.811474877,423.5354541171901,145.8458037948367,89.64394935984122,0.401227742433548,0.383960098028183,0.39503225684165955,-2231808.853149414,-42183.80928039551,-260.4761838912964,-15.011804103851318,-228.66554260253906,-504.1534996032715
6,2020-06-14,631799.681264506,731.157026502519,251.08444828737174,164.56934837046356,0.2774738073348999,0.5274120569229126,0.40295788645744324,-1597840.1184082031,-36560.75954437256,-241.0893201828003,-11.927683353424072,-214.34617042541504,-467.36316204071045
7,2020-06-21,486644.9162155381,962.8612105727627,330.6658597608026,251.33788997837166,0.1466110497713089,0.325158953666687,0.12095976620912552,-966040.4205322266,-28312.5638961792,-220.56200504302979,-6.859841346740723,-199.64042901992798,-427.06226348876953
8,2020-06-28,258046.56500445737,981.5977903329845,337.2941970937903,303.26841210212433,0.45448559522628784,0.758707582950592,0.04522434249520302,-479395.4849243164,-18960.94560623169,-197.80542850494385,-2.2769828140735626,-183.50733518600464,-383.5897493362427
9,2020-07-05,141045.2144806083,713.9936429316806,243.6098940973596,281.863681273765,0.005068193189799786,0.0,0.05906606465578079,-221348.9532470703,-11026.452779769897,-177.11337804794312,0.0,-163.4352684020996,-340.54866313934326
10,2020-07-12,46305.092661334835,459.65495625416855,155.1888282856542,207.06531773994806,0.006144486367702484,0.0,0.07791125774383545,-80303.75242233276,-5778.135061264038,-156.3504695892334,0.0,-142.65670776367188,-299.00718927383423
11,2020-07-19,18412.673767063483,248.49870923119704,83.62946664275788,134.0828271123895,0.003821135265752673,0.0,0.13110047578811646,-33998.66223335266,-2627.1963119506836,-128.07331085205078,0.0,-122.11506366729736,-250.1883888244629
12,2020-07-26,7676.38155043454,109.61109644703488,36.56184612458824,74.98078578999707,0.011678596958518028,0.0,0.15501196682453156,-15585.990250110626,-1117.1220242977142,-99.6676504611969,0.0,-102.23017930984497,-201.89783334732056
13,2020-08-02,3395.444883697339,46.00286279179902,15.092705010140659,36.78564074558581,0.21932899951934814,0.0,0.025166204199194908,-7909.608632326126,-475.8698120713234,-71.27580642700195,0.0,-83.21965336799622,-154.49546456336975
14,2020-08-09,2063.176887063375,19.534526618341914,6.282234998102673,16.71012438830163,0.6719130873680115,0.0,0.07999652624130249,-4514.1637325286865,-206.9345861673355,-45.500439405441284,0.0,-63.293999433517456,-108.79444241523743
15,2020-08-16,1557.902934609796,8.68164448918946,2.722533194404661,7.304127895005616,0.2710118591785431,0.0,0.034001078456640244,-2450.9865790605545,-91.42854250967503,-28.61449420452118,0.0,-42.21130609512329,-70.82579970359802
16,2020-08-23,893.0835566658861,4.914531816198213,1.535102835359364,3.2614747154153516,0.8071929216384888,0.0,0.033249400556087494,-893.0835872888565,-34.61751155555248,-14.398479461669922,0.0,-21.404045820236206,-35.80252557992935
