index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,27771.615440163907,99.408907923409,33.96204775338052,50.61202792591414,0.2746645510196686,0.15909144282341003,0.25809934735298157,-3624958.038330078,-39681.079387664795,-404.579496383667,-66.7215633392334,-268.11161041259766,-739.4126892089844
1,2020-05-10,27362.177905121032,69.85397295249899,23.840292113949438,35.53551187082701,0.19424572587013245,0.30262792110443115,0.24728089570999146,-3597186.279296875,-38915.87018966675,-370.7963466644287,-53.70652675628662,-239.82889652252197,-664.3317699432373
2,2020-05-17,27004.102550725554,55.9221398998067,19.112290959112478,25.674743929475152,0.26508232951164246,0.401802659034729,0.28775086998939514,-3569824.21875,-38345.69215774536,-337.58084774017334,-42.87684917449951,-214.61670398712158,-595.0744152069092
3,2020-05-24,34844.88310204858,48.845970640069716,16.708927762839778,20.36794770795901,0.320350706577301,0.5922684073448181,0.4937669038772583,-3542819.9768066406,-37860.31484603882,-303.77299785614014,-33.834285736083984,-189.87740278244019,-527.4847030639648
4,2020-05-31,57694.858215684944,47.56073528057188,16.240731644651493,17.64870326270407,0.3374604284763336,0.5696883797645569,0.6173704266548157,-3507975.0061035156,-37415.32564163208,-272.9176998138428,-26.74192190170288,-168.94749402999878,-468.60713958740234
5,2020-06-07,96040.97392717098,61.26310777038517,20.9597387713108,18.20532975762197,0.34124550223350525,0.5505359768867493,0.5295408368110657,-3450279.998779297,-36910.011768341064,-243.98701190948486,-21.10419273376465,-153.87282371520996,-418.9640522003174
6,2020-06-14,132634.63638207124,98.43933174859481,33.833141334378126,24.597491974778187,0.16454756259918213,0.49953657388687134,0.3801261782646179,-3354238.8916015625,-36154.24394607544,-215.92538356781006,-15.307283401489258,-140.1490330696106,-371.38171195983887
7,2020-06-21,142924.78349781127,155.54203543775787,53.47446978960673,38.26870648080379,0.24592113494873047,0.4452619254589081,0.29419782757759094,-3221604.1564941406,-34930.80139160156,-185.4292631149292,-9.280841946601868,-123.07354211807251,-317.78366565704346
8,2020-06-28,132518.75669547974,196.5355131507251,67.50521907427367,55.01389646096183,0.1900075078010559,0.4946172833442688,0.28651031851768494,-3078679.4662475586,-33221.166133880615,-152.78598070144653,-2.836828827857971,-102.55144834518433,-258.1742763519287
9,2020-07-05,106921.31787169444,217.0042319050544,74.23617091305928,66.54874595784918,0.30155524611473083,0.0,0.41675060987472534,-2946160.6979370117,-31257.06672668457,-121.82255983352661,0.0,-80.88427186012268,-202.70683765411377
10,2020-07-12,112720.67684857702,215.2115023317098,74.08433667410672,72.27470979311134,0.38545989990234375,0.0,0.5392990112304688,-2839239.3112182617,-29202.45409011841,-91.97890758514404,0.0,-61.10525131225586,-153.0841588973999
11,2020-07-19,124356.40227465903,209.02841413388742,72.3166827967455,72.23417269197012,0.36769363284111023,0.0,0.4538387358188629,-2726518.6309814453,-27220.62349319458,-66.51783585548401,0.0,-45.416855812072754,-111.93469762802124
12,2020-07-26,124069.49541948429,224.48112538533096,77.95385787870491,73.08914486483864,0.39845433831214905,0.0,0.4335016906261444,-2602162.1704101562,-25181.479454040527,-43.144410848617554,0.0,-31.06294274330139,-74.20735359191895
13,2020-08-02,166865.04261236032,236.45561998148784,82.16597588283807,76.76478010694753,0.8878500461578369,0.0,0.8848647475242615,-2478092.575073242,-22987.329959869385,-20.359300076961517,0.0,-15.34699946641922,-35.70629954338074
14,2020-08-09,376031.62671438954,246.1529601076564,85.46109418545052,79.21223691363659,0.9545565843582153,0.0,0.9488705992698669,-2311227.607727051,-20725.111961364746,-6.10022135078907,0.0,-4.879164695739746,-10.979385673999786
15,2020-08-16,758312.9239833988,402.50306188821656,140.0455491331128,95.48472678814066,0.9482322931289673,0.0,0.9486709833145142,-1935195.9228515625,-17748.661041259766,-3.2284118235111237,0.0,-2.542687952518463,-5.771099776029587
16,2020-08-23,1176882.986739359,846.2964530131393,295.42659812512596,167.73498156288903,0.8980916738510132,0.0,0.9100888967514038,-1176883.0299377441,-11807.776689529419,-1.7849382013082504,0.0,-1.3303408399224281,-3.1152788549661636
