index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,51925.8825992849,99.408907923409,33.96204775338052,50.61202792591414,0.9920429587364197,0.8784457445144653,0.9832115769386292,-8229286.956787109,-140004.4822692871,-49.07258152961731,-19.1496741771698,-41.777998208999634,-110.00025272369385
1,2020-05-10,223469.32543162088,73.00116958222013,24.92342005050552,35.66466486191213,0.9444653391838074,0.8625096678733826,0.9436774253845215,-8177361.297607422,-139232.60688781738,-28.558996319770813,-10.360122919082642,-23.850223422050476,-62.76934742927551
2,2020-05-17,763045.4780849845,145.36748772584215,49.88385731106595,34.09293160433765,0.9065554738044739,0.8583359122276306,0.8952714800834656,-7953891.754150391,-138294.24858093262,-27.372941374778748,-8.62749457359314,-22.75165170431137,-58.752089738845825
3,2020-05-24,1861189.5806736047,513.0848200913364,176.64914207549134,81.94385889872106,0.8665755987167358,0.8751083016395569,0.8541001677513123,-7190846.252441406,-135300.19760131836,-24.626806378364563,-6.946248412132263,-20.466184616088867,-52.039241790771484
4,2020-05-31,2448022.8995062015,1569.3582026760712,541.6695563139116,258.92031836918943,0.8322069048881531,0.8903043866157532,0.8186849355697632,-5329656.219482422,-125480.09872436523,-21.441596746444702,-5.764716863632202,-17.68854260444641,-44.894856214523315
5,2020-06-07,1626238.8709397183,3232.672188386636,1121.31165369272,636.1872279853802,0.835328221321106,0.8630874156951904,0.8136066794395447,-2881633.3770751953,-101735.76354980469,-18.60830932855606,-5.113096833229065,-15.238939225673676,-38.9603465795517
6,2020-06-14,746821.7349771458,3805.737620964945,1327.5483454009925,989.0180207000175,0.9472689032554626,0.8587824702262878,0.9509515762329102,-1255394.6495056152,-66629.44316864014,-15.364477038383484,-4.350743293762207,-12.473662942647934,-32.18888342380524
7,2020-06-21,317190.9582072614,2742.3448079520736,958.7722047104445,966.7996430017364,0.9549493193626404,0.7982402443885803,0.9579105973243713,-508572.9122161865,-35678.99227142334,-12.329394370317459,-3.062114119529724,-9.97181162238121,-25.363320112228394
8,2020-06-28,120798.02815297566,1503.3337208904215,524.8928815254208,678.2012290781807,0.9725673198699951,0.7063706517219543,0.976168692111969,-191381.9670677185,-16742.3415184021,-10.725609213113785,-1.1124647408723831,-8.850854635238647,-20.68892866373062
9,2020-07-05,44335.350440461916,708.2372015008078,245.79838089083248,388.4342467924982,0.9669350385665894,0.0,0.9661113023757935,-70583.93955230713,-7201.099395751953,-9.385419636964798,0.0,-7.934293895959854,-17.319713532924652
10,2020-07-12,16501.97362266986,304.5468736039369,104.69559684049514,194.8661990910991,0.9684516191482544,0.0,0.9635792970657349,-26248.589158058167,-2937.169075012207,-8.276887238025665,0.0,-7.153606414794922,-15.430493652820587
11,2020-07-19,6136.293726117865,123.98032097386134,42.00373052197994,89.34551741246239,0.9666340947151184,0.0,0.961571455001831,-9746.615588665009,-1162.7393960952759,-7.052189856767654,0.0,-6.167236715555191,-13.219426572322845
12,2020-07-26,2278.623309448416,49.16354916809917,16.314637248676437,38.43555613662359,0.9643726348876953,0.0,0.9593913555145264,-3610.321506857872,-454.6063020825386,-5.82425482571125,0.0,-5.109678208827972,-10.933932662010193
13,2020-08-02,848.7029224543094,19.388363079980696,6.262929398977269,15.82384606439838,0.9744551777839661,0.0,0.9685011506080627,-1331.6981494426727,-176.56920477747917,-4.517173767089844,0.0,-3.9907045662403107,-8.507878333330154
14,2020-08-09,318.4949465681111,7.687130912358557,2.400759943494548,6.323204185878457,0.9715706706047058,0.0,0.9650954008102417,-482.9952958971262,-67.51625332981348,-3.3208999782800674,0.0,-2.9440902173519135,-6.264989823102951
15,2020-08-16,119.54442744240987,3.091043345970057,0.9267877720981814,2.477080640116769,0.9766170382499695,0.0,0.9736127853393555,-164.50034454464912,-24.38924740999937,-2.3005105555057526,0.0,-2.006489410996437,-4.30699996650219
16,2020-08-23,44.95591262318703,1.2649754239665008,0.3613976231200571,0.9583723377371071,0.9513606429100037,0.0,0.9433015584945679,-44.9559127446264,-7.074066088534892,-1.297333650290966,0.0,-1.1147436685860157,-2.412077412009239
