index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,22514.247855244015,99.408907923409,33.96204775338052,50.61202792591414,0.042060256004333496,0.05410665273666382,0.04073581472039223,-271565.98567962646,-3126.552999019623,-451.1789321899414,-107.35450744628906,-351.56426429748535,-910.0976943969727
1,2020-05-10,11730.353475751617,68.96501052327271,23.532983080545666,35.497920167296556,0.060093123465776443,0.05493205413222313,0.048750221729278564,-249051.73778533936,-2363.261878490448,-413.0807876586914,-93.71931076049805,-320.1690196990967,-826.9691467285156
2,2020-05-17,6671.345143149141,42.76150529157451,14.5674496146586,24.11944502055544,0.05849302187561989,0.05703635513782501,0.04881332442164421,-237321.3768005371,-1859.2272698879242,-371.38147354125977,-80.56304931640625,-287.79754638671875,-739.7420883178711
3,2020-05-24,3841.123525248957,24.17003602192519,8.195659028115738,15.135972966318334,0.07016198337078094,0.07277335226535797,0.059410564601421356,-230650.04348754883,-1565.0862455368042,-330.157732963562,-67.44626998901367,-255.6243896484375,-653.2284259796143
4,2020-05-31,2326.708510286626,13.554095972544193,4.571080677996859,8.904214416346367,0.07892601937055588,0.09689683467149734,0.0690586194396019,-226808.92944335938,-1400.2904295921326,-289.13559913635254,-54.450063705444336,-223.6262559890747,-567.2119140625
5,2020-06-07,1449.0087153208297,7.762472081807399,2.6064959816144873,5.0992127336700195,0.07671745121479034,0.10743515938520432,0.06937878578901291,-224482.22637176514,-1307.145208120346,-248.5870122909546,-41.72818660736084,-191.9863224029541,-482.30152130126953
6,2020-06-14,908.4291373554879,4.597822890539321,1.539498551099186,2.9285000198547593,0.078490249812603,0.12378616631031036,0.0762580931186676,-223033.21361541748,-1252.9084086418152,-208.22982788085938,-29.265944957733154,-160.54809093475342,-398.0438470840454
7,2020-06-21,587.8134574348951,2.794040096976501,0.9341362482883662,1.7150390782579077,0.07739730924367905,0.1534523367881775,0.08943027257919312,-222124.7911453247,-1220.3195691108704,-167.85554885864258,-16.98650598526001,-129.2191743850708,-314.06123638153076
8,2020-06-28,373.47739941999316,1.731608611745144,0.5785714614173283,1.027525603828118,0.08639688044786453,0.21284624934196472,0.11407984048128128,-221536.9701385498,-1200.3161013126373,-127.51003503799438,-5.01322865486145,-98.21536540985107,-230.73863983154297
9,2020-07-05,243.53818032547133,1.099832789366856,0.36762711729331526,0.6302185698894314,0.17498166859149933,0.0,0.18426020443439484,-221163.4874343872,-1187.7628415822983,-87.30522394180298,0.0,-67.82162189483643,-155.1268458366394
10,2020-07-12,281.7748578051396,0.7151503273340185,0.24007702398203948,0.39678234630293663,0.7458593249320984,0.0,0.705610454082489,-220919.94285583496,-1179.6784400939941,-48.96194934844971,0.0,-38.908615708351135,-87.87056803703308
11,2020-07-19,695.1933453194506,0.5122683399225728,0.17305369803284112,0.25913688519167843,0.8529139161109924,0.0,0.8525099754333496,-220638.17977905273,-1174.2258071899414,-23.380276560783386,0.0,-18.778827786445618,-42.159104347229004
12,2020-07-26,1893.5516635519452,0.7092981078272338,0.24350999043861865,0.21365117948278667,0.9238867163658142,0.0,0.9322074055671692,-219942.9750442505,-1168.791502714157,-14.2335444688797,0.0,-10.928614437580109,-25.162160396575928
13,2020-08-02,5573.407675718889,1.6978748054055484,0.5893021981037481,0.3365939610425832,0.9458335041999817,0.0,0.9452968835830688,-218049.43084716797,-1157.6564610004425,-9.107093513011932,0.0,-7.0831745862960815,-16.190268099308014
14,2020-08-09,16575.402240739466,4.790495907674986,1.6682283080795324,0.834912560048278,0.9427448511123657,0.0,0.9405650496482849,-212476.01509094238,-1127.5801062583923,-6.18433840572834,0.0,-4.982566833496094,-11.166904866695404
15,2020-08-16,49289.80576231942,14.172003310576999,4.938493814149282,2.3937155741810168,0.9614704847335815,0.0,0.9610722661018372,-195900.60710906982,-1039.55939412117,-3.765873610973358,0.0,-3.074386343359947,-6.840260326862335
16,2020-08-23,146610.79797591138,42.01890640483482,14.644806105675743,7.072036696886045,0.961897611618042,0.0,0.9541244506835938,-146610.7964515686,-778.4217596054077,-1.6269076615571976,0.0,-1.3741669245064259,-3.001074679195881
