index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,24632.0,99.0,35.0,53.0,0.050893351435661316,0.3432794213294983,0.09425119310617447,-780677.9861450195,-10080.000162124634,-561.2181186676025,-28.565917015075684,-442.06857681274414,-1031.8527603149414
1,2020-05-10,26281.0,75.0,23.0,25.0,0.7640993595123291,0.9889123439788818,0.03340917453169823,-756046.0090637207,-9296.000003814697,-523.4121799468994,-16.687012910842896,-411.5449905395508,-951.6443252563477
2,2020-05-17,47440.0,43.0,17.0,17.0,0.021190932020545006,0.967971920967102,0.02357577160000801,-729764.986038208,-8802.99985408783,-495.0580596923828,-11.366472244262695,-380.157995223999,-886.5826034545898
3,2020-05-24,56046.0,40.0,11.0,23.0,0.13393260538578033,0.7898184657096863,0.412018746137619,-682324.9816894531,-8413.000106811523,-471.2822437286377,-11.095476150512695,-347.67584800720215,-830.053653717041
4,2020-05-31,84005.0,60.0,18.0,15.0,0.05410588160157204,0.9897139072418213,0.013511457480490208,-626278.9726257324,-7932.000160217285,-431.14171028137207,-9.669392108917236,-320.6883192062378,-761.4994812011719
5,2020-06-07,96247.0,59.0,27.0,26.0,0.020691363140940666,0.5605787634849548,0.19489717483520508,-542273.998260498,-7348.999977111816,-392.75362491607666,-8.021901845932007,-295.94011306762695,-696.7156791687012
6,2020-06-14,102404.0,91.0,36.0,22.0,0.011952057480812073,0.9662644863128662,0.02990727312862873,-446026.99279785156,-6550.999879837036,-352.2621154785156,-5.657287836074829,-266.5571689605713,-624.4766235351562
7,2020-06-21,126686.0,105.0,39.0,24.0,0.04637334495782852,0.7667409181594849,0.24404308199882507,-343622.9944229126,-5638.999938964844,-311.3107681274414,-2.4023135006427765,-238.78490924835205,-552.4980211257935
8,2020-06-28,103507.0,105.0,40.0,36.0,0.023600855842232704,0.9571211338043213,0.03824782371520996,-216936.993598938,-4627.000093460083,-271.3120460510254,-1.0641777515411377,-211.33160591125488,-483.707857131958
9,2020-07-05,45645.0,109.0,39.0,32.0,0.07492795586585999,0.0,0.0770823061466217,-113429.99935150146,-3508.9999437332153,-232.38422870635986,0.0,-185.5790138244629,-417.96326637268066
10,2020-07-12,25884.0,138.0,42.0,37.0,0.0554303303360939,0.0,0.05776200816035271,-67785.00080108643,-2246.0000216960907,-194.1208839416504,0.0,-156.90481662750244,-351.0257148742676
11,2020-07-19,13414.0,89.0,14.0,43.0,0.09659741818904877,0.0,0.05808113515377045,-41900.99835395813,-1337.9999995231628,-156.88424110412598,0.0,-128.7799835205078,-285.66422939300537
12,2020-07-26,7560.0,53.0,8.0,28.0,0.15568743646144867,0.0,0.08115284889936447,-28486.99986934662,-767.9999619722366,-119.96936798095703,0.0,-100.38113594055176,-220.35050868988037
13,2020-08-02,4246.0,21.0,11.0,14.0,0.0832052007317543,0.0,0.04406071826815605,-20927.000045776367,-451.9999772310257,-85.03550291061401,0.0,-72.31307029724121,-157.34858393669128
14,2020-08-09,2611.0,18.0,11.0,9.0,0.3161783814430237,0.0,0.1898903250694275,-16681.000590324402,-247.99998849630356,-50.27448534965515,0.0,-44.19681429862976,-94.47130680084229
15,2020-08-16,3687.0,7.0,6.0,7.0,0.9749839901924133,0.0,0.9208380579948425,-14069.999754428864,-131.99999928474426,-17.75510460138321,0.0,-17.29130744934082,-35.04641354084015
16,2020-08-23,10383.0,7.0,3.0,4.0,0.937512218952179,0.0,0.9358935952186584,-10383.00022482872,-65.00000134110451,-1.6166260465979576,0.0,-2.186567336320877,-3.8031933456659317
