,budget,env,id,name,o_0,o_1,o_5
1268,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-58253.00216674805,-1969.9999690055847,-1106.997013092041
1269,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-7108702.850341797,-122219.00939941406,-140.8668065071106
1270,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4707947.158813477,-78438.99726867676,-395.7043647766113
1271,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-8433876.80053711,-144518.00346374512,-78.43210995197296
1272,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4538130.950927734,-73926.00059509277,-398.84413719177246
1273,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2537475.01373291,-42079.00047302246,-624.303674697876
1274,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-101261.00778579712,-2686.000168323517,-1041.952028274536
1275,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6632518.005371094,-114301.9962310791,-160.49225091934204
1276,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-84033.00046920776,-2448.0000138282776,-1076.0810565948486
1277,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4895625.686645508,-79607.00511932373,-391.5870237350464
1278,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-70420.0029373169,-2126.999944448471,-1090.748405456543
1279,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-8440364.837646484,-144970.98922729492,-73.4220814704895
1280,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3644857.7880859375,-58015.0032043457,-516.4310216903687
1281,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4395043.9453125,-72989.99786376953,-423.80829334259033
1282,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-7349866.485595703,-124669.00825500488,-136.52417063713074
1283,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6649392.7001953125,-112836.99035644533,-182.27661609649655
1284,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5572858.428955078,-92944.99397277832,-286.5883469581604
1285,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4104937.3626708975,-69277.99701690674,-431.7256593704224
1286,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2151898.002624512,-36978.9981842041,-659.7968101501465
1287,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2948096.0845947266,-47759.00363922119,-563.9194679260254
1288,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4843483.734130859,-79921.00238800049,-378.0445718765259
1289,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-805353.0693054199,-14213.9995098114,-893.1100273132324
1290,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5058167.266845703,-84823.00758361816,-366.6025257110596
1291,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-7276413.726806641,-121843.99604797363,-145.05332708358765
1292,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4556750.106811523,-75430.00221252441,-397.61152267456055
1293,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6413619.995117188,-108364.99214172363,-191.83815479278564
1294,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3387911.2243652344,-56307.0011138916,-519.9433422088623
1295,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6960033.416748047,-117963.00888061523,-157.55103707313538
1296,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-578026.008605957,-10085.000991821287,-934.700574874878
1297,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5378896.713256836,-90645.0080871582,-297.8277039527893
1298,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-80416.99528694153,-2361.000031232834,-1082.483081817627
1299,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4780696.487426758,-79867.00057983398,-391.1945629119873
1300,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1413778.018951416,-23569.002151489258,-815.4340267181396
1301,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3663973.9990234375,-60221.99630737305,-490.3149318695069
1302,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-7199904.632568359,-121588.0012512207,-147.41215825080872
1303,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4822964.859008789,-79305.00030517578,-392.9187297821045
1304,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-290172.00469970703,-5619.000196456909,-978.0243873596193
1305,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-112862.0147705078,-2828.0001878738403,-1039.149227142334
1306,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-7818840.789794922,-129214.99252319336,-110.4434323310852
1307,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1424546.1463928225,-25692.99936294556,-804.8205471038818
1308,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2013961.0290527344,-34848.99997711182,-685.8154821395874
1309,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-101005.99527359007,-2626.000046730041,-1043.9755725860596
1310,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-274965.0239944458,-5364.999771118164,-987.764196395874
1311,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-8115493.7744140625,-137058.99238586426,-99.56598043441772
1312,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-49168.99800300598,-1802.9999732971191,-1192.5448036193848
1313,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-214889.0256881714,-4534.99972820282,-992.8648567199708
1314,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-272407.0072174072,-5475.999712944031,-984.736261367798
1315,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-7480619.049072266,-127068.0046081543,-124.47157859802246
1316,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3156527.900695801,-53229.99954223633,-528.1040382385254
1317,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6913613.8916015625,-118491.99295043944,-150.5640435218811
1318,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2861880.111694336,-47203.99856567383,-590.3342485427856
1319,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-117643.01061630248,-2870.000004768372,-1032.659912109375
1320,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-727661.9911193848,-13088.998794555664,-910.5352020263672
1321,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-8186263.275146484,-139830.98983764648,-95.93650102615356
1322,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5691738.8916015625,-95068.98880004884,-279.280743598938
1323,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-447445.011138916,-8168.00057888031,-963.9974212646484
1324,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1520283.9851379397,-26331.9993019104,-783.4633827209473
1325,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2428055.191040039,-41711.0013961792,-637.7556610107422
1326,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1887653.923034668,-32648.00310134888,-718.9081048965454
1327,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-41588.99784088135,-1696.000099182129,-1208.9018154144287
1328,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1708571.815490723,-29218.997955322266,-745.4671669006348
1329,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3907259.750366211,-66721.00067138672,-446.61179065704346
1330,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1688305.0918579102,-27101.9983291626,-774.8652076721191
1331,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-60903.000831604,-1959.0000808238983,-1124.0019607543943
1332,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-42447.999119758606,-1694.000065326691,-1256.7064189910889
1333,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-852383.9950561523,-15132.999420166016,-887.652997970581
1334,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-808462.0475769043,-14103.999137878418,-900.1562976837158
1335,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1007817.9359436036,-17352.99825668335,-845.1411437988281
1336,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6085657.88269043,-101853.99055480956,-241.15239143371585
1337,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4086991.1193847656,-65931.00070953369,-451.6030168533325
1338,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6216229.248046875,-104932.00302124023,-233.4177803993225
1339,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-6576831.817626953,-113238.99269104004,-180.05405187606812
1340,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1391269.0162658691,-24163.00058364868,-812.321720123291
1341,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5065398.788452148,-85416.99409484863,-357.19269275665283
1342,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5138790.130615234,-86008.99696350098,-336.3358998298645
1343,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3591188.8122558594,-60103.00159454346,-514.9204015731812
1344,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-46624.00186061859,-1823.0000138282776,-1145.3604984283447
1345,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4583327.102661133,-76900.00534057617,-397.3922252655029
1346,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-8263558.9599609375,-141827.00157165527,-80.16189873218536
1347,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1585546.0166931152,-27379.00018692017,-757.0046997070312
1348,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-85504.99677658081,-2369.999885559082,-1081.431484222412
1349,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-79738.00301551819,-2336.000204086304,-1084.8555278778076
1350,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5714486.312866211,-97066.9937133789,-269.42193031311035
1351,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4390525.054931641,-73763.0033493042,-416.56890392303467
1352,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-5673019.790649414,-96156.005859375,-271.7387795448303
1353,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1128164.100646973,-19667.999744415283,-821.4889526367188
1354,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-1991443.2525634768,-34561.99884414673,-714.9611377716064
1355,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2621030.044555664,-45184.00192260742,-618.8353157043457
1356,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-4836288.070678711,-81624.9942779541,-367.7495670318604
1357,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-124414.00289535522,-2926.9999265670776,-1032.438383102417
1358,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-3589912.0330810547,-59956.99882507324,-516.2259292602539
1359,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-587197.0176696777,-11075.000762939451,-913.3380031585692
1360,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-51783.00142288208,-1889.9999558925629,-1143.775806427002
1361,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-265779.9959182739,-5349.000096321106,-990.7262992858888
1362,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-473338.0317687988,-8183.000683784485,-936.7583656311036
1363,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-39858.0014705658,-1674.0000247955322,-1282.1233749389648
1364,5.0,binomial,1hf1egn5,hopeful-elevator-2164,-2223790.93170166,-39370.00274658203,-650.5026340484619
