,budget,env,id,name,o_0,o_1,o_5
1199,4.0,binomial,1dcm8dbz,icy-elevator-2105,-5752667.999267578,-97403.00178527832,-314.88348484039307
1200,4.0,binomial,1dcm8dbz,icy-elevator-2105,-8426862.335205078,-144604.9976348877,-80.72560787200928
1201,4.0,binomial,1dcm8dbz,icy-elevator-2105,-80356.00185394287,-2339.000105857849,-1058.3775329589844
1202,4.0,binomial,1dcm8dbz,icy-elevator-2105,-43198.00138473511,-1674.0000247955322,-1309.8059177398682
1203,4.0,binomial,1dcm8dbz,icy-elevator-2105,-673126.0299682617,-11380.999088287354,-931.180830001831
1204,4.0,binomial,1dcm8dbz,icy-elevator-2105,-206590.00873565677,-4387.999773025513,-1005.439395904541
1205,4.0,binomial,1dcm8dbz,icy-elevator-2105,-2913043.0221557617,-50700.998306274414,-585.4132747650146
1206,4.0,binomial,1dcm8dbz,icy-elevator-2105,-8173415.374755859,-137513.99040222168,-100.05916357040404
1207,4.0,binomial,1dcm8dbz,icy-elevator-2105,-1845016.860961914,-32689.998149871823,-727.5453758239746
1208,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3776440.8111572266,-62959.00344848633,-495.0166940689087
1209,4.0,binomial,1dcm8dbz,icy-elevator-2105,-4777164.077758789,-77968.99795532227,-431.67038440704346
1210,4.0,binomial,1dcm8dbz,icy-elevator-2105,-58666.00275039673,-1903.0000269412997,-1102.4919319152832
1211,4.0,binomial,1dcm8dbz,icy-elevator-2105,-4733645.6298828125,-78932.00397491455,-419.1591453552246
1212,4.0,binomial,1dcm8dbz,icy-elevator-2105,-6814009.857177734,-116402.98843383788,-195.3609681129456
1213,4.0,binomial,1dcm8dbz,icy-elevator-2105,-277901.9832611084,-5622.999668121338,-987.4814701080322
1214,4.0,binomial,1dcm8dbz,icy-elevator-2105,-6014667.892456055,-101908.99848937988,-294.1335725784302
1215,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3529427.719116211,-59533.99658203125,-516.6866254806519
1216,4.0,binomial,1dcm8dbz,icy-elevator-2105,-8518224.334716797,-145460.99662780762,-78.73578429222107
1217,4.0,binomial,1dcm8dbz,icy-elevator-2105,-6898963.928222656,-119032.01103210448,-156.4945149421692
1218,4.0,binomial,1dcm8dbz,icy-elevator-2105,-7935540.008544922,-131119.9951171875,-106.98715925216676
1219,4.0,binomial,1dcm8dbz,icy-elevator-2105,-48420.000076293945,-1759.9999904632568,-1203.6930084228516
1220,4.0,binomial,1dcm8dbz,icy-elevator-2105,-6109008.026123047,-102842.98896789552,-284.4685220718384
1221,4.0,binomial,1dcm8dbz,icy-elevator-2105,-2347340.01159668,-38670.997619628906,-674.200873374939
1222,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3342691.802978516,-57062.99781799317,-533.8874387741089
1223,4.0,binomial,1dcm8dbz,icy-elevator-2105,-2345503.807067871,-38234.99917984009,-688.980188369751
1224,4.0,binomial,1dcm8dbz,icy-elevator-2105,-51078.999042510986,-1809.999942779541,-1152.7866554260254
1225,4.0,binomial,1dcm8dbz,icy-elevator-2105,-103159.99984741212,-2680.000066757202,-1043.5085678100586
1226,4.0,binomial,1dcm8dbz,icy-elevator-2105,-6590682.220458984,-112787.99057006836,-230.24365425109863
1227,4.0,binomial,1dcm8dbz,icy-elevator-2105,-5287362.289428711,-89795.99952697754,-357.6746106147766
1228,4.0,binomial,1dcm8dbz,icy-elevator-2105,-756227.0164489746,-12644.997835159302,-930.4686069488524
1229,4.0,binomial,1dcm8dbz,icy-elevator-2105,-1245516.9677734375,-21233.99972915649,-858.327054977417
1230,4.0,binomial,1dcm8dbz,icy-elevator-2105,-95265.00105857848,-2545.0000166893005,-1052.5623321533203
1231,4.0,binomial,1dcm8dbz,icy-elevator-2105,-5401656.723022461,-91826.99203491212,-317.2603940963745
1232,4.0,binomial,1dcm8dbz,icy-elevator-2105,-628545.0458526611,-10850.999355316162,-940.0347805023192
1233,4.0,binomial,1dcm8dbz,icy-elevator-2105,-714464.9982452393,-12732.001543045044,-923.1533432006836
1234,4.0,binomial,1dcm8dbz,icy-elevator-2105,-466190.0043487549,-8546.998500823975,-971.2852191925048
1235,4.0,binomial,1dcm8dbz,icy-elevator-2105,-38862.00189590454,-1611.9998693466189,-1354.9513149261477
1236,4.0,binomial,1dcm8dbz,icy-elevator-2105,-950725.9368896484,-16972.999572753906,-894.803295135498
1237,4.0,binomial,1dcm8dbz,icy-elevator-2105,-7966847.229003906,-134733.0093383789,-104.50278997421265
1238,4.0,binomial,1dcm8dbz,icy-elevator-2105,-8591545.867919922,-148440.9999847412,-78.46238672733307
1239,4.0,binomial,1dcm8dbz,icy-elevator-2105,-44105.00228404999,-1714.9999737739563,-1263.2333278656006
1240,4.0,binomial,1dcm8dbz,icy-elevator-2105,-1390277.862548828,-24236.998558044437,-814.05198097229
1241,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3399481.964111328,-56922.99842834473,-563.5043907165527
1242,4.0,binomial,1dcm8dbz,icy-elevator-2105,-1241461.8492126465,-21587.998867034912,-848.517894744873
1243,4.0,binomial,1dcm8dbz,icy-elevator-2105,-5840068.435668945,-100564.99481201172,-306.02588653564453
1244,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3371069.3359375,-54002.99549102783,-580.9914922714233
1245,4.0,binomial,1dcm8dbz,icy-elevator-2105,-42280.99882602692,-1671.999990940094,-1319.1317653656006
1246,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3337321.853637696,-57045.99380493164,-547.7981042861938
1247,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3643674.087524414,-61751.999855041504,-510.3522777557373
1248,4.0,binomial,1dcm8dbz,icy-elevator-2105,-4378811.264038086,-72565.9990310669,-444.3033742904663
1249,4.0,binomial,1dcm8dbz,icy-elevator-2105,-3084359.931945801,-53935.99510192871,-584.4543743133545
