,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
0,-147546.3104248047,-74.19499218463898,-8519804.6875,0.0,8.533162633787544,47730.83972638448
1,-147303.20930480957,-75.92482748074885,-8519724.464361992,0.0,5.490757751700782,47647.69420860208
2,-147226.31454467773,-76.49969709798519,-8519684.135551121,0.0,4.645497696068065,47607.207001364215
3,-147145.88165283203,-77.09760396447422,-8518416.461922344,0.0,3.8900996761678974,46445.888093830246
4,-146740.47470092773,-77.25150391222544,-8508146.807867777,0.0,3.8219697259592262,37652.77085247118
5,-146201.90620422363,-77.50611763168574,-8487922.705784747,0.0,3.735842114957763,24983.011061142963
6,-146167.24014282227,-77.78480206706115,-8487526.254641032,0.0,3.725955985017189,24379.422658188556
7,-145979.4044494629,-79.29151497838005,-8486548.265780391,0.0,4.773824417412063,26087.82720029304
8,-145435.85777282715,-79.54083271405516,-8451361.568703186,0.0,4.651330392809873,24900.84727356726
9,-145312.00408935547,-79.62828532356373,-8446339.909470502,0.0,4.6644008612061345,25863.910429768206
10,-144888.334274292,-79.8912545793377,-8435824.949217837,0.0,4.723528582430972,23878.89981841126
11,-144455.15632629397,-80.20066158067401,-8421775.290670779,0.0,4.828696722440118,23562.971812222888
12,-144135.69450378418,-81.33932265568016,-8404514.80506581,0.0,3.8650298014911946,26461.663835038587
13,-143543.55812072754,-81.77666881055106,-8386168.541185106,0.0,3.9924603743123988,33168.13622582187
14,-141893.18656921387,-84.27524767827546,-8314664.892423285,0.0,4.974133646330373,37344.744667811385
15,-141732.6831817627,-84.3884537396946,-8307905.725205949,0.0,5.023326469755397,38128.97752000268
16,-141554.97550964355,-84.6766506266717,-8299815.395665566,0.0,4.916750725792096,39422.7901377048
17,-141016.69311523438,-85.81698897949578,-8273400.2603000505,0.0,5.025948934466333,46128.61644611965
18,-140276.90887451172,-86.75609100497239,-8240422.019232953,0.0,5.735565998076602,53423.89860280221
19,-140102.26249694824,-87.15979751313253,-8230360.440825497,0.0,5.910738196494008,54140.99088077072
20,-139975.50010681152,-87.58106511500277,-8218149.033634588,0.0,6.234629624037774,62344.62718088837
21,-139525.02250671387,-88.3785546066476,-8192688.7006309405,0.0,6.436026719185301,65405.056585568025
22,-138889.3222808838,-90.22590360603684,-8152673.387990338,0.0,5.872603797043886,65871.62538152785
23,-138091.37344360352,-91.6843787488119,-8095874.722727798,0.0,6.662591172533507,60983.81311968775
24,-138002.14767456055,-92.04313126734762,-8088694.717478318,0.0,6.579621453279625,60361.596552801755
25,-137877.2258758545,-94.80940459164034,-8073876.197204294,0.0,8.041225865940183,58375.92357906941
26,-137271.90017700195,-98.84038399212804,-8040883.499944508,0.0,9.69630218009654,68231.05482955796
27,-137194.17572021484,-99.15031545179293,-8034667.216913292,0.0,9.669063165653688,68537.42893122311
28,-137180.92918395996,-99.1797054807524,-8033707.054574216,0.0,9.674222945879153,68628.64137249974
29,-136880.50270080566,-100.12316181802774,-8019225.8827624945,0.0,9.362041823436924,76554.06141304609
30,-136570.20568847656,-101.51139932289651,-8026610.276123975,0.0,9.397776697904597,64087.969134215964
31,-136295.42350769043,-102.19898450836777,-8016201.0729782265,0.0,9.048031313507465,69067.91798766621
32,-135845.90911865234,-103.59527071701507,-7997162.90428898,0.0,8.385601262879051,78364.91232411563
33,-135791.74995422363,-103.7384542727928,-7993649.130302499,0.0,8.348167288390675,77846.63464782349
34,-135533.42819213867,-104.37953917418065,-7980172.635866752,0.0,8.193348192651934,75255.00708181977
35,-134751.2435913086,-106.83565898424982,-7926447.242435506,0.0,8.391907298685735,81731.31181287534
36,-134622.36404418945,-107.51757868719301,-7920236.786551818,0.0,8.307610335003892,80695.54020139178
37,-134215.6982421875,-110.03595596989439,-7880055.732260721,0.0,8.226016966260387,73812.76877266727
38,-134086.56120300293,-110.75940881412794,-7870933.018896019,0.0,8.180412086607841,70712.78919316373
39,-134067.6498413086,-111.06599910177067,-7837400.4984203745,0.0,8.300420680356362,57727.951696860066
40,-134063.4822845459,-111.14357509013607,-7830082.458228281,0.0,8.327741803391225,63852.09625551733
41,-133764.44816589355,-113.85422155157241,-7811801.443214667,0.0,8.700788865201343,71419.30621762045
42,-133746.43325805664,-113.94045508708227,-7810071.754250469,0.0,8.709896052541302,71850.37598326393
43,-133560.85777282715,-114.66476111676897,-7800901.144012826,0.0,8.78040285025371,69801.91795547433
44,-133319.1204071045,-115.51550843547629,-7801792.954127548,0.0,9.06614279834358,85820.69462086027
45,-133060.96076965332,-116.50946888094015,-7787248.7358505,0.0,9.217910458694389,81266.76221217004
46,-132837.06665039062,-117.31753722671894,-7773675.130303989,0.0,9.348093079210782,77887.04139769086
47,-132835.88409423828,-117.32070667022194,-7773611.254874691,0.0,9.348002745892504,77860.49487943354
48,-132835.2165222168,-117.4944409451471,-7808009.697964777,0.0,9.011543403886554,132286.61098643387
49,-132581.4437866211,-118.2364753599177,-7756215.572199863,0.0,8.877574719100856,69203.01994355512
50,-132547.73139953613,-118.44849668527391,-7748131.723280868,0.0,8.906492630068753,65443.11054284814
51,-132384.30976867676,-119.48204330161816,-7740464.199386177,0.0,9.145187667313767,72853.40707018947
52,-132306.63299560547,-119.74912392215421,-7742175.675314626,0.0,9.146330150962447,73036.93100886588
53,-132136.65962219238,-120.27098343119636,-7733243.740919458,0.0,9.125368426154365,73385.9577168237
54,-131845.3884124756,-120.7560410846083,-7702478.793269215,0.0,8.77282624300343,96521.11568212233
55,-131630.67817687988,-121.08541946651965,-7697347.392360133,0.0,8.498009621664535,103309.63187604754
56,-131088.91487121582,-121.94209465112326,-7691740.1488731,0.0,7.825560487502816,121470.42801552414
57,-131038.78021240234,-121.99034460634653,-7685687.870692201,0.0,7.823194209011656,113626.73054126734
58,-130826.6639709473,-123.63335991494293,-7670866.610854233,1.4551915228366852e-11,9.346337595199827,72008.16387844327
59,-130657.0053100586,-123.84018729599434,-7650744.920658949,0.0,9.386422326079094,50344.354876699224
60,-130634.0408325195,-123.98532281738005,-7646600.310131523,1.4551915228366852e-11,9.37219885824285,46944.659743104996
61,-130344.77233886722,-125.86997264815082,-7619671.499622768,1.4551915228366852e-11,9.584347405265111,54639.84616882572
62,-130151.09062194824,-126.8180907505373,-7623130.535513209,0.0,9.961857987414085,57458.6295599075
63,-130102.69165039062,-126.89761684580326,-7622764.625550469,0.0,9.963720261884184,59185.29005408606
64,-129636.5737915039,-128.1723933994809,-7615271.285775294,0.0,9.974280154683093,75412.84160493374
65,-129276.31378173828,-129.33834082048855,-7600673.301992895,0.0,10.147372022040775,87989.3817964218
66,-128917.05513000488,-131.66453951260132,-7601518.298427436,0.0,11.523280852501497,73193.92505239748
67,-128763.9045715332,-132.27797974997037,-7593049.345750064,0.0,11.7250087845758,83346.00631354375
68,-128357.9063415527,-133.96602993551934,-7550641.703175029,1.4551915228366852e-11,12.26305168814906,109575.53807446247
69,-127968.49250793454,-136.51393111586017,-7538984.888488064,1.4551915228366852e-11,13.945992787088015,101112.64996070218
70,-127721.24290466309,-137.29641797420493,-7513919.569700614,0.0,13.96233233055974,121963.65111448777
71,-127280.01594543454,-139.04878740680638,-7486385.568950978,1.4551915228366852e-11,13.94614740478402,140432.98222785656
72,-127165.53688049316,-139.41811035596976,-7474310.832229331,0.0,13.931588290764013,138805.53917759992
73,-127051.6490936279,-139.7874245114703,-7466684.75418698,1.4551915228366852e-11,13.923497922728021,132080.9455076893
74,-126877.63214111328,-140.51649756578792,-7452410.813442218,0.0,14.020080326802455,122691.73922840777
75,-126559.5626831055,-141.3133944422237,-7428070.382329677,1.4551915228366852e-11,13.89312686520792,108216.65389055049
76,-125611.40060424805,-146.3245771655678,-7389057.91788888,0.0,15.086904402250441,111303.413538932
77,-124060.4305267334,-157.1790094287383,-7303809.836491558,0.0,21.40416756911801,145693.98214578693
78,-123518.14270019534,-160.10470125490107,-7264819.708585314,1.4551915228366852e-11,23.406080434640568,163023.96759990405
79,-122868.85261535645,-164.047810346546,-7233551.8744033445,0.0,25.92717912095452,165943.76178396342
80,-122656.50749206546,-166.114063662595,-7226449.427644266,1.4551915228366852e-11,25.591277795452907,172477.95404130235
81,-122385.82611083984,-168.24136738527278,-7215675.388715109,0.0,24.45647725120614,180298.0879560462
82,-122148.6854553223,-170.21369733675823,-7209588.337136677,1.4551915228366852e-11,23.543930147807806,184533.3696241046
83,-121440.88745117188,-174.70810995547927,-7170872.535989575,0.0,22.89179353843355,166270.49271493152
84,-121038.8374328613,-179.4856730265264,-7180627.840651235,1.4551915228366852e-11,22.991564720389523,159612.0625820885
85,-120227.22244262695,-185.41874219774905,-7122436.00271484,0.0,22.82817634221504,139113.7344444195
86,-119953.3462524414,-188.64901947964637,-7109569.9666871205,0.0,22.701869270220225,122691.71660576874
87,-119335.26039123538,-194.6654845188662,-7084816.154314105,1.4551915228366852e-11,24.796038030609115,95792.34851468723
88,-117790.80390930176,-203.20270441138703,-6983315.616442149,0.0,28.971198534612178,111946.88008427036
89,-116389.0266418457,-211.68149953726052,-6871343.947770645,0.0,32.592881121065226,132736.40793248807
90,-116023.55003356934,-213.07290449034312,-6851837.441155182,0.0,32.871152067872536,124760.69761014696
91,-113116.92237854004,-224.17038650728713,-6718891.751493797,0.0,36.226334933744575,123934.34664954976
92,-112120.67604064938,-227.23170866117061,-6676476.297766188,1.4551915228366852e-11,37.568988283144186,133225.45887696854
93,-112053.31802368164,-227.47638512455782,-6674527.150983092,0.0,37.66062345240765,133877.77930484727
94,-111558.67576599118,-230.32303798030725,-6668960.765949296,1.4551915228366852e-11,39.79274047036385,136467.53189383482
95,-111524.9061584473,-230.68308300995358,-6666642.130922521,1.4551915228366852e-11,39.99125957178123,136114.7135503935
96,-110382.53784179688,-242.82731164737334,-6587329.411024468,0.0,47.46155416730313,176950.65028472536
97,-110331.57348632812,-243.13152261181807,-6586033.366737498,0.0,47.6849156843288,177899.65756083492
98,-110140.09475708008,-244.08165639424683,-6579334.188244538,0.0,48.55535796883918,180906.5245088989
99,-109937.38174438477,-245.8866738478195,-6516363.542092743,0.0,50.59918726489952,188792.8187558172
100,-109368.69621276855,-247.1460031321627,-6489089.197567896,0.0,51.11988936007813,194091.56966348356
101,-108309.92698669434,-251.12298946937875,-6456372.127474864,0.0,51.98792718404798,193044.087968972
102,-107821.86508178714,-253.13339938700514,-6456169.501359491,1.4551915228366852e-11,52.690775582935956,185046.47642896898
103,-107416.18156433103,-254.58449240327644,-6445689.142542097,1.4551915228366852e-11,53.28934881910369,186301.37286162504
104,-107272.11952209473,-255.5150809284161,-6441791.295915457,0.0,52.785559980839174,187460.69124139447
105,-107068.6149597168,-257.05843194663856,-6412102.080753068,0.0,52.39679739553509,195116.85963641485
106,-107067.0032501221,-257.0688023649919,-6412021.647722639,1.4551915228366852e-11,52.39119055030462,195130.60475087544
107,-106314.53514099118,-262.1395566463886,-6369997.549368734,1.4551915228366852e-11,49.797098065397144,201160.65182983503
108,-106049.66163635254,-266.52431578420254,-6350077.144747772,0.0,49.825559776390214,209857.57877656928
109,-105017.57621765137,-278.4867846669393,-6310439.799863776,0.0,49.05906011432205,204445.33610926627
110,-104925.24147033691,-279.76040112593284,-6235900.143158364,0.0,49.31069941094484,249754.67195809545
111,-104629.97436523438,-283.02038103429993,-6230571.871033002,0.0,49.15824156547255,241275.30403921142
112,-103815.87028503418,-288.2639154600579,-6196291.28653664,0.0,45.67072734129516,234285.9987285895
113,-103733.16764831544,-292.0547883849064,-6152714.648326812,0.0,44.824940960824286,242690.0626889443
114,-103227.21481323242,-295.17830638980195,-6138415.513963105,0.0,42.64470197032268,245433.75563980467
115,-102519.16885375977,-299.24208306053407,-6099650.58287765,0.0,39.23327235103043,256116.28240964081
116,-102117.72918701172,-305.42799167219175,-6036501.050541742,0.0,31.152935749416134,186155.07921416964
117,-102004.13703918456,-307.48153402110796,-6028892.333390974,0.0,28.859804102256515,156838.36574614103
118,-102002.47764587402,-307.49514366882175,-6028829.096457863,0.0,28.850255042124317,156506.12812869396
119,-101946.28715515137,-308.41127829672945,-6091261.2687094,0.0,28.932203274248128,141554.61950879893
120,-101787.15705871582,-309.70109882278723,-6088677.65199025,0.0,28.016039313771692,110869.10882178764
121,-101507.4634552002,-315.6727959267719,-6087361.264347969,0.0,25.99509665839406,74850.13567602418
122,-101308.67004394533,-319.437832157515,-6099969.80765197,0.0,27.24217393828078,80193.49858366733
123,-100986.05155944824,-320.089723387917,-6087962.5643904535,0.0,27.043665502090153,82226.7507043409
124,-99878.2730102539,-322.0980086888131,-6037309.631397751,0.0,26.290101036094725,82263.98394604368
125,-98297.53875732422,-329.1763820538693,-5928546.0439090375,0.0,25.912350537352367,123145.6891919938
126,-98165.64559936523,-330.1804741179526,-5904769.936428111,0.0,26.315562196749063,146213.88423022392
