,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
0,-144918.99490356445,-85.42256677150726,-8335355.8349609375,0.0,9.815988694195404,102714.36476532309
1,-144346.5232849121,-85.52711507186558,-8330865.684530532,0.0,9.791376450306748,99885.0580401729
2,-143222.94235229492,-85.96983190893368,-8313273.292696312,0.0,9.599700907071234,90837.84547326146
3,-143085.28900146484,-86.15302116019315,-8308737.79921996,0.0,9.483891310642985,87815.3246151489
4,-141967.2966003418,-89.0054582316047,-8265455.982446278,0.0,8.215701144137816,64388.72002324173
5,-141550.54092407227,-89.69470735478058,-8253419.700010812,0.0,7.911237963779674,60818.493256132795
6,-141315.5174255371,-90.13877919628474,-8248740.399988043,0.0,7.732611181084385,61299.37346254786
7,-140925.11177062988,-90.6720092632977,-8247377.231103075,0.0,7.513263380098803,62083.78540810554
8,-140756.55937194824,-92.74146766157733,-8212751.478878533,0.0,8.191432835479976,57005.128883565245
9,-140421.6480255127,-93.09401091638188,-8207636.733879763,0.0,7.957551989326171,58171.516326507146
10,-140383.18634033203,-93.13419049239909,-8207172.427640175,0.0,7.930760850699924,58210.28819600075
11,-140128.12614440918,-93.3449026931914,-8201590.226409991,0.0,7.778738559201397,57818.27176012956
12,-139938.37356567383,-94.50204658832692,-8197359.5139430985,0.0,6.548093669603067,57853.29917308659
13,-139850.7785797119,-95.04259349311239,-8193436.103546667,0.0,6.119092375159035,54967.4629478424
14,-139596.71020507812,-96.61801472562898,-8178218.230917511,0.0,5.627732105124266,50906.16159557789
15,-138831.36749267578,-97.45337844536846,-8120427.711630079,0.0,5.163238200195344,36514.065644865725
16,-138805.570602417,-97.47061059744652,-8118879.448797469,0.0,5.160031823166325,36786.133738408054
17,-138164.05296325684,-99.21780137264768,-8078212.72407465,0.0,7.197652388379245,51938.47628931594
18,-138153.67698669434,-99.25642718482797,-8077274.250995973,0.0,7.233740259914333,52169.25852556134
19,-137873.2204437256,-100.3476188689144,-8056571.035016656,0.0,8.223051162658061,56775.32273634635
20,-137555.7804107666,-101.05845494467782,-8032277.340026292,0.0,8.447268696140263,66149.17225882472
21,-136937.48474121094,-102.45864132800791,-7991236.636531654,0.0,8.95879992514899,83966.7578007653
22,-136881.67572021484,-102.58161294426938,-7988847.455788213,0.0,9.003917692881313,83813.89798170474
23,-136637.69721984863,-102.90267869873291,-7988730.049118759,0.0,9.116702892851306,75879.25814105808
24,-136568.46046447754,-103.03186471125173,-7988725.080827497,0.0,9.10728352588889,73987.92083919665
25,-136187.80136108398,-104.04500557338292,-7995716.28226725,0.0,8.744175720514418,69936.9296894153
26,-136151.06582641602,-104.34117799415192,-7975867.286559922,0.0,8.778021947351792,80309.18479356873
27,-136014.7476196289,-104.68548515293917,-7974996.683134271,0.0,8.641277048071366,80429.302291524
28,-135758.28552246094,-105.4427163445685,-7967279.26494126,0.0,8.571436173416837,88204.66981859555
29,-135502.03323364258,-106.2957690210615,-7950348.175167568,0.0,8.438783361879244,87949.63794778498
30,-135337.34321594238,-106.79210439134582,-7939984.227741307,0.0,8.364317004645347,88729.8710954311
31,-134683.88557434082,-108.56438215791188,-7897155.508885099,0.0,8.489052485983024,96495.86958280596
32,-134542.51289367676,-108.81594586577762,-7891050.6039021835,0.0,8.608900133104678,99604.55219875583
33,-133967.72384643555,-109.57584745790703,-7878911.594720714,0.0,8.638141166139206,91624.55671234045
34,-132793.8175201416,-111.27753866231869,-7848351.567062895,0.0,8.761519607195984,73608.62374473945
35,-132720.7088470459,-111.40248270070836,-7845156.044416977,0.0,8.806711747037701,74554.22512423346
36,-132437.39128112793,-111.86092192004735,-7830001.407231187,0.0,8.937857062974338,83068.53921578512
37,-132156.62002563477,-112.38770947029211,-7817850.428972783,0.0,9.056888303617532,92856.46912818475
38,-131470.53718566897,-114.00547756017943,-7779372.303724262,0.0,9.025739328521498,112720.2248883895
39,-130810.06050109863,-115.77338485362839,-7704497.727160727,0.0,9.093578861572377,123192.4126219615
40,-130406.8470001221,-116.63725812196449,-7676875.975526844,1.4551915228366852e-11,9.181857308605323,135155.1227544091
41,-130295.34339904782,-116.82213780545491,-7684230.816671856,1.4551915228366852e-11,9.112686156898901,110224.85626571736
42,-130129.8713684082,-117.0774889241605,-7698420.666836646,0.0,9.02982459909297,76936.62254905282
43,-129284.21020507812,-118.50920803308513,-7683225.554052288,0.0,8.90152060165438,68515.65349200433
44,-129261.29341125488,-118.83357887550059,-7678651.759284647,0.0,8.73197505162604,65410.47580019674
45,-129054.44145202637,-119.0624260332172,-7669791.073498225,0.0,8.791580384340998,61352.909772237654
46,-128935.35614013672,-119.32300051389404,-7664638.432660298,0.0,8.820618479904002,59660.951972513314
47,-128391.64733886722,-120.61921625560595,-7647739.119127964,1.4551915228366852e-11,9.10960730634067,54461.64249450055
48,-128281.44073486328,-120.91397335942506,-7642025.776718247,0.0,9.244485905830384,57196.89977086836
49,-128159.87586975098,-122.71489304973693,-7640297.3512170585,0.0,8.829754661569698,56652.258417396064
50,-127891.28303527832,-123.4254639236135,-7631703.866978183,0.0,9.130854624093525,60378.41359440265
51,-127771.59690856934,-124.6281824015139,-7618403.606061794,0.0,9.532593830216424,64366.9654409969
52,-127747.42126464844,-124.68624808856575,-7617304.893673104,0.0,9.561441229261048,64759.253821669095
53,-126861.2003326416,-129.1293704975642,-7555330.832630107,0.0,7.117751758448169,46839.61162470504
54,-126629.7721862793,-130.19820767734961,-7537319.409772286,0.0,6.734757112104728,46026.061520269046
55,-125306.6635131836,-134.0014480325183,-7448666.570782539,0.0,8.385197895499752,65175.57816037152
56,-125050.57334899902,-135.15875712414237,-7430014.46692629,0.0,9.434750342012675,68355.61169398768
57,-124909.4009399414,-136.0492104735819,-7420181.033706838,0.0,9.748079258984841,70737.3672329332
58,-124630.93757629397,-137.82154999614184,-7411725.653681099,1.4551915228366852e-11,10.514346845576018,61208.20643239017
59,-124423.57063293454,-139.69940646833157,-7411070.026619124,1.4551915228366852e-11,10.850742986857739,52117.9502704597
60,-123814.21089172363,-145.3707259180335,-7379031.418104516,0.0,12.312845466589849,68357.09086294602
61,-123670.94039916992,-146.5175039816737,-7369934.004793221,0.0,12.887232415975687,72354.37172829606
62,-123451.59530639648,-148.4171449865615,-7362281.219456835,0.0,13.805218294553445,70931.50001373696
63,-123405.59005737305,-148.77848201955223,-7361491.378421736,0.0,14.033842279437998,70140.6697260094
64,-123113.25073242188,-150.69828078591578,-7348416.96069652,0.0,15.53133809501105,78139.6038901309
65,-122749.0234375,-152.12676102519632,-7324016.334470193,0.0,17.399935193506654,83400.09938354991
66,-122587.11814880374,-152.73573649263886,-7290329.503284812,1.4551915228366852e-11,18.19904955743836,98378.02086107973
67,-122106.1897277832,-154.07047142679943,-7273143.328465715,0.0,19.711591344492316,99606.3009452261
68,-122036.75270080566,-154.57784483834843,-7268046.158043474,0.0,19.664560231604195,100107.49943280642
69,-121891.48902893066,-155.61026170215672,-7257170.688507249,0.0,19.646839171549757,102173.01195880712
70,-121808.28094482422,-156.25451623380317,-7252444.205915406,0.0,19.657315702489086,101324.78738812351
71,-121654.7966003418,-157.15949256354415,-7239664.718363101,0.0,19.186677791121433,100281.94820770458
72,-120029.34455871582,-159.5686943486408,-7153934.341176522,0.0,18.486349275803388,82403.36830257847
73,-119885.2348327637,-159.84484285170026,-7150971.6997681605,1.4551915228366852e-11,18.39761878825784,81987.1444274454
74,-119633.26454162598,-160.68456029574028,-7147098.135554684,0.0,17.93490128118404,85114.8492686633
75,-119556.23626708984,-160.91843755490416,-7142857.040098165,0.0,17.81186522753182,84392.15723066858
76,-119325.94299316406,-163.35425088098503,-7116283.722981175,0.0,16.451635669908406,80484.57071174086
77,-117601.20391845706,-165.78656614295735,-7027617.5376261845,1.4551915228366852e-11,16.03630358195763,63623.30436826702
78,-117206.34460449222,-166.1961142110093,-7005652.741444203,1.4551915228366852e-11,15.967458057937122,63802.31138536817
79,-116134.65309143066,-172.23364411494617,-6933148.15840407,0.0,14.973499498838056,61165.0813665697
80,-115791.06330871582,-174.80947986360601,-6909103.856662604,0.0,16.847247216853624,63391.30170061027
81,-115490.54145812988,-177.99383971481612,-6925725.500104616,0.0,19.65431219323516,87155.74483174154
82,-113970.16525268558,-183.37401436928084,-6814706.394409956,1.4551915228366852e-11,23.868559383908067,76173.92885622544
83,-113648.9295959473,-184.30033518360332,-6794857.955442579,1.4551915228366852e-11,24.6149694368224,78630.30520988935
84,-113489.8662567139,-185.1782392379176,-6786527.446757818,1.4551915228366852e-11,24.610401241852625,82305.69986816138
85,-113122.71118164062,-188.16328015245477,-6771367.587704197,0.0,23.719638948614435,90600.5033846847
86,-113011.4555358887,-188.8557454513047,-6765157.865863495,1.4551915228366852e-11,23.659261540473597,90607.13912504318
87,-112803.26843261722,-190.12666469544394,-6754758.82897201,1.4551915228366852e-11,23.54380029338771,90765.65484248025
88,-112354.93659973145,-192.04595131211593,-6725668.705071422,0.0,24.09067377270202,91788.45607289836
89,-111618.59512329102,-196.2234285670391,-6681681.461642978,0.0,24.547126465463307,90216.93912526585
90,-110827.27432250977,-201.44880404647324,-6640110.628080711,0.0,25.47230217949359,89550.93546243038
91,-110177.4787902832,-204.94349097235107,-6601572.262025726,0.0,26.58593578283035,95946.35076191764
92,-109916.32461547852,-210.7778098235468,-6588495.9624446295,0.0,25.031009134759234,96633.56249798829
93,-108519.5541381836,-217.0381488502706,-6515072.4656076785,0.0,27.96187641071176,104677.19678890446
94,-107566.61415100098,-221.8225974484888,-6474673.856986224,0.0,30.1586950759825,112809.67886738571
95,-107512.59803771973,-222.16339726064626,-6470959.078626397,0.0,30.301559707035803,112948.7533675554
96,-107449.27406311038,-222.7295080113501,-6467061.842278143,1.4551915228366852e-11,30.355259148686894,112509.25740269011
97,-105829.18167114258,-234.42308258433732,-6364996.896962551,0.0,28.470627838178718,112206.18295375575
98,-105712.06092834473,-235.06666212032414,-6359500.9206278445,0.0,28.35200098705111,111916.44249219686
99,-105265.78903198242,-236.13430647703407,-6335467.413092514,0.0,28.201247938923828,113733.03372504376
100,-104873.50463867188,-237.82964594459932,-6312375.378391923,0.0,27.4837287044254,117221.60738944102
101,-104014.15824890137,-242.45921955925397,-6239141.341728923,0.0,27.52021627594138,101467.15938307637
102,-102382.85064697266,-251.26160025563004,-6152657.556366627,0.0,28.385326873884214,126726.94729679756
103,-102382.26890563963,-251.26426861327408,-6152660.661081178,0.0,28.385936418661707,126695.15119374309
104,-102291.98455810548,-251.78703045437481,-6151028.60969947,0.0,28.646851624655643,119656.61482632799
105,-102028.90396118164,-255.86062342452678,-6154580.340137281,0.0,27.943256236286068,92653.44799146849
106,-101993.08395385742,-260.21014839901954,-6153604.866765921,0.0,27.53610167844314,90866.84939242623
107,-101946.28715515137,-260.926250414202,-6155647.736829498,0.0,27.714045357668496,84925.28321880837
108,-101851.0627746582,-262.3446826115166,-6157372.754208512,0.0,28.122393711114967,75136.65144558086
109,-101576.75743103027,-263.90293951116007,-6146601.933741374,0.0,28.570312467717336,74582.84068770046
110,-101164.54124450684,-265.9639050840505,-6105848.909160362,0.0,29.43337387749876,83295.93002411403
111,-99941.59698486328,-274.7637234048197,-6032911.196212098,0.0,33.40365144482513,64645.53119206174
112,-99570.33157348631,-276.6006343987763,-6005305.7666517105,0.0,34.237189642995524,69875.00975855971
113,-99486.6943359375,-276.8505447946503,-6001221.579303814,0.0,34.18205038251739,68935.62127453081
114,-98587.77046203612,-282.5908063094517,-5979130.428232446,0.0,29.56719742880831,106405.76858801658
115,-97693.9296722412,-289.06121239844396,-5969657.675128154,0.0,25.167967982805624,139060.48150710267
116,-97565.80352783205,-289.6383448118269,-5962956.248109903,0.0,24.924579511999696,133274.6653237683
117,-97197.6089477539,-291.8979036892176,-5942128.672461823,0.0,24.015727631853387,117931.02616110351
118,-96402.33039855956,-297.7519712533193,-5890558.381312506,0.0,23.810923754917983,87781.69697354687
119,-96310.94932556152,-299.42602693306014,-5902781.108464889,0.0,25.583047355161675,92214.68330481503
120,-95601.63497924805,-303.853008034303,-5852183.07962624,0.0,24.116985224753904,70669.37948185594
