index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,37085.54110917705,99.408907923409,33.96204775338052,50.61202792591414,0.7157642245292664,0.25112804770469666,0.5151171088218689,-1517076.1108398438,-26328.50408554077,-381.2609672546387,-93.56392860412598,-346.6562032699585,-821.4810562133789
1,2020-05-10,80523.76684014768,71.26292182772443,24.32203005440937,35.590841558562886,0.722653865814209,0.37517115473747253,0.5659704804420471,-1479990.577697754,-25560.295581817627,-355.6424617767334,-81.09380722045898,-322.05190658569336,-758.7881755828857
2,2020-05-17,129902.27205925221,87.16868689184467,29.836406455987586,28.765724693452817,0.2599712908267975,0.06791133433580399,0.3603801727294922,-1399466.8006896973,-24852.373600006104,-343.42808723449707,-71.48117065429688,-306.50012493133545,-721.4094257354736
3,2020-05-24,117683.4947127602,161.76080492717028,55.638149682602666,37.81621383519694,0.2942166328430176,0.08607742190361023,0.3660880923271179,-1269564.5332336426,-23670.74728012085,-323.4335660934448,-61.30721092224121,-289.4111633300781,-674.1519498825073
4,2020-05-31,116648.24674566733,215.0042731476299,74.46989452282575,58.64993596977694,0.2973020076751709,0.10415346920490265,0.36718204617500305,-1151881.0272216797,-21802.873611450195,-293.27778816223145,-49.09658908843994,-268.9076900482178,-611.2820863723755
5,2020-06-07,114395.5002456619,220.7350955031727,76.55493664247042,71.44831907132341,0.3010532557964325,0.11711028963327408,0.36338841915130615,-1035232.8300476074,-19729.4819355011,-264.58215713500977,-37.37350940704346,-248.92330169677734,-550.8789968490601
6,2020-06-14,111452.33034900184,216.69981612140734,75.05898591224346,74.72201994830213,0.313586562871933,0.1231660321354866,0.35337597131729126,-920837.3069763184,-17668.023109436035,-236.57641410827637,-26.092610359191895,-229.29067611694336,-491.9597053527832
7,2020-06-21,108449.35199765897,210.58997066327123,72.84698704735625,73.89867024365915,0.3399572968482971,0.12600819766521454,0.3370635509490967,-809385.0135803223,-15658.013820648193,-209.38682556152344,-15.162545442581177,-209.8264217376709,-434.37581062316895
8,2020-06-28,103648.22053499437,203.62364117951148,70.33840799502323,71.60250225966985,0.38143178820610046,0.12861885130405426,0.31538382172584534,-700935.6498718262,-13711.590766906738,-183.39602947235107,-4.499994516372681,-190.33156633377075,-378.22760581970215
9,2020-07-05,98006.75987941361,197.0641750209357,67.96615336573151,68.84179218221229,0.4299386739730835,0.0,0.2894030511379242,-597287.4164581299,-11830.350160598755,-159.10030603408813,0.0,-170.62597274780273,-329.7262716293335
10,2020-07-12,95069.37455496784,190.4424829269505,65.64388257848393,66.08747791320083,0.4819225072860718,0.0,0.2570374608039856,-499280.64346313477,-10009.889602661133,-136.86597347259521,0.0,-150.5563497543335,-287.4223208427429
11,2020-07-19,91670.77981880498,183.1536675616745,63.04036485635424,63.199694107965556,0.46168598532676697,0.0,0.23461994528770447,-404211.28273010254,-8257.158398628235,-116.82212352752686,0.0,-129.9779772758484,-246.80009365081787
12,2020-07-26,83530.98818630492,177.0129204199828,60.797597774036646,60.35588848267982,0.4479089379310608,0.0,0.21544598042964935,-312540.48347473145,-6568.179130554199,-97.87896275520325,0.0,-108.91319513320923,-206.79215669631958
13,2020-08-02,73267.23967470399,167.82681769494235,57.58004411201108,57.55136510383471,0.4382896423339844,0.0,0.19958674907684326,-229009.48524475098,-4948.670864105225,-78.58821153640747,0.0,-87.54902482032776,-166.13723874092102
14,2020-08-09,62341.41790154425,152.71371156079564,52.35163479032052,53.72327621706125,0.4299830496311188,0.0,0.1857844889163971,-155742.2399520874,-3448.283076286316,-59.11634564399719,0.0,-65.94727039337158,-125.06361722946167
15,2020-08-16,51634.82595918416,133.8563427761073,45.84025217562458,48.47973192080043,0.42109084129333496,0.0,0.17314250767230988,-93400.83003044128,-2112.5775575637817,-39.532703161239624,0.0,-44.15029287338257,-83.68299543857574
16,2020-08-23,41766.00574649402,113.78166239700728,38.9216696633004,42.308683914797314,0.4165627062320709,0.0,0.16136781871318817,-41766.005754470825,-962.5611454248428,-19.820718467235565,0.0,-22.16927409172058,-41.98999285697937
