,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
120,-116632.00378417966,-207.95809961068454,-6961730.703891972,1.4551915228366852e-11,33.48674110241208,130018.19962395493
121,-116456.99501037598,-208.5737328893109,-6955416.086076396,0.0,33.43924266512461,133351.3617240683
122,-115985.0025177002,-210.66082360257292,-6933807.8769228365,0.0,33.184675466746874,124400.14121611194
123,-115555.99212646484,-212.2274295358865,-6920768.611392483,0.0,33.11781158942063,120278.98362940653
124,-115244.99893188477,-216.65624523050343,-6901346.9909603195,0.0,36.82838934616515,113168.50128968086
125,-114961.00425720218,-217.68412793574038,-6888279.97956118,1.4551915228366852e-11,36.73785247123376,111814.9129229786
126,-114731.00662231442,-218.94896535013285,-6872760.853535155,1.4551915228366852e-11,36.65522924837353,115088.52454036204
127,-114339.00833129886,-221.5437172876221,-6839972.504209128,1.4551915228366852e-11,36.1562276389148,116046.56820107951
128,-114022.00698852542,-223.14512217787237,-6828460.015332098,1.4551915228366852e-11,35.347299229222294,111904.30480090022
129,-113898.00071716309,-223.76203021009422,-6825772.576342781,0.0,35.03970075734573,114221.54065302596
130,-113406.0096740723,-225.08336865148712,-6793794.708414999,1.4551915228366852e-11,35.277384344027396,119517.9905777201
131,-113206.00509643558,-225.88235111000807,-6784790.500368754,1.4551915228366852e-11,35.351287875976496,124478.62262535752
132,-112950.99258422852,-227.07585680764015,-6774559.992667476,0.0,35.12484490562311,135872.7393154756
133,-112854.99572753906,-227.3547827264922,-6775672.507643481,0.0,35.11542783381574,139707.79478669845
134,-112474.99465942386,-228.53891831329807,-6781059.950131392,1.4551915228366852e-11,35.07005783580349,148694.74824663927
135,-112119.0071105957,-229.57808906773192,-6783230.559640852,0.0,35.131522393890876,156429.7795093721
136,-111772.02224731442,-230.71070906660697,-6766949.029151628,1.4551915228366852e-11,35.009363102324045,148798.11220218186
137,-111342.00096130374,-232.5575331674931,-6748957.008658975,1.4551915228366852e-11,35.67442803061706,142264.0415958274
138,-111007.99560546878,-234.93111093231005,-6744583.022962345,1.4551915228366852e-11,37.616135823599535,134156.52200547553
139,-110993.00384521484,-235.2145557825977,-6741296.471570392,0.0,37.480420409357755,129912.22758619703
140,-110827.99911499023,-236.4225237042981,-6736599.685021179,0.0,38.03731364464581,128815.24975115834
141,-110742.99812316897,-237.12044326202863,-6731897.090423098,1.4551915228366852e-11,38.3469943557552,128361.30898608534
142,-110445.00350952148,-239.94503460793877,-6705225.779844918,0.0,40.67653745282732,134195.18540528746
143,-110264.00566101074,-241.23659939582512,-6684522.301929039,0.0,41.22083017120605,115493.65248077929
144,-110076.99966430664,-242.31238963835295,-6673554.444745574,0.0,41.51200311659295,101347.16462449501
145,-109942.00706481934,-243.28965866967565,-6658278.47299044,0.0,41.442562808708566,92817.52307911699
146,-109856.99653625488,-243.95362099621647,-6646933.319430166,0.0,41.19438825785932,89386.61485053206
147,-109659.00421142578,-244.46681933327014,-6632079.985160047,0.0,41.17274126669376,97943.90377522266
148,-109443.99833679202,-245.1305793929881,-6604725.464054419,1.4551915228366852e-11,41.009943608036245,84316.78081337539
149,-109169.00634765622,-245.735377814341,-6590392.919382198,1.4551915228366852e-11,41.0467314003261,92574.97506793744
150,-109042.99736022946,-246.60523667764983,-6588146.196526753,1.4551915228366852e-11,41.014943114383634,84935.72601859101
151,-108897.99118041992,-247.05575183964234,-6572125.142088716,0.0,41.01539973765003,85855.7663095695
152,-108453.98902893066,-247.83756764669292,-6539112.541480204,0.0,41.10906001584091,94720.74115407412
153,-108138.99040222168,-248.43285362744933,-6522202.109392714,0.0,41.24310139857018,97159.1411604988
154,-108086.00425720218,-248.79750878899762,-6515342.655333511,1.4551915228366852e-11,41.26125694867156,97179.74641629563
155,-107938.98582458496,-249.15491556264988,-6512946.461946426,0.0,41.30224314441202,99014.78140156424
156,-107350.00610351562,-251.00712244893367,-6477315.942050675,0.0,41.2937386248042,72217.63235465164
157,-107271.9955444336,-251.42627660870602,-6470811.960212203,0.0,41.50041981258951,71819.52793780291
158,-107054.01420593262,-252.8122671290625,-6461871.953811111,0.0,42.10218464127951,75681.27979203984
159,-106635.0173950195,-254.29931159074758,-6445656.70616988,1.4551915228366852e-11,41.7546829405976,86175.23500743444
160,-106377.00080871582,-255.22217734621512,-6436231.713322718,0.0,41.50812127529347,96369.25277986724
161,-106052.99949645996,-256.0371227340495,-6421255.519990383,0.0,41.470284145052204,106035.49974582967
162,-105885.9920501709,-257.1819659974831,-6410863.985689447,0.0,41.44286519757006,110238.3026081289
163,-105541.0099029541,-259.55244285275677,-6386761.008025488,0.0,41.82004354452254,109873.25429566816
164,-105362.00523376462,-260.1942143136706,-6380344.905645276,1.4551915228366852e-11,41.92617777322817,106034.49410955336
165,-105144.9966430664,-261.0664865261125,-6374752.257364047,0.0,42.038696444596894,102576.91243204678
166,-105025.00534057614,-261.41120029660465,-6367808.330165448,1.4551915228366852e-11,41.99963335557221,101011.30472659088
167,-104467.99278259276,-262.75658315431514,-6326561.6963502485,0.0,41.6508702239615,91449.97120565339
168,-104294.00444030762,-263.08499720489993,-6317519.85655697,0.0,41.56183366945045,92137.31779732242
169,-104078.00674438477,-263.35193636151587,-6306617.101772954,0.0,41.415948121859394,95109.98310330103
170,-103514.99557495116,-265.31988128228465,-6289088.048213286,0.0,39.69706488937745,106318.54093039702
171,-103357.00035095216,-265.5323927549982,-6282330.859867952,0.0,39.60003597973026,110542.39354161333
172,-103190.00244140624,-265.68228346742904,-6275307.104218548,0.0,39.56957469964955,114105.01329022268
173,-102453.99475097656,-267.03052105482584,-6246087.106496416,0.0,39.2114270825568,114356.10683284416
174,-102342.00477600098,-268.30745283902064,-6246947.230920881,0.0,39.15734234434561,114517.23951633077
175,-102149.00016784668,-268.9429696477504,-6225946.360905958,0.0,39.22438752006888,109651.97109418656
176,-102002.00080871582,-269.47246315495187,-6211064.6402851455,0.0,39.25775065465497,111401.85954822866
177,-101766.996383667,-270.63974694804125,-6204003.352259479,0.0,39.33659309329137,108532.18084223106
178,-101622.99156188963,-271.9743800889309,-6204235.057293534,0.0,38.30598111433021,112620.95090271458
179,-101486.98806762695,-272.74779476685006,-6199663.835513481,0.0,38.34545163095656,113539.89983415247
180,-101336.01188659668,-273.1119892314366,-6192449.678274995,0.0,38.265704219509665,114435.0928090917
181,-101174.98397827148,-273.39873122152983,-6184951.914344417,0.0,38.277614834362694,115245.89681923123
182,-100649.995803833,-274.3548397207623,-6154553.038125443,0.0,38.16676525194045,117869.11577651717
183,-100341.00532531738,-275.2652778374293,-6143917.920645691,0.0,38.14971045072226,117748.82377335623
184,-99885.9977722168,-276.42937082307674,-6127777.256426054,0.0,38.11849287523795,121661.54253491522
185,-99469.00367736816,-277.72201033498317,-6112953.078556478,0.0,37.81521670323272,128150.60897665692
186,-99225.99792480467,-280.85063055744115,-6087250.984380416,0.0,40.779498082220776,132100.62421498465
187,-99116.0011291504,-281.4955956594471,-6084886.620950178,0.0,40.482682015215325,137355.97490435457
188,-98993.99757385254,-282.2025023957624,-6088448.132806599,0.0,40.09720324887286,143823.05966148028
189,-98935.00328063963,-282.73349847546734,-6086728.076052155,0.0,39.96348582458512,148642.93164257793
190,-98813.00926208496,-283.7264442983268,-6065941.572485634,0.0,39.82260775963195,154459.64057418657
191,-98747.98774719238,-284.13788374810656,-6058853.621235274,0.0,39.88124944178648,155543.06143234766
192,-98138.00811767578,-285.83969788485206,-6035793.901292264,0.0,39.77444166441256,136833.1841431323
193,-97555.99975585938,-289.26548754895686,-5985564.59653009,0.0,41.33575345733105,119151.35809187435
194,-97407.00721740724,-290.2103748295303,-5977958.768931191,0.0,41.70451478286241,124491.32925344787
195,-97168.99871826172,-291.30425261507855,-5975719.7155246865,0.0,41.99556355642207,130219.37889488871
196,-96674.99542236328,-292.8257373984152,-5965495.176808996,0.0,42.09528202626234,118091.07417189164
197,-96587.99171447754,-293.68865014063715,-5960930.25990264,0.0,41.659029281937954,121099.04103094744
