,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
0,-150436.99264526367,-59.60635435581207,-8637929.077148438,0.0,3.6848168434907524,36074.22510417083
1,-149723.0052947998,-59.847402185174516,-8631957.792639544,0.0,3.542153335333342,29750.490683884585
2,-149398.99444580078,-60.04183606188873,-8627205.164150033,0.0,3.6038215512908667,26465.803102875252
3,-148917.98973083496,-60.51178770186392,-8622277.902545523,0.0,3.7185633869956405,23157.1430396415
4,-148573.00758361816,-61.29988410728081,-8606415.910424108,0.0,4.318270888037771,18918.81712385331
5,-148434.0000152588,-61.57529600214259,-8601165.526386399,0.0,4.491636615358865,19985.689716821078
6,-148233.9859008789,-62.56209487039005,-8594249.32615628,0.0,4.7887523143894954,19980.82163208398
7,-148157.9875946045,-63.07244128479432,-8589167.442992529,0.0,4.963915787457804,27586.623966021678
8,-147689.00871276855,-64.04492136160619,-8582429.00506337,0.0,5.118231955217851,21392.606435583533
9,-147518.9971923828,-64.34509389309241,-8575410.943376586,0.0,5.172099292990414,21125.29030443256
10,-146869.0013885498,-65.66671829747301,-8542689.450810863,0.0,5.235354041593314,17097.243664659785
11,-146640.9969329834,-66.45315135855788,-8528040.309691947,0.0,5.030379825547888,18107.98787033252
12,-146477.98538208008,-67.09886961671971,-8512380.825616697,0.0,5.215962815501508,28636.546231482575
13,-146194.00024414062,-68.5746265796649,-8495692.418854574,0.0,6.436527999835281,27770.374272059842
14,-145934.99183654785,-69.40829873738218,-8479826.529662246,0.0,6.100237630717194,25941.642077995
15,-145325.0026702881,-71.60020072954248,-8443731.94961411,0.0,5.441310203411427,29081.263721700492
16,-145062.00790405273,-72.57202278358623,-8437234.686094338,0.0,5.119957849213952,28298.87923599597
17,-144776.0009765625,-73.91528957984033,-8422974.71316553,0.0,4.963461977864719,31377.335172081024
18,-144355.01098632812,-76.09489708230551,-8395631.788044734,0.0,5.116464700318865,38710.90262188039
19,-144285.9935760498,-76.51787622273977,-8393126.540067308,0.0,5.2100290513573455,32987.876117964035
20,-144084.99717712402,-78.09271259378463,-8388398.733446899,0.0,5.331304457212429,20636.96845567891
21,-143785.99166870117,-80.38694062986688,-8358665.265152611,0.0,5.78129980865367,34328.9186704908
22,-143429.00276184082,-82.66231224067813,-8327637.077523167,0.0,6.61362248783632,52359.63852678024
23,-143096.00830078125,-84.5282245493556,-8311985.182369554,0.0,7.939591629058784,50687.57259704009
24,-142702.98957824707,-86.28084131564717,-8269082.995788075,0.0,8.80151496881904,71240.39486858193
25,-142392.98820495603,-90.72082885477302,-8240867.581475347,0.0,9.55191302271753,76178.59026518362
26,-142126.9989013672,-92.15886495464638,-8230628.365704188,0.0,9.954467048732264,59629.27859915176
27,-141772.9949951172,-95.31411102297368,-8190169.086563093,0.0,10.387537346186964,73650.17509315939
28,-141425.98152160645,-98.57197804423478,-8183790.246140642,0.0,10.252245828882222,72347.7321502218
29,-141259.00268554688,-100.02215310034717,-8173199.582023019,0.0,10.600530165570962,84947.1587568822
30,-141008.99696350098,-101.86255148533917,-8185677.138636114,0.0,10.96327506008816,81188.19486936198
31,-140440.00625610352,-104.15539908998119,-8137098.092805713,0.0,11.21320517268286,75255.32147006107
32,-139813.00354003906,-107.87022358804015,-8090085.626775764,0.0,12.937076054995702,89316.32019694809
33,-139397.0012664795,-109.75015154983123,-8059293.778332653,0.0,13.702763239920607,97000.53992491579
34,-139071.9985961914,-112.11331968495242,-8016283.73101377,0.0,15.15277813809426,129936.32970606876
35,-138861.99951171875,-113.87430985387819,-7999245.991373448,0.0,15.039850479145523,132951.6231404535
36,-138524.99961853027,-118.00109341633484,-7983814.940376687,0.0,15.608250318151224,122668.79208163278
37,-138453.99856567383,-123.5733202184011,-7979307.406598625,0.0,11.450895818949435,117985.82549039184
38,-137942.00897216797,-125.86003257499449,-7928586.0230324995,0.0,11.872124103268757,106500.40924158397
