,mu_o_1,mu_o_5,mu_o_0,std_o_1,std_o_5,std_o_0
74,-109724.9984741211,-249.24636340786225,-6499659.512323078,0.0,21.685924260293497,143763.4941353526
75,-108577.99530029294,-258.94214119997423,-6442817.807074184,1.4551915228366852e-11,26.722027868993965,103333.9966777818
76,-107863.99841308594,-263.9438106889312,-6387106.459788641,0.0,28.35907596008524,107659.72919529887
77,-107645.99800109863,-265.16247207197523,-6373133.3092472935,0.0,28.50806189809228,110949.64734145542
78,-107167.00553894046,-267.9032037396854,-6345778.623375123,1.4551915228366852e-11,28.137163748092632,108590.54732514775
79,-106610.99433898926,-273.27768610775564,-6309659.313663119,0.0,28.759946821453866,112598.25410263515
80,-105494.9951171875,-277.4328315547717,-6258830.904789401,0.0,29.31065035934028,113990.99028594836
81,-105305.99594116214,-278.0418813986129,-6249974.287142654,1.4551915228366852e-11,29.3580586411219,113935.93216935513
82,-104755.00106811523,-281.9993337919758,-6215804.153298883,0.0,30.28494099162051,109621.78290933321
83,-103493.00384521484,-289.70026984088315,-6146059.96648244,0.0,26.606126390231605,99070.69334943088
84,-102574.00512695312,-294.7098823096888,-6095700.962727869,0.0,25.562817753592945,98863.18460055269
85,-102232.99026489258,-296.71449262302696,-6078109.716002787,0.0,25.86408075793149,101818.47312736193
86,-101905.00259399414,-298.52947380385933,-6068644.169908496,0.0,26.243010657892704,109416.99078225493
87,-101574.00131225586,-300.33063887183323,-6054586.26765794,0.0,26.900132455632175,109975.9995142115
88,-99391.0026550293,-307.5686964863416,-5924962.692023009,0.0,28.333669734370982,126353.9372144363
89,-98877.00080871582,-311.36817148211924,-5897916.053354088,0.0,28.391657391051293,131059.2466057617
90,-98208.99963378906,-316.52507364791865,-5870317.5024287775,0.0,30.171627817497217,142540.50418835008
91,-97546.00524902344,-320.9852789578953,-5842647.793661508,0.0,31.387280844424858,143564.11827264904
92,-97403.00178527832,-322.3368210760767,-5837280.350727809,0.0,31.599258403794988,144550.45152584894
93,-96732.0156097412,-328.159985993364,-5794178.760632977,0.0,32.64881016890533,135803.27683264887
94,-96085.98709106444,-332.4529619075418,-5747932.95909456,0.0,33.640278146196465,132958.35682323165
95,-95815.00053405762,-343.40150849751836,-5738641.173462061,0.0,14.717413237504044,131095.21050424318
96,-95523.9963531494,-345.2017526940167,-5722158.622378556,0.0,14.932601678767735,122619.55158462822
97,-95239.00032043456,-347.1866548765089,-5675110.392856257,0.0,16.353897579300664,108830.56033969944
98,-94678.99322509766,-349.2084098805805,-5627048.90197469,0.0,16.66722818420394,120974.08640914087
99,-94095.00122070312,-352.4740928389548,-5593124.242234464,0.0,18.79637654380857,120541.08730721391
100,-93652.00996398926,-354.7583357293345,-5596119.980269751,0.0,20.454349749563676,107817.02835828417
101,-93131.99996948242,-356.9631216002599,-5580627.175635355,0.0,20.86488918183249,122556.12060380248
102,-92857.99980163574,-357.9377478053143,-5574208.756417056,0.0,21.053741555473735,139521.21656130036
103,-92146.00563049316,-360.0607522071146,-5517388.632168049,0.0,21.999960157086644,128457.28131903651
104,-91810.00709533691,-361.039600095893,-5515147.816806557,0.0,22.081797258273298,130833.79126582696
105,-91529.99877929688,-363.7770158796273,-5510376.350844182,0.0,19.22540931487698,129344.19826233112
106,-91428.00331115724,-364.8884947684584,-5526503.851345547,0.0,18.461564001050025,118182.61925121328
107,-91164.98947143556,-368.4893531871702,-5499333.345026393,0.0,16.959467643483833,114625.61720138357
108,-90559.99755859376,-372.5430245166227,-5472511.601361429,0.0,17.72753158422702,112533.12322554465
109,-89795.99952697754,-377.16163990237857,-5426763.212141389,0.0,19.294963309231377,120805.63141378487
110,-89530.00068664551,-379.67886533913077,-5432556.412943527,0.0,18.341599413868327,110468.48753265642
111,-88561.99264526367,-382.9792973004827,-5382139.303917682,0.0,18.91797446404396,115437.1308725478
112,-88474.00665283203,-386.7391221009841,-5339670.327803287,0.0,15.36519777993338,142757.26064499852
113,-88171.00524902344,-388.5453557441691,-5353841.763805927,0.0,15.545931618939806,118025.12752548036
114,-87906.9995880127,-389.4398348266444,-5360452.648369471,0.0,14.844821791693839,138598.20613901803
115,-87274.00779724121,-391.61964669408127,-5282400.6234681355,0.0,12.980100856339668,104927.4564855278
116,-86511.99340820312,-394.8609185527052,-5177489.249520456,0.0,11.630756211071304,74032.41061014359
117,-86076.00212097168,-396.23258048441465,-5144225.1902984,0.0,10.78434028906441,71355.15672535564
118,-85385.00785827637,-398.6496513096239,-5089460.3050230825,0.0,10.384982811629685,91342.62009659212
119,-84890.0032043457,-400.19376068898407,-5054967.053563123,0.0,10.660243540002526,96568.29445558933
120,-84752.99835205078,-401.3611950897001,-5053089.12335142,0.0,12.135214823741675,113960.96929045665
121,-84435.98747253418,-402.1323321744913,-5047172.899127883,0.0,12.024456672911183,113242.57212036743
122,-84032.00149536133,-405.5468456724154,-4996134.704318452,0.0,11.889380186087637,132299.19275343572
123,-83825.99830627441,-406.7782562147328,-4978503.447835343,0.0,12.351540987266304,136343.67617949678
124,-83654.00314331055,-407.50334390406783,-4969903.858521713,0.0,12.397103509681777,135315.6606515276
125,-82964.01023864746,-410.528387092463,-4965857.301661027,0.0,12.961768082906698,113129.49744754842
126,-82474.01237487793,-412.9280513796956,-4966070.142867526,0.0,13.995699669903017,117256.1722284445
127,-82232.99980163574,-414.4231489419053,-4973915.341007514,0.0,14.86568693091589,105462.37309316976
128,-81992.00630187988,-417.46427476747874,-4955344.248709117,0.0,15.998437624512539,102722.54366264482
129,-81874.00817871094,-420.29957224123547,-4931430.673502756,0.0,18.032478613189927,120659.93035965959
130,-81754.9991607666,-421.3449461327321,-4927174.264858547,0.0,18.728377706416182,119688.2944075739
131,-81525.99334716797,-422.0349852475929,-4929475.569060226,0.0,18.759157011391522,115028.68174608085
132,-81103.00064086914,-423.7803053152593,-4918628.404661499,0.0,18.756953917052414,102192.96423617688
133,-80775.9952545166,-425.4794691747732,-4876795.369385723,0.0,18.916550342674505,104011.22661047812
134,-80706.00509643555,-426.07847400394013,-4865655.265515709,0.0,18.71749194450341,104166.62511274962
135,-80257.99751281738,-428.58517172935717,-4814269.923475096,0.0,17.391002004345527,98246.45349952944
136,-80165.00473022461,-430.0144456379291,-4804667.764981292,0.0,16.107400940887654,101192.07771821934
137,-79972.00012207031,-433.0021702363524,-4789006.21771067,0.0,14.927696838815292,103137.94186148435
138,-79467.0057296753,-437.9853648507501,-4744159.772775638,0.0,14.211212873019502,103578.53113204575
139,-79417.9916381836,-438.5488466247906,-4734733.770235902,0.0,14.227161213751868,102093.15442555599
140,-79309.0009689331,-439.597781363123,-4729095.440076696,0.0,14.286382092554883,103331.88335261913
141,-78647.99976348877,-443.201352535954,-4724162.099806061,0.0,14.010618461899037,145593.11627708087
142,-78566.9994354248,-443.8562232537826,-4720103.141666401,0.0,14.290775574112557,145968.2934876909
143,-78099.99942779541,-446.53408388039514,-4697450.173538803,0.0,14.97638838167277,144109.41236732234
144,-77653.9945602417,-447.5242640408243,-4671277.323579222,0.0,14.812391460410465,141297.2918011346
145,-77487.00141906738,-448.2224771672196,-4649554.806053446,0.0,14.96757463857084,132444.9275647692
146,-76647.00031280518,-451.14697485088647,-4553732.872127255,0.0,14.930258379344263,119276.43581472684
147,-76525.0015258789,-451.8399386465373,-4572448.955521848,0.0,14.80181218477791,113666.55109971708
148,-76387.00008392334,-452.2636250213639,-4559903.828782387,0.0,14.917590497482188,109562.86580957824
149,-76288.99574279785,-452.79540292184794,-4556831.725562377,0.0,14.779673963213948,102721.3074700643
150,-75895.00427246094,-455.14221929068435,-4564489.997857797,0.0,14.129195133513987,106079.19994341311
151,-75374.00245666504,-456.69481304759773,-4515710.045392884,0.0,14.061018080408076,108228.62565368555
152,-75022.00126647949,-457.6277662921105,-4485323.007477313,0.0,14.293549737367137,127722.3191532201
153,-74597.00107574463,-459.4938653455045,-4464997.405882928,0.0,13.928108473937495,136881.43682910223
154,-74090.00396728516,-461.14028108566464,-4415175.784695091,0.0,14.49219732727891,124876.16624944725
155,-73834.99145507812,-462.28546302507164,-4396149.37853522,0.0,15.104393331110034,122620.89613932978
156,-73638.00048828125,-463.0633083337807,-4390136.639864238,0.0,15.525611849047799,126088.81834470594
157,-73270.00617980957,-464.8204088771017,-4381645.076057524,0.0,15.482538198704578,131132.40068706588
158,-72930.00221252441,-467.3611605727373,-4400759.622958913,0.0,15.007683912479372,118851.69576462594
159,-72565.9990310669,-469.2135841192703,-4357996.557041428,0.0,14.96131340472749,120445.44570553533
160,-72269.00100708008,-470.6076625697303,-4314270.4065384995,0.0,15.227787289678947,132129.6201607037
161,-71608.99639129639,-473.60326606547426,-4254081.100685125,0.0,15.883047188911808,127182.17568123886
162,-70452.99530029297,-478.2218397895987,-4186910.271556934,0.0,17.041972436811488,102419.51637419494
163,-69902.0004272461,-480.2906774973359,-4154905.0769990915,0.0,17.621178339580986,97151.57782332272
164,-69387.00199127197,-483.1499496845553,-4130608.2605917393,0.0,18.574269332739846,84817.20457148958
165,-69222.00679779053,-485.3955900081872,-4104379.9109624205,0.0,20.79820981170038,93967.28446851516
166,-69090.00396728516,-485.7915004758855,-4096120.4633297124,0.0,20.921017535638292,93781.40325383446
167,-68237.9961013794,-489.7764052832821,-4073956.9576885216,0.0,22.47611116932972,135165.50300903726
168,-67927.0076751709,-491.0480821434841,-4051529.032477405,0.0,22.709351131854845,120931.89097942998
169,-67360.00061035156,-493.6839587917232,-4019593.835041008,0.0,22.518257359297447,98430.23798782645
170,-66947.99900054932,-496.0966922209267,-3987923.7451515063,0.0,22.176386636977522,90870.94189143441
171,-66452.00252532959,-499.7046872346056,-3954975.3895904915,0.0,21.56136220384588,85088.65481666714
172,-66323.00853729248,-502.4413428431293,-3948759.3770768396,0.0,20.980589302963118,79222.0778894256
173,-66112.99514770508,-504.1297346394942,-3936367.7811411656,0.0,21.079315811169653,75804.56495300433
174,-65912.99533843994,-509.15011344049515,-3933216.080772225,0.0,16.02785886908213,76736.16494569134
175,-65756.99806213379,-512.9792987688285,-3928536.096958743,0.0,15.511223126807907,90551.11713856092
176,-65468.00136566162,-516.7206348940588,-3907182.1239163503,0.0,16.75120513476348,96573.23134166196
177,-65236.00101470947,-518.7809390237514,-3873084.118791292,0.0,16.931007362329613,114964.64876255837
178,-65052.00386047363,-520.6352456889523,-3851303.66166874,0.0,17.412734536796947,114979.54249290795
179,-64841.00818634033,-522.8822870396658,-3831338.4240645776,0.0,17.62308947496458,108507.47035914782
180,-64665.99941253662,-524.4509602730349,-3819288.02618827,0.0,17.238585802441794,104302.53896869131
181,-64526.00002288818,-525.4195493660447,-3822590.3990438445,0.0,17.28431926122985,111364.23637207614
182,-63822.00241088867,-528.7599946432822,-3807738.400914695,0.0,17.022596752042993,86071.63580560678
183,-63263.99803161621,-531.6671603431453,-3788659.4836347075,0.0,17.430383996519613,74391.69423816308
184,-62959.00344848633,-534.1629606463314,-3771025.0803487985,0.0,17.35391018975929,86365.63837911883
185,-62768.00632476807,-535.5505859344642,-3753559.8601325364,0.0,17.122769876478486,92752.64787682099
186,-62470.00694274902,-537.358383026766,-3717532.333435122,0.0,16.796309319459063,103789.8788886549
187,-62294.99816894531,-538.1519690439861,-3700031.283663838,0.0,16.50792561120926,105796.83863610029
188,-61751.999855041504,-540.8485630210349,-3667074.238442632,0.0,16.262064870894733,98395.59329299639
189,-61572.99995422363,-541.8761148354836,-3658826.459127535,0.0,17.083626050843474,96383.34581197235
190,-61486.005783081055,-543.2077539944905,-3655213.591294228,0.0,18.04707633974306,96069.74895202651
191,-61357.99884796144,-545.1062077172331,-3650964.146435307,7.275957614183426e-12,20.041465863488938,95928.96232247143
192,-60973.992347717285,-546.7027091387258,-3637212.2458142275,0.0,21.29179637702261,93510.29674413502
193,-60285.00556945801,-548.1742722446158,-3603317.884284421,0.0,21.325763173011996,91767.08257341776
194,-59949.002265930176,-550.0738104806535,-3587914.3086790377,0.0,20.90830293178566,92364.922017963
195,-59533.99658203125,-551.0196844838334,-3555368.851091442,0.0,20.860665843973027,89101.73254360203
196,-59067.9931640625,-552.3322643410431,-3516860.676980769,0.0,20.49171813659354,93760.49830442693
197,-58622.002601623535,-554.009318783577,-3511206.608672784,0.0,20.478789900893396,82935.62574720326
198,-58328.00388336182,-555.1223083363928,-3498935.620665733,0.0,20.43530172055882,85785.98496150182
199,-57864.99500274658,-557.71627826307,-3451271.371625358,0.0,20.50774084250079,86387.78079497706
200,-57569.99969482422,-559.7154326647086,-3442513.4766066237,0.0,21.136352531833722,88797.4399473398
201,-57374.000549316406,-561.6132726019827,-3420860.098143035,0.0,22.397969736546706,97910.49965558093
202,-57062.99781799318,-563.7610343827644,-3405478.3202606486,7.275957614183426e-12,23.256838752695973,97203.60237396008
203,-56922.99842834473,-567.58901864595,-3405516.5548228077,0.0,21.529253038973188,95111.7857386228
204,-56669.00157928467,-569.1278051415381,-3395591.887796846,0.0,22.477263269177524,94690.13446943603
205,-56273.99921417236,-570.790563919299,-3363042.5574536696,0.0,23.31447048928981,83858.73943532987
206,-55956.00128173828,-572.2997371574941,-3340751.8492251555,0.0,23.49190007460563,74741.10982041889
207,-55359.00115966797,-576.4476117395442,-3326239.502297842,0.0,23.417248113006178,70989.84716103779
208,-55192.99507141113,-577.8579105128822,-3316212.335203048,0.0,23.09481937443738,73037.85438204915
209,-54465.00301361084,-585.1422227613054,-3253305.388802567,0.0,23.888475315596146,75434.79767400936
210,-54378.99589538574,-585.7343022847797,-3246753.456026267,0.0,23.970406310700167,75198.66236783467
211,-54078.993797302246,-589.6899366934368,-3241049.9338364527,0.0,22.844180189928757,74302.15095747236
212,-53935.99510192871,-590.9701650895702,-3205987.0807200884,0.0,22.47792531676671,76379.79350081386
213,-53489.99977111815,-597.1542206929773,-3182649.2930653426,7.275957614183426e-12,18.53170873877407,83632.05979226751
214,-53261.003494262695,-599.144723899118,-3158321.648298765,0.0,18.7704350294947,80560.57687184754
215,-53091.00151062012,-600.7041112410736,-3167237.2322213324,0.0,18.97754679704104,82482.94378197897
216,-53021.0018157959,-601.2355601976803,-3161876.0550818155,0.0,19.07060410322154,83238.10691220047
217,-52912.001609802246,-602.6851627391226,-3157344.4341022642,0.0,19.608803836299902,87793.36516685989
218,-52778.00083160399,-603.5503863126225,-3138632.4596369737,7.275957614183426e-12,19.761433743439397,88988.73998959211
219,-52145.00427246094,-606.1770969886069,-3075129.3616311937,0.0,19.694788603423234,92029.96010429984
220,-51922.00183868408,-607.4036341664975,-3050959.5522472807,0.0,19.907303855561878,94806.74864798931
221,-51322.00241088867,-611.4357816190512,-2996162.750493885,0.0,21.08529286411455,84359.80232136884
222,-50820.00255584717,-614.3261595682741,-2971808.5461324523,0.0,22.21345825490044,73795.59510121612
223,-50700.998306274414,-614.962572607046,-2966864.6628992963,0.0,22.474890870700204,74566.60234943495
224,-50507.00664520264,-616.1933672625026,-2962111.265840748,0.0,22.796742521264452,78465.63134582488
225,-50325.002670288086,-617.680817796527,-2983790.6811332954,0.0,23.307498990630055,95996.52362788876
226,-49872.002601623535,-620.1957453335664,-2975613.626712374,0.0,23.593921396664662,105814.91304556912
227,-49544.997215271,-621.8706877151978,-2929008.896731363,0.0,23.677835716957524,91933.5361087475
228,-49199.99599456787,-624.1590783535576,-2907136.6398811955,0.0,24.06804241369259,85912.46341689314
229,-49060.99319458008,-625.7694424249066,-2911080.494711068,0.0,24.708365380579338,86452.29062884471
230,-48796.000480651855,-627.2591267550015,-2887028.492774806,0.0,24.834509771536457,80088.10583813662
231,-48746.99592590332,-628.1798055597567,-2881639.6788263763,0.0,24.6763044611629,79110.11484698938
232,-48661.99970245361,-630.1315044238384,-2872250.79960424,0.0,24.133807377638444,78560.2869040398
233,-48519.00577545166,-632.8145424459487,-2866167.9242567797,0.0,23.83780280141162,76104.1753699557
234,-47800.002098083496,-639.4285431278031,-2834842.638109527,0.0,19.586412630883228,72234.4205683096
235,-47430.00030517578,-641.8302967555708,-2807676.094131409,0.0,18.91378456335065,86459.87495184301
236,-47305.002212524414,-642.9681491995316,-2800194.345560349,0.0,19.131641089818633,91646.73110293197
237,-47156.00490570068,-644.328080570978,-2793907.5207170798,0.0,19.33981268634588,83157.33784312312
238,-46929.99839782715,-645.579731150129,-2785145.4995112936,0.0,19.500096791420212,82223.81851188019
239,-46739.00604248047,-646.8821418731098,-2783245.0272120014,0.0,20.013395312156785,87095.42649300222
240,-46082.99732208252,-649.7043607611442,-2731416.2404874265,0.0,19.96253777787885,83183.87798029081
241,-46002.99835205078,-650.0878852371698,-2725364.061932167,0.0,19.975761228069942,84727.50470976112
242,-45878.00025939941,-650.8510931357328,-2713520.2520913617,0.0,20.163862314338733,76211.17494391784
243,-45465.99864959717,-653.073403013024,-2716157.3482619845,0.0,20.49047794444139,83827.28466946601
244,-45322.99995422363,-653.8250134047348,-2698349.127329095,0.0,20.759009046622996,76460.76210649477
245,-45137.996673583984,-654.4523821248307,-2682261.0406780364,0.0,20.88653248962755,67790.85539172059
246,-44400.997161865234,-658.1860464704948,-2634271.4673714684,0.0,18.999063880972578,49433.30873792127
247,-44245.99647521973,-659.6600922794697,-2620564.0953288316,0.0,18.61118385609292,51917.28735576815
248,-44032.00626373291,-662.4474951764907,-2600464.1088083554,0.0,17.59464945006623,50077.93652260584
249,-43538.99955749512,-666.9624404452891,-2555401.9962441544,0.0,15.521039576394948,58754.93637738259
250,-43460.99376678467,-667.2900700091812,-2549235.6416898025,0.0,15.490694586366317,58296.15588741411
251,-43320.00255584717,-667.7941866762706,-2544600.246626252,0.0,15.367771566923125,63737.43138735667
252,-42799.99732971192,-671.1850769036398,-2498322.367395387,0.0,16.294532528328947,63292.60502666797
253,-42575.998306274414,-673.6759838578381,-2500242.050867897,0.0,16.65163388143091,70004.97001127785
254,-42321.00009918213,-675.4672847306567,-2473427.0572845656,0.0,16.422630762967373,73674.56207905903
255,-42174.00074005127,-676.7218151962777,-2459765.6435571956,0.0,16.215490501698177,76511.00323302498
256,-42104.00104522705,-677.3610849902877,-2456322.730050524,0.0,16.199870665199718,77983.45781487865
257,-42059.99851226807,-677.8974441029034,-2457604.7487089555,0.0,16.22318851734992,78337.8717590699
258,-41955.99555969238,-679.2287101079908,-2460950.9617093722,0.0,16.26550822461581,81925.03145861617
259,-41465.99769592285,-684.9598930147744,-2434263.3855784787,0.0,16.47560170932237,61537.726436297206
260,-41028.00369262695,-689.6848064215286,-2408385.9142785957,0.0,16.58304247501277,55623.28961310965
261,-41001.00040435791,-690.4959327539361,-2419023.503080935,0.0,17.541165528551243,65082.22870568735
262,-40794.00539398193,-693.7172549684726,-2410171.2445671917,0.0,18.82348677221941,61511.85345458887
263,-40627.99453735352,-695.7872180932218,-2402062.405274174,0.0,19.30686266089274,66437.51056346043
264,-40197.00050354004,-699.5520496027362,-2373467.7577225408,0.0,18.995640127381737,86305.14646552462
265,-40014.004707336426,-701.0232571015175,-2361533.1734839687,0.0,19.045402857879928,90936.24237334791
266,-39965.00253677368,-701.5443838691524,-2350346.531886271,0.0,19.36338507556892,87889.51956529063
267,-39468.99890899658,-704.7234803307842,-2308811.9550078623,0.0,19.170064842703862,86238.19190820519
268,-39436.99598312378,-704.9592009629525,-2306204.5697854683,0.0,19.165179874278195,86444.26932490428
269,-38847.00298309326,-708.4171147515484,-2254018.571586635,0.0,18.68903135021911,66203.24170515251
270,-38650.00247955322,-710.0847669580232,-2242141.1976512703,0.0,18.103769770940765,59086.93829658915
271,-38530.001640319824,-711.5860988997204,-2237383.522849345,0.0,17.262311879674044,58473.55446874877
272,-38070.00160217285,-715.9412950481989,-2209248.584302976,0.0,15.738892125035413,53505.41297250017
273,-37910.003662109375,-718.0462944736013,-2196582.8433865258,0.0,15.449180346938007,48814.35952182762
274,-37331.00414276123,-721.2629554874775,-2165997.4462603442,0.0,15.123844670261976,44102.4950610778
275,-37251.00040435791,-721.7054269174541,-2163335.5267748907,0.0,15.069859650193077,42754.94161933667
276,-36735.999584198,-724.2910851693233,-2149003.9175799782,0.0,14.628975348639964,48366.71283554705
277,-36545.99666595459,-726.1275068986669,-2138864.1148599163,0.0,14.02539560051766,55467.88648873181
