index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,48116.0,92.0,38.0,50.0,0.8830270767211914,0.7783937454223633,0.8172734379768372,-2505866.050720215,-43958.99772644043,-448.1046676635742,-70.89877605438232,-121.8967080116272,-640.9001111984253
1,2020-05-10,166559.0,64.0,21.0,39.0,0.9369066953659058,0.5143002271652222,0.7906003594398499,-2457750.129699707,-43282.999992370605,-425.6228446960449,-61.546502113342285,-101.64332389831543,-588.8126420974731
2,2020-05-17,415673.0,124.0,45.0,28.0,0.7671635150909424,0.25912684202194214,0.468028724193573,-2291191.1010742188,-42431.00166320801,-421.5684413909912,-57.040324211120605,-95.21346092224121,-573.822226524353
3,2020-05-24,512365.0,375.0,140.0,62.0,0.23890002071857452,0.06491439789533615,0.06902925670146942,-1875518.0358886719,-39990.999698638916,-416.2091255187988,-49.47885513305664,-84.48975086212158,-550.1777601242065
4,2020-05-31,259151.0,776.0,229.0,161.0,0.06156419962644577,0.11953411996364594,0.0037134787999093533,-1363152.9808044434,-34231.998920440674,-399.8494863510132,-39.89770174026489,-64.65325355529785,-504.4004774093628
5,2020-06-07,158058.0,740.0,216.0,223.0,0.016662295907735825,0.15236003696918488,0.846791684627533,-1104001.9989013672,-26599.998474121094,-371.1311101913452,-29.86443042755127,-38.828715682029724,-439.8242998123169
6,2020-06-14,167117.0,454.0,163.0,211.0,0.010263234376907349,0.1630610227584839,0.873179018497467,-945944.0231323242,-21257.998943328857,-338.74809741973877,-20.591940879821777,-21.84058129787445,-381.1806535720825
7,2020-06-21,152126.0,359.0,132.0,132.0,0.00983470305800438,0.1768237203359604,0.8934810757637024,-778826.9996643066,-17711.99941635132,-306.04217052459717,-11.848502159118652,-18.16970258951187,-336.06040477752686
8,2020-06-28,134055.0,308.0,104.0,129.0,0.01168256625533104,0.19045285880565643,0.9051818251609802,-626700.9735107422,-14682.999849319458,-273.83177280426025,-3.482195734977722,-15.180936455726624,-292.4949359893799
9,2020-07-05,111384.0,289.0,104.0,121.0,0.010985802859067917,0.0,0.9252873659133911,-492645.9789276123,-11868.000030517578,-242.17593669891357,0.0,-12.662319839000702,-254.83828783035278
10,2020-07-12,92325.0,273.0,92.0,76.0,0.01225756760686636,0.0,0.9363634586334229,-381261.9924545288,-9365.000128746033,-210.97238063812256,0.0,-10.55261492729187,-221.52501583099365
11,2020-07-19,76327.0,242.0,72.0,78.0,0.01414435263723135,0.0,0.9405379295349121,-288936.99645996094,-7111.999988555908,-180.107319355011,0.0,-8.861307054758072,-188.9686417579651
12,2020-07-26,62692.0,189.0,62.0,75.0,0.016011595726013184,0.0,0.9409963488578796,-212610.00633239746,-5199.999809265137,-149.54981803894043,0.0,-7.381089776754379,-156.93092107772827
13,2020-08-02,50334.0,137.0,54.0,62.0,0.017485203221440315,0.0,0.9400383234024048,-149917.99592971802,-3691.0000443458557,-119.25554275512695,0.0,-5.973632261157036,-125.22918462753296
14,2020-08-09,40640.0,91.0,46.0,41.0,0.019133368507027626,0.0,0.9389179944992065,-99583.99534225464,-2452.000081539154,-89.1732394695282,0.0,-4.570898041129112,-93.74413847923279
15,2020-08-16,32772.0,111.0,29.0,38.0,0.022460980340838432,0.0,0.9345169067382812,-58943.99881362915,-1477.000117301941,-59.262293577194214,0.0,-3.150229901075363,-62.41252541542053
16,2020-08-23,26172.0,71.0,24.0,29.0,0.029294408857822418,0.0,0.9196597933769226,-26172.00016975403,-696.0000097751617,-29.520153999328613,0.0,-1.6759013757109642,-31.1960569024086
