index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,43933.81898373713,99.408907923409,33.96204775338052,50.61202792591414,0.9238933324813843,0.9509596228599548,0.4357312023639679,-3084596.061706543,-1046796.6461181641,-323.2341766357422,-34.991419315338135,-226.97744369506836,-585.2030754089355
1,2020-05-10,147414.47587481944,71.58421789355589,24.40802484747863,35.595673083487014,0.8895370960235596,0.8879057765007019,0.7808314561843872,-3040662.19329834,-1046027.83203125,-301.46069526672363,-26.62461519241333,-201.24969482421875,-529.3350219726562
2,2020-05-17,460243.05120849266,104.2031843354373,35.25324597123784,29.842282573577062,0.7667480707168579,0.4848686754703522,0.9565971493721008,-2893247.7951049805,-1045260.6964111328,-297.5595951080322,-25.597739219665527,-187.2525691986084,-510.4099130630493
3,2020-05-24,859948.0722993929,319.3534683728334,109.2122935174625,54.74986127766745,0.051090460270643234,0.974388062953949,0.4553445279598236,-2433004.7607421875,-1043346.7102050781,-291.02375507354736,-22.08026885986328,-182.6292634010315,-495.7332944869995
4,2020-05-31,687919.8028899815,920.7211518835231,318.9563519870474,161.09130039415405,0.11441168189048767,0.43091365694999695,0.10808421671390533,-1573056.6024780273,-1037392.7307128906,-272.5651025772095,-18.635026216506958,-175.8818507194519,-467.08198070526123
5,2020-06-07,383514.40216350585,1194.477009242956,413.2541883231019,316.3685375251854,0.07390875369310379,0.5463531017303467,0.04474196210503578,-885136.7950439453,-1026620.6359863281,-243.4633731842041,-16.578832864761353,-159.33672189712524,-419.37891483306885
6,2020-06-14,208339.2965778593,907.348420588443,309.4492092651331,341.97922878204724,0.030546782538294792,0.3148658871650696,0.06812328100204468,-501622.3907470703,-1016727.3712158203,-216.37907028198242,-12.513806819915771,-138.40681314468384,-367.29968547821045
7,2020-06-21,107508.8005781778,561.511989161192,188.3885207656282,262.0340713539062,0.03362884372472763,0.2954168915748596,0.3609805107116699,-293283.1048965454,-1010140.6860351562,-188.4743094444275,-8.139375448226929,-117.14686155319214,-313.76051902770996
8,2020-06-28,72350.37567359692,322.34727524965365,107.21056810295936,169.67189394437025,0.009171685203909874,0.7499696016311646,0.8534491658210754,-185774.30248260498,-1006262.5885009766,-159.94338989257812,-2.4473725259304047,-98.9514946937561,-261.342236995697
9,2020-07-05,45922.52424844506,199.66445536653606,66.9387608787002,103.64420142746079,0.013616165146231651,0.0,0.3152103126049042,-113423.91967773438,-1003981.7810058594,-131.2437653541565,0.0,-89.24076557159424,-220.4845118522644
10,2020-07-12,18685.920126330668,146.84874369625774,50.46829948272134,67.58086382188236,0.06442806869745255,0.0,0.17660649120807648,-67501.40190124512,-1002415.771484375,-102.27142572402954,0.0,-80.8630883693695,-183.13449382781982
11,2020-07-19,9247.79429519191,87.62156091212785,30.142023303759096,45.25447431387133,0.26749280095100403,0.0,0.28801119327545166,-48815.4798746109,-1001344.9096679688,-73.99886846542358,0.0,-64.16586637496948,-138.1647276878357
12,2020-07-26,6121.635857575951,42.24412306110956,14.298255356628284,26.42936370656646,0.34307628870010376,0.0,0.20064297318458557,-39567.6851272583,-1000786.5142822266,-49.08236265182495,0.0,-46.707046031951904,-95.78940868377686
13,2020-08-02,4606.483723493991,21.928980647351505,7.322236766074795,14.005419977363283,0.6472594738006592,0.0,0.4731977880001068,-33446.04969024658,-1000514.3737792969,-28.548425436019897,0.0,-29.87128496170044,-58.419708609580994
14,2020-08-09,5645.527075940561,13.025203320027225,4.32910563561794,7.500895254002264,0.8207014799118042,0.0,0.7808852195739746,-28839.564323425293,-1000362.3199462891,-13.053685426712036,0.0,-14.480385184288025,-27.53406912088394
15,2020-08-16,8674.179461254687,10.449110603768872,3.516412923469034,4.492887527044089,0.9632419347763062,0.0,0.9169729351997375,-23194.0358877182,-1000258.4838867188,-4.862955212593079,0.0,-5.553226172924042,-10.41618101298809
16,2020-08-23,14519.857013965404,12.616631939460465,4.339259894073446,3.6766879441019618,0.9387959241867065,0.0,0.9107158184051514,-14519.856870174408,-1000151.9775390625,-1.3733169063925743,0.0,-1.9199449568986893,-3.2932618260383606
