index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,23842.0,100.0,43.0,55.0,0.0621948167681694,0.1381450593471527,0.04696313664317131,-76181.99586868286,-2443.999946117401,-543.8395977020264,-102.55899429321289,-409.1592311859131,-1055.5578231811523
1,2020-05-10,14278.0,68.0,35.0,37.0,0.11785946786403656,0.09610718488693237,0.061364687979221344,-56506.99734687805,-1633.9999437332153,-505.82566261291504,-89.30228233337402,-377.61945724487305,-972.7474212646484
2,2020-05-17,9590.0,46.0,15.0,19.0,0.11159119009971619,0.11058288812637329,0.07873474806547165,-44620.996713638306,-1124.9999701976776,-465.4126167297363,-76.96629524230957,-345.3232765197754,-887.7021789550781
3,2020-05-24,6336.0,20.0,12.0,17.0,0.1223345622420311,0.12112248688936234,0.09741860628128052,-36664.99853134155,-829.9999684095383,-426.3722896575928,-64.40223693847656,-313.61656188964844,-804.3910980224609
4,2020-05-31,4679.0,15.0,9.0,10.0,0.13675552606582642,0.14113682508468628,0.13098305463790894,-31358.999013900757,-623.9999830722809,-387.41395473480225,-52.03600883483887,-282.5562000274658,-722.0061779022217
5,2020-06-07,3503.0,9.0,6.0,2.0,0.15569093823432922,0.15301714837551117,0.1842024177312851,-27437.999844551086,-487.9999905824661,-349.0274906158447,-39.88605499267578,-252.36937999725342,-641.2829399108887
6,2020-06-14,3034.0,9.0,3.0,5.0,0.17601139843463898,0.16794615983963013,0.26582857966423035,-24473.999440670013,-401.0000079870224,-311.38243675231934,-27.977519035339355,-223.62215518951416,-562.9821300506592
7,2020-06-21,2618.0,10.0,3.0,2.0,0.16257956624031067,0.19256585836410522,0.2969135344028473,-21853.99979352951,-329.99999821186066,-274.6148347854614,-16.260340213775635,-197.1017360687256,-487.97693252563477
8,2020-06-28,2551.0,8.0,0.0,0.0,0.19110548496246338,0.20517461001873016,0.42684659361839294,-19593.000411987305,-263.9999985694885,-238.13233375549316,-4.81480211019516,-172.64069318771362,-415.587854385376
9,2020-07-05,2032.0,3.0,0.0,1.0,0.0002572484081611037,0.0,0.01102872658520937,-17411.0010266304,-230.99999874830246,-201.85081958770752,0.0,-150.6551742553711,-352.5060176849365
10,2020-07-12,918.0,5.0,1.0,2.0,0.014083794318139553,0.0,0.021120306104421616,-15757.00044631958,-179.99999225139618,-162.7792239189148,0.0,-125.29520988464355,-288.0744457244873
11,2020-07-19,550.0,3.0,0.0,3.0,0.08228560537099838,0.0,0.0712723433971405,-15014.000236988068,-145.9999941289425,-119.11555528640747,0.0,-91.92500114440918,-211.0405683517456
12,2020-07-26,416.0,3.0,0.0,0.0,0.3780609369277954,0.0,0.4172755181789398,-14558.00086259842,-118.99999342858791,-77.06856727600098,0.0,-59.47144031524658,-136.54000759124756
13,2020-08-02,540.0,0.0,0.0,0.0,0.47228121757507324,0.0,0.4949882924556732,-14195.001125335693,-106.99999518692493,-42.22837686538696,0.0,-32.939571142196655,-75.1679539680481
14,2020-08-09,1151.0,0.0,1.0,0.0,0.9883813261985779,0.0,0.9726247191429138,-13726.000487804413,-93.99999864399433,-16.65489375591278,0.0,-14.305585622787476,-30.960479378700256
15,2020-08-16,3504.0,3.0,0.0,1.0,0.9574053883552551,0.0,0.9331566691398621,-12675.000727176666,-82.99999870359898,-3.022107295691967,0.0,-4.009984061121941,-7.032091170549393
16,2020-08-23,10345.0,3.0,1.0,1.0,0.9534460306167603,0.0,0.9148797988891602,-9475.000202655792,-63.99999838322401,-1.9398553296923637,0.0,-2.520514465868473,-4.460369795560837
