index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,23725.0,91.0,35.0,64.0,0.04088202863931656,0.08698961138725281,0.0631900280714035,-1993498.8021850586,-16922.000646591187,-404.16741371154785,-105.75190544128418,-304.5776844024658,-814.4970893859863
1,2020-05-10,12917.0,76.0,26.0,31.0,0.04122757539153099,0.05544804409146309,0.053418565541505814,-1973970.7946777344,-16136.000156402588,-365.93477725982666,-92.2666072845459,-273.4158754348755,-731.6173076629639
2,2020-05-17,7265.0,52.0,17.0,21.0,0.0391990952193737,0.06014953553676605,0.05310468003153801,-1963403.7017822266,-15580.999851226807,-323.7408399581909,-79.34154510498047,-241.46924018859863,-644.5516586303711
3,2020-05-24,3940.0,31.0,10.0,12.0,0.04030955582857132,0.07014106959104538,0.059045158326625824,-1957401.6571044922,-15248.99959564209,-281.56909942626953,-66.21212005615234,-209.36942100524902,-557.1506500244141
4,2020-05-31,2356.0,16.0,9.0,8.0,0.04976553097367287,0.09138022363185883,0.06175747513771057,-1954180.7174682617,-15065.999031066895,-239.39447402954102,-53.192219734191895,-177.3723602294922,-469.95906829833984
5,2020-06-07,1462.0,5.0,1.0,5.0,0.05434752255678177,0.10705619305372238,0.06317351758480072,-1952241.7068481445,-14973.99926185608,-197.43916988372803,-40.38434028625488,-145.5441951751709,-383.3677291870117
6,2020-06-14,933.0,7.0,1.0,6.0,0.06860924512147903,0.15534016489982605,0.07943060994148254,-1951054.7637939453,-14924.999475479126,-155.81884384155273,-27.843780517578125,-113.79784345626831,-297.4604845046997
7,2020-06-21,652.0,4.0,0.0,2.0,0.08190388232469559,0.24058720469474792,0.0815921500325203,-1950278.8543701172,-14891.999959945679,-114.58451747894287,-15.714861154556274,-82.31624364852905,-212.61563301086426
8,2020-06-28,508.0,2.0,1.0,0.0,0.1772996038198471,0.4188026189804077,0.35712453722953796,-1949747.8485107422,-14866.000413894653,-73.96237254142761,-4.475215971469879,-51.187705993652344,-129.6252965927124
9,2020-07-05,837.0,1.0,0.0,1.0,0.9858863353729248,0.0,0.9923043847084045,-1949321.9375610352,-14858.0002784729,-35.443270206451416,0.0,-24.030253291130066,-59.47352051734924
10,2020-07-12,2736.0,1.0,0.0,0.0,0.9495595097541809,0.0,0.9558281898498535,-1948557.8536987305,-14847.999811172485,-14.285233616828918,0.0,-11.32391095161438,-25.60914158821106
11,2020-07-19,8137.0,3.0,1.0,0.0,0.9416961073875427,0.0,0.9440629482269287,-1946062.8509521484,-14829.000234603882,-12.995682656764984,0.0,-10.544104874134064,-23.53978604078293
12,2020-07-26,25110.0,5.0,6.0,0.0,0.9367015361785889,0.0,0.9374359250068665,-1938616.943359375,-14789.999723434448,-10.641209781169891,0.0,-8.883921802043915,-19.525131583213806
13,2020-08-02,73751.0,27.0,8.0,4.0,0.9457395076751709,0.0,0.9414172768592834,-1915619.8501586914,-14653.99980545044,-8.004455268383026,0.0,-6.9053709506988525,-14.909826219081879
14,2020-08-09,213374.0,75.0,19.0,10.0,0.9631739258766174,0.0,0.9515236616134644,-1848280.906677246,-14247.000217437744,-5.433472990989685,0.0,-4.872388020157814,-10.30586063861847
15,2020-08-16,578889.0,229.0,76.0,44.0,0.9569435119628906,0.0,0.9521046876907349,-1653234.86328125,-12976.000308990479,-3.462924435734749,0.0,-3.1049538403749466,-6.567878276109695
16,2020-08-23,1260974.0,595.0,181.0,96.0,0.9077227115631104,0.0,0.9064778685569763,-1127328.9680480957,-9394.000172615051,-1.9482702016830444,0.0,-1.6510514542460442,-3.5993214696645737
