index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,25838.0,77.0,39.0,47.0,0.09020911902189255,0.09925568103790283,0.09554421156644821,-3924834.0606689453,-41635.003089904785,-380.5890083312988,-103.11116218566895,-276.2399196624756,-759.9400997161865
1,2020-05-10,16528.0,83.0,18.0,39.0,0.08608004450798035,0.08039791882038116,0.10004831105470657,-3903350.067138672,-40847.00107574463,-343.320894241333,-89.70720291137695,-245.57983875274658,-678.6079406738281
2,2020-05-17,10309.0,50.0,23.0,19.0,0.08177505433559418,0.08123579621315002,0.10500478744506836,-3889612.9608154297,-40292.00077056885,-303.2907009124756,-77.0447301864624,-214.99121189117432,-595.3266620635986
3,2020-05-24,6903.0,30.0,3.0,15.0,0.07822921872138977,0.08340249210596085,0.11811905354261398,-3881129.0740966797,-39946.00057601929,-263.1481170654297,-64.26662921905518,-184.62090492248535,-512.0356559753418
4,2020-05-31,4373.0,17.0,6.0,6.0,0.08132373541593552,0.1011851578950882,0.11882777512073517,-3875424.1943359375,-39709.999561309814,-222.87728786468506,-51.52784824371338,-154.57191467285156,-428.97706031799316
5,2020-06-07,2879.0,15.0,4.0,11.0,0.07430770993232727,0.11969335377216339,0.10383200645446777,-3871801.3763427734,-39560.99987030029,-182.6045036315918,-38.92319440841675,-124.81381893157959,-346.34151458740234
6,2020-06-14,1875.0,13.0,2.0,3.0,0.07377228140830994,0.17270727455615997,0.10381776839494705,-3869416.4276123047,-39468.99890899658,-142.30074882507324,-26.578035354614258,-94.87236142158508,-263.75114917755127
7,2020-06-21,1406.0,5.0,3.0,6.0,0.09194939583539963,0.3096812665462494,0.14825575053691864,-3867871.4752197266,-39411.99779510498,-101.82223320007324,-14.696013927459717,-64.64815139770508,-181.166410446167
8,2020-06-28,1428.0,2.0,1.0,1.0,0.40354830026626587,0.5115188956260681,0.7478137016296387,-3866662.59765625,-39376.99794769287,-61.67340278625488,-4.04133141040802,-35.06171703338623,-100.77645778656006
9,2020-07-05,3106.0,1.0,1.0,2.0,0.9331109523773193,0.0,0.953374981880188,-3865406.4178466797,-39354.99906539917,-27.724847197532654,0.0,-14.857789874076843,-42.5826370716095
10,2020-07-12,9488.0,3.0,1.0,1.0,0.9578104019165039,0.0,0.9653530120849609,-3862579.345703125,-39329.99849319458,-11.408266425132751,0.0,-9.275610744953156,-20.683875679969788
11,2020-07-19,29244.0,9.0,3.0,1.0,0.9653499126434326,0.0,0.9662222266197205,-3853891.372680664,-39267.99774169922,-8.94363671541214,0.0,-7.875935733318329,-16.81957095861435
12,2020-07-26,87770.0,22.0,11.0,4.0,0.9660350680351257,0.0,0.963241696357727,-3827144.241333008,-39104.99811172485,-7.248247414827347,0.0,-6.726197898387909,-13.974444568157196
13,2020-08-02,253343.0,74.0,33.0,21.0,0.9530972242355347,0.0,0.9458498358726501,-3746935.272216797,-38604.99858856201,-5.7734571397304535,0.0,-5.5641282349824905,-11.337585002183914
14,2020-08-09,659829.0,255.0,87.0,43.0,0.9546745419502258,0.0,0.9409019947052002,-3516004.180908203,-37089.998722076416,-4.145463556051254,0.0,-4.150807112455368,-8.296269923448563
15,2020-08-16,1390344.0,703.0,233.0,115.0,0.9629796147346497,0.0,0.9393570423126221,-2917914.1998291016,-32872.99871444702,-2.410956472158432,0.0,-2.4976108223199844,-4.908566921949387
16,2020-08-23,1935974.0,1564.0,543.0,287.0,0.9179055094718933,0.0,0.9384210705757141,-1676007.080078125,-22163.99908065796,-1.1568169109523296,0.0,-1.0657433420419693,-2.2225601598620415
