index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,53524.0,108.0,39.0,51.0,0.9889904260635376,0.949731171131134,0.9937280416488647,-7316731.262207031,-150059.00382995605,-32.370322942733765,-25.960347652435303,-30.541276931762695,-88.87195587158203
1,2020-05-10,237561.0,77.0,23.0,35.0,0.9843428134918213,0.856952965259552,0.9768770337104797,-7267462.921142578,-149326.00021362305,-11.63397878408432,-17.516462802886963,-12.62567937374115,-41.77612066268921
2,2020-05-17,853511.0,157.0,53.0,43.0,0.9709041714668274,0.8158202171325684,0.9656274914741516,-7047331.237792969,-148319.9977874756,-11.076979339122772,-16.309068202972412,-12.184000760316849,-39.570048451423645
3,2020-05-24,2152834.0,550.0,203.0,85.0,0.9574877023696899,0.7719228267669678,0.9549415707588196,-6261886.978149414,-144829.99801635742,-10.264059156179428,-14.389774799346924,-11.354076862335205,-36.00791096687317
4,2020-05-31,2685734.0,1950.0,631.0,321.0,0.9397329688072205,0.7315309643745422,0.9362524747848511,-4327249.908447266,-132829.99992370605,-9.31563675403595,-12.709399461746216,-10.50887405872345,-32.53391087055206
5,2020-06-07,1579713.0,4021.0,1409.0,836.0,0.9654873609542847,0.6974626779556274,0.9582793712615967,-2041979.98046875,-103323.00186157227,-8.445202559232712,-11.43478512763977,-9.772257506847382,-29.652243852615356
6,2020-06-14,630531.0,4286.0,1476.0,1179.0,0.9764967560768127,0.6712059378623962,0.9658954739570618,-768513.011932373,-61971.99821472168,-7.461781799793243,-9.587908387184143,-8.9430570602417,-25.99274516105652
7,2020-06-21,227347.0,2740.0,961.0,1056.0,0.9795958995819092,0.6016200184822083,0.968782365322113,-270605.993270874,-29295.00102996826,-6.595642864704132,-6.523979902267456,-8.110379427671432,-21.230001747608185
8,2020-06-28,77827.0,1252.0,435.0,635.0,0.9866934418678284,0.5095489025115967,0.9735521078109741,-91367.00630187988,-12156.000137329102,-5.8094896376132965,-2.2176605463027954,-7.248181849718094,-15.27533233165741
9,2020-07-05,25746.0,565.0,186.0,349.0,0.9830245971679688,0.0,0.9755504131317139,-30805.00066280365,-4599.999785423279,-5.143582075834274,0.0,-6.420811265707016,-11.56439408659935
10,2020-07-12,8985.0,206.0,52.0,143.0,0.9859214425086975,0.0,0.9767840504646301,-10611.999779939651,-1743.0000007152557,-4.557964950799942,0.0,-5.673802271485329,-10.2317675948143
11,2020-07-19,3057.0,77.0,21.0,67.0,0.9854542016983032,0.0,0.9759554266929626,-3576.9999027252197,-623.9999830722809,-3.930634632706642,0.0,-4.968494176864624,-8.899129182100296
12,2020-07-26,988.0,25.0,10.0,29.0,0.9846934080123901,0.0,0.9736454486846924,-1169.000007212162,-222.99999371170998,-3.3601343631744385,0.0,-4.271458089351654,-7.6315924525260925
13,2020-08-02,316.0,4.0,1.0,11.0,0.9869754314422607,0.0,0.9748975038528442,-405.00001050531864,-78.99999618530273,-2.765287272632122,0.0,-3.530566394329071,-6.295853853225708
14,2020-08-09,128.0,4.0,0.0,1.0,0.9887605309486389,0.0,0.9761308431625366,-151.00000891834497,-27.000000700354576,-2.191016636788845,0.0,-2.765362337231636,-4.956379160284996
15,2020-08-16,46.0,4.0,0.0,3.0,0.9768919348716736,0.0,0.9697555899620056,-41.99999966658652,-8.00000037997961,-1.699650101363659,0.0,-2.0369188860058784,-3.7365689873695374
16,2020-08-23,14.0,0.0,1.0,0.0,0.9695156216621399,0.0,0.9413973093032837,-9.999999747378752,-3.000000142492354,-1.0495717637240887,0.0,-1.2500607408583164,-2.299632504582405
