index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,24199.0,98.0,41.0,47.0,0.04329347610473633,0.10374842584133148,0.058500390499830246,-333667.9935455322,-3853.999972343445,-458.6723327636719,-106.46111488342285,-350.46839714050293,-915.6017303466797
1,2020-05-10,13115.0,77.0,24.0,38.0,0.047860585153102875,0.06607581675052643,0.06342542171478271,-313745.9993362427,-3068.999946117401,-420.440673828125,-93.0549144744873,-319.2077159881592,-832.7032089233398
2,2020-05-17,7590.0,33.0,14.0,20.0,0.04288093373179436,0.07059063762426376,0.06616141647100449,-302994.9903488159,-2524.999976158142,-378.3841371536255,-80.31155586242676,-287.2807025909424,-745.9763526916504
3,2020-05-24,4577.0,17.0,6.0,17.0,0.0431763119995594,0.07723032683134079,0.07969586551189423,-296732.9978942871,-2231.000065803528,-336.4056587219238,-67.31407642364502,-255.5349826812744,-659.2546939849854
4,2020-05-31,2670.0,18.0,7.0,8.0,0.045095983892679214,0.08768832683563232,0.09859073162078857,-292950.98781585693,-2044.0000295639038,-294.3371534347534,-54.406585693359375,-224.0628480911255,-572.8065490722656
5,2020-06-07,1695.0,10.0,4.0,10.0,0.05219104886054993,0.10579416155815125,0.13189923763275146,-290721.9886779785,-1938.0000233650208,-252.33044624328613,-41.622371673583984,-193.1415319442749,-487.0943069458008
6,2020-06-14,1186.0,4.0,1.0,3.0,0.07156790792942047,0.13410045206546783,0.16562888026237488,-289287.99629211426,-1872.9999661445618,-210.51571369171143,-29.033443927764893,-163.07547092437744,-402.62460708618164
7,2020-06-21,919.0,4.0,2.0,2.0,0.08918464928865433,0.17027533054351807,0.20336993038654327,-288270.99800109863,-1824.9998986721039,-169.2476749420166,-16.75986647605896,-134.1500759124756,-320.1575994491577
8,2020-06-28,686.0,4.0,2.0,4.0,0.09065382927656174,0.23035824298858643,0.1908589005470276,-287502.00271606445,-1793.999969959259,-128.80414724349976,-4.92893785238266,-106.42907619476318,-240.16213417053223
9,2020-07-05,512.0,2.0,1.0,2.0,0.16994039714336395,0.0,0.2880110740661621,-286934.9956512451,-1774.9999463558197,-88.84042501449585,0.0,-79.2731523513794,-168.1135654449463
10,2020-07-12,546.0,0.0,0.0,1.0,0.6923754811286926,0.0,0.5641728043556213,-286498.9995956421,-1764.9999260902405,-50.38309097290039,0.0,-53.259408473968506,-103.64248752593994
11,2020-07-19,1118.0,0.0,0.0,1.0,0.8525383472442627,0.0,0.6541218757629395,-286017.9901123047,-1759.9999904632568,-23.59960973262787,0.0,-33.088913559913635,-56.688523292541504
12,2020-07-26,2586.0,0.0,1.0,0.0,0.9085253477096558,0.0,0.7962735295295715,-285021.9964981079,-1753.000020980835,-13.056933879852295,0.0,-19.616560637950897,-32.67349600791931
13,2020-08-02,7650.0,3.0,1.0,0.0,0.9710885882377625,0.0,0.9481915235519409,-282658.0047607422,-1739.0000820159912,-7.621117681264877,0.0,-9.936368465423584,-17.55748689174652
14,2020-08-09,23854.0,6.0,1.0,0.0,0.970930814743042,0.0,0.9524195194244385,-275662.9943847656,-1702.0000517368317,-4.765909165143967,0.0,-5.209947377443314,-9.97585654258728
15,2020-08-16,71261.0,27.0,7.0,5.0,0.953875720500946,0.0,0.9527899026870728,-253810.0004196167,-1568.0000185966492,-3.500083088874817,0.0,-3.523316979408264,-7.023400068283081
16,2020-08-23,206503.0,72.0,24.0,6.0,0.9540680646896362,0.0,0.9231988787651062,-188757.0023536682,-1189.0000104904175,-1.9336385652422905,0.0,-1.938547007739544,-3.8721855729818344
