index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,24208.0,109.0,26.0,50.0,0.05287404730916023,0.11174003779888153,0.05500100925564766,-151774.99055862427,-2786.000072956085,-512.1893882751465,-105.13387680053711,-353.2863140106201,-970.6095695495605
1,2020-05-10,13592.0,93.0,25.0,37.0,0.06560172140598297,0.07447914034128189,0.06303133070468903,-131869.99559402466,-1999.0000128746033,-474.212121963501,-91.8126106262207,-322.0360279083252,-888.0607604980469
2,2020-05-17,8003.0,47.0,13.0,16.0,0.061153680086135864,0.08634455502033234,0.07051604241132736,-120675.99296569824,-1469.999998807907,-432.81378746032715,-79.2193078994751,-290.0978088378906,-802.1308898925781
3,2020-05-24,4816.0,18.0,6.0,17.0,0.06380485743284225,0.09151691943407059,0.08433682471513748,-114123.9881515503,-1168.999969959259,-391.71292781829834,-66.41932487487793,-258.4714412689209,-716.6036605834961
4,2020-05-31,3083.0,14.0,0.0,5.0,0.06662709265947342,0.10020992159843445,0.10755334049463272,-110190.9875869751,-997.999981045723,-350.582218170166,-53.75953674316406,-227.21703052520752,-631.5587520599365
5,2020-06-07,2076.0,7.0,3.0,6.0,0.072186678647995,0.11415483802556992,0.15406714379787445,-107630.99193572998,-894.0000087022781,-309.5919132232666,-41.201229095458984,-196.58117294311523,-547.3742961883545
6,2020-06-14,1566.0,6.0,3.0,5.0,0.08209722489118576,0.13523492217063904,0.257500022649765,-105882.99036026001,-824.0000158548355,-268.79005432128906,-28.800418376922607,-167.0732021331787,-464.6636486053467
7,2020-06-21,1319.0,3.0,1.0,0.0,0.08979254215955734,0.17482976615428925,0.40591755509376526,-104569.9954032898,-782.9999923706055,-228.32248210906982,-16.638972759246826,-139.95518684387207,-384.91663932800293
8,2020-06-28,1152.0,1.0,0.0,0.0,0.10585072636604309,0.25091710686683655,0.6061385869979858,-103438.99726867676,-749.0000128746033,-188.25678825378418,-4.881560206413269,-116.97813272476196,-310.11648178100586
9,2020-07-05,1089.0,1.0,0.0,2.0,0.03309270739555359,0.0,0.2056652456521988,-102461.99369430542,-734.9999994039536,-148.68977069854736,0.0,-99.75629448890686,-248.44608306884766
10,2020-07-12,737.0,2.0,2.0,0.0,0.1424676924943924,0.0,0.220299631357193,-101557.99388885498,-710.0000232458115,-108.19594860076904,0.0,-80.75889348983765,-188.95485401153564
11,2020-07-19,719.0,3.0,1.0,0.0,0.40980446338653564,0.0,0.44626468420028687,-100943.99452209473,-689.0000402927399,-67.87879467010498,0.0,-54.141342639923096,-122.02014923095703
12,2020-07-26,1285.0,1.0,1.0,0.0,0.8485661745071411,0.0,0.7468782663345337,-100317.99077987671,-679.0000200271606,-35.265594720840454,0.0,-31.025251746177673,-66.29084944725037
13,2020-08-02,3341.0,2.0,1.0,0.0,0.9339487552642822,0.0,0.9044733047485352,-99153.99551391602,-662.0000302791595,-17.51791536808014,0.0,-16.60289764404297,-34.12081599235535
14,2020-08-09,9411.0,5.0,2.0,1.0,0.8953204154968262,0.0,0.885126531124115,-96120.99528312683,-632.0000439882278,-12.465249001979828,0.0,-10.299450159072876,-22.764700651168823
15,2020-08-16,25576.0,6.0,2.0,1.0,0.8744376301765442,0.0,0.8795104622840881,-87550.99773406982,-586.0000103712082,-8.869346976280212,0.0,-6.805065274238586,-15.674412250518799
16,2020-08-23,70450.0,21.0,6.0,2.0,0.9564024806022644,0.0,0.9615688920021057,-64348.00028800964,-423.0000078678131,-3.9305441081523895,0.0,-2.8662556782364845,-6.796799600124359
