index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,53178.0,103.0,29.0,49.0,0.9622863531112671,0.9620236754417419,0.9367743134498596,-6261658.85925293,-97931.00357055664,-113.96403312683105,-14.227252006530762,-100.85524320602417,-229.04653072357178
1,2020-05-10,228164.0,69.0,30.0,37.0,0.9779047966003418,0.9449399709701538,0.8891040682792664,-6208480.8349609375,-97170.00007629395,-92.89234280586243,-5.917584300041199,-82.25553035736084,-181.0654592514038
2,2020-05-17,803438.0,165.0,41.0,26.0,0.9205673336982727,0.9386616349220276,0.8675329089164734,-5980316.925048828,-96169.00444030762,-91.55747294425964,-5.30882716178894,-79.50998544692993,-176.37628197669983
3,2020-05-24,1765650.0,540.0,181.0,113.0,0.6754036545753479,0.9152289628982544,0.4991627633571625,-5176879.119873047,-92916.00227355957,-89.81248140335083,-4.620049297809601,-75.92222690582275,-170.35475492477417
4,2020-05-31,1557125.0,1672.0,597.0,284.0,0.20204484462738037,0.9306157827377319,0.09972571581602097,-3411228.9428710938,-82185.00137329102,-84.75826978683472,-4.026104211807251,-69.65206861495972,-158.43644499778748
5,2020-06-07,654136.0,2637.0,921.0,592.0,0.027073727920651436,0.9281056523323059,0.17937573790550232,-1854103.8513183594,-60223.9990234375,-73.46471548080444,-3.5685229301452637,-58.307838439941406,-135.3410804271698
6,2020-06-14,303304.0,1951.0,633.0,644.0,0.08557399362325668,0.7328457236289978,0.7037171125411987,-1199967.9565429688,-38299.99923706055,-53.7359893321991,-3.106759786605835,-43.18550229072571,-100.02825379371643
7,2020-06-21,202068.0,1004.0,312.0,479.0,0.8540267944335938,0.9630425572395325,0.3773074150085449,-896663.9518737793,-25745.999813079834,-30.25665283203125,-1.787373572587967,-31.705716252326965,-63.74974608421326
8,2020-06-28,167094.0,534.0,197.0,294.0,0.9546589255332947,0.9009521007537842,0.9924644231796265,-694595.9568023682,-18933.000564575195,-15.03714919090271,-0.1729101501405239,-22.873900830745697,-38.08395892381668
9,2020-07-05,147325.0,360.0,129.0,178.0,0.9617645144462585,0.0,0.9346169829368591,-527501.9645690918,-14735.000133514404,-12.314923107624054,0.0,-15.326353907585144,-27.641277015209198
10,2020-07-12,116440.0,317.0,127.0,113.0,0.952530026435852,0.0,0.9157512187957764,-380176.9733428955,-11419.999599456787,-11.184919625520706,0.0,-14.650776982307434,-25.835697054862976
11,2020-07-19,87058.0,299.0,99.0,88.0,0.9333601593971252,0.0,0.8595792651176453,-263736.98711395264,-8348.000049591064,-10.042815655469894,0.0,-13.080617785453796,-23.123433887958527
12,2020-07-26,62048.0,228.0,101.0,76.0,0.9233952164649963,0.0,0.826073169708252,-176678.99131774902,-5786.000490188599,-8.51471722126007,0.0,-10.742592811584473,-19.25730988383293
13,2020-08-02,43243.0,174.0,59.0,61.0,0.9179043173789978,0.0,0.92945796251297,-114630.99718093872,-3751.000165939331,-6.542474031448364,0.0,-7.362792640924454,-13.90526756644249
14,2020-08-09,31784.0,131.0,41.0,52.0,0.9555263519287109,0.0,0.9185289740562439,-71388.00024986267,-2290.000021457672,-4.324753955006599,0.0,-4.491338133811951,-8.81609246134758
15,2020-08-16,23301.0,93.0,37.0,45.0,0.9634737968444824,0.0,0.9486299157142639,-39603.99925708771,-1235.0000441074371,-2.45104618370533,0.0,-2.8268665075302124,-5.277912765741348
16,2020-08-23,16303.0,66.0,18.0,26.0,0.9435232877731323,0.0,0.9324697852134705,-16302.99985408783,-516.0000175237656,-1.2819483876228333,0.0,-1.2973467819392681,-2.5792951695621014
