index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,48972.069575023954,99.408907923409,33.96204775338052,50.61202792591414,0.9733113050460815,0.5648584365844727,0.9613099694252014,-4207247.161865234,-72706.95686340332,-155.64513206481934,-78.9299488067627,-248.93872737884521,-483.5137939453125
1,2020-05-10,185368.18567262584,72.86197661710447,24.881117000691344,35.65998846751438,0.9671856164932251,0.33626994490623474,0.9656877517700195,-4158275.2227783203,-71935.36281585693,-134.7856044769287,-68.3043384552002,-230.69839477539062,-433.7883424758911
2,2020-05-17,553796.0349219029,137.28463601312126,47.26080852406075,33.48157145884285,0.976901113986969,0.05427263304591179,0.9035380482673645,-3972906.8756103516,-71025.40969848633,-133.5318088531494,-61.07603073120117,-229.475736618042,-424.0835952758789
3,2020-05-24,913214.7969758747,446.04739128618303,154.60147049918533,74.68194544326931,0.3449585437774658,0.027806228026747704,0.17566938698291779,-3419110.870361328,-68344.62642669678,-132.3874592781067,-51.120543479919434,-227.62959003448486,-411.13762378692627
4,2020-05-31,613702.2438506103,1197.7239270654848,416.5388760999082,214.49872591364667,0.6245870590209961,0.009726202115416527,0.17997148633003235,-2505896.1868286133,-60374.5174407959,-123.19337129592896,-40.43153762817383,-217.34776496887207,-380.9726858139038
5,2020-06-07,532767.1357681925,1384.637012369081,479.7429982802478,382.8492467575138,0.6136289834976196,0.006808508653193712,0.18595147132873535,-1892193.9849853516,-47242.30766296387,-107.3032021522522,-30.620064735412598,-198.02353382110596,-335.9468078613281
6,2020-06-14,409152.6768251448,1145.4798521899074,393.17678958150475,397.64742001437054,0.6123786568641663,0.0073824431747198105,0.19309711456298828,-1359426.7845153809,-35516.817569732666,-96.96463942527771,-21.33519172668457,-180.20071983337402,-298.5005521774292
7,2020-06-21,298335.7922372054,930.9315800194255,317.97754795847175,340.7244371804857,0.6161771416664124,0.008604549802839756,0.20373928546905518,-950274.0859985352,-25907.633304595947,-86.88373565673828,-12.418882846832275,-163.29208612442017,-262.59472131729126
8,2020-06-28,210730.57705799988,717.4882937862803,244.62836176999454,271.37711799098554,0.6245028376579285,0.009624817408621311,0.21284207701683044,-651938.2476806641,-18319.478034973145,-76.97476148605347,-3.7033629417419434,-146.89408540725708,-227.57221698760986
9,2020-07-05,145993.46388984792,526.8826755692753,179.39698105544372,205.13804023316357,0.6346720457077026,0.0,0.21528129279613495,-441207.6473236084,-12634.141445159912,-67.21793413162231,0.0,-130.79997301101685,-198.0179214477539
10,2020-07-12,100048.36160988885,374.71499591482404,127.42113347650525,148.98871086165943,0.6476841568946838,0.0,0.2139110267162323,-295214.1761779785,-8537.683486938477,-57.6488196849823,0.0,-114.83292579650879,-172.48174667358398
11,2020-07-19,68334.74599850277,260.90876773468926,88.59477580005054,105.18299602705005,0.6650503277778625,0.0,0.2113598734140396,-195165.8010482788,-5660.71093082428,-48.3187198638916,0.0,-98.84816408157349,-147.16688632965088
12,2020-07-26,46824.89051770047,179.38423539194568,60.81890055018826,72.84423741001143,0.68437659740448,0.0,0.20612666010856628,-126831.0546875,-3673.3126640319824,-39.32792544364929,0.0,-82.78592824935913,-122.11385250091553
13,2020-08-02,32212.987091618073,122.78951731753949,41.570522066709366,49.88352252051525,0.7012001872062683,0.0,0.19737304747104645,-80006.17027282715,-2311.5476965904236,-30.777662992477417,0.0,-66.61498546600342,-97.39265084266663
14,2020-08-09,22172.846088316895,84.14024204497083,28.449167716531406,34.01231417923381,0.7118862867355347,0.0,0.18645481765270233,-47793.179750442505,-1379.4738054275513,-22.682219743728638,0.0,-50.28090476989746,-72.9631233215332
15,2020-08-16,15216.36192622123,57.78235548897361,19.514667309536865,23.194833208669852,0.7177203893661499,0.0,0.17714641988277435,-25620.335340499878,-740.1832938194275,-14.944449067115784,0.0,-33.729708194732666,-48.67415964603424
16,2020-08-23,10403.973085900907,39.683938424995375,13.38811857651853,15.842177407078584,0.7193007469177246,0.0,0.170392706990242,-10403.972864151001,-301.16187408566475,-7.422865927219391,0.0,-16.954445838928223,-24.37731295824051
