,o_0,o_1,o_2,o_3,o_4,o_5
61,-5440842.819213867,-85318.00270080566,-219.90737915039062,-35.37278413772583,-150.2132773399353,-405.49344062805176
62,-464826.01165771484,-9383.000135421753,-626.6951084136963,-109.62759017944336,-208.28454494476318,-944.6072387695312
63,-8420761.108398438,-144421.9970703125,-43.99712085723877,-17.263436317443848,-33.81964564323425,-95.08021116256714
64,-47873.99768829346,-1756.9999396800995,-573.9272117614746,-103.27997207641602,-398.2125520706177,-1075.4197311401367
65,-646374.9408721924,-11569.99945640564,-650.0770092010498,-111.31965637207031,-154.88555431365967,-916.2821674346924
66,-6070937.347412109,-96875.0,-161.41148805618286,-33.191328048706055,-151.5125274658203,-346.11534118652344
67,-8088790.8935546875,-138262.0143890381,-59.95599627494812,-23.62173318862915,-45.89685797691345,-129.474595785141
68,-8035258.483886719,-137901.0009765625,-58.74253511428833,-28.647522926330566,-45.72448134422302,-133.1145465373993
69,-8383358.001708984,-143720.98922729492,-34.1442734003067,-21.559641361236572,-43.7806099653244,-99.48452711105347
70,-2786791.9921875,-47219.99645233154,-403.2722473144531,-76.63877964019775,-193.14173460006714,-673.0528020858765
71,-175357.00798034668,-4100.99983215332,-649.1294860839844,-113.27404975891113,-234.09953117370605,-996.5031337738037
72,-6696383.6669921875,-106616.99295043945,-95.78338861465454,-33.14781427383423,-125.11036396026611,-254.0415859222412
73,-8279759.216308594,-142264.0037536621,-49.52279031276703,-22.07104206085205,-38.639020919799805,-110.23284673690796
74,-3889804.0771484375,-63236.002922058105,-310.86010932922363,-45.375914573669434,-191.1157250404358,-547.3516988754272
75,-43735.99886894226,-1678.9999604225159,-569.9984073638916,-114.96631622314453,-437.98208236694336,-1122.9467582702637
76,-43415.99941253662,-1721.000075340271,-557.7329635620117,-108.69616508483887,-410.7354164123535,-1077.1644973754883
77,-912057.9719543457,-14870.998859405518,-613.6899948120117,-113.555908203125,-142.72440671920776,-869.9702453613281
78,-39950.9996175766,-1642.0000791549683,-606.8387031555176,-115.12493133544922,-451.8683433532715,-1173.832082748413
79,-7933786.0107421875,-136853.99055480957,-53.66553068161011,-28.66135597229004,-53.92831563949585,-136.25518798828125
80,-8281937.408447266,-142706.01272583008,-32.83230364322662,-28.590331077575684,-47.19650149345398,-108.61913323402405
81,-782617.0444488525,-13980.998992919922,-651.3221740722656,-114.59595680236816,-125.21255016326904,-891.1305999755859
82,-6290731.048583984,-99849.0047454834,-81.0670018196106,-32.491161823272705,-181.70018196105957,-295.2583408355713
83,-7634001.922607422,-127855.00526428223,-70.45177221298218,-30.970022678375244,-60.76885461807251,-162.19064712524414
84,-7753476.715087891,-132656.9938659668,-46.317338943481445,-34.98001575469971,-55.81098794937134,-137.10834503173828
