index,dates,ari,i_hosp_new,i_icu_new,d_new,p_w,p_s,p_l,o_0,o_1,o_2,o_3,o_4,o_5
0,2020-05-03,24178.014210227484,99.408907923409,33.96204775338052,50.61202792591414,0.08156221359968185,0.2628726363182068,0.06512188911437988,-135840.49940109253,-1003006.8969726562,-531.1919689178467,-76.8384313583374,-470.62840461730957,-1078.6588096618652
1,2020-05-10,16196.444416912374,69.10850756041846,23.57855963560566,35.50319802114693,0.06973996758460999,0.2894245982170105,0.07167145609855652,-111662.48321533203,-1002243.2708740234,-493.8279151916504,-64.43100929260254,-439.5845890045166,-997.8435516357422
2,2020-05-17,11641.007179802356,45.029845627504834,15.30185584345468,24.36048777555527,0.07730934023857117,0.3166123032569885,0.08486150205135345,-95466.03560447693,-1001728.2867431641,-453.33638191223145,-54.347262382507324,-408.04200172424316,-915.7256412506104
3,2020-05-24,9079.293505981972,28.664516934629994,9.676947039438957,16.01693303438095,0.0886591300368309,0.35322797298431396,0.1041618064045906,-83825.02794265747,-1001400.3753662109,-412.7570152282715,-44.66880798339844,-376.8799304962158,-834.3057918548584
4,2020-05-31,7691.717036540242,19.380634852015536,6.507356351640918,10.40144322167388,0.10712362825870514,0.3868846893310547,0.13760153949260712,-74745.73254585266,-1001186.0656738281,-372.63355255126953,-35.44654369354248,-346.29833698272705,-754.3784523010254
5,2020-06-07,7159.051871205767,14.336269353665207,4.8008366519056755,7.023078187144696,0.13585583865642548,0.41537222266197205,0.19258888065814972,-67054.01539802551,-1001034.2407226562,-333.18188190460205,-26.73269271850586,-316.6069507598877,-676.5215635299683
6,2020-06-14,7355.592185185509,11.727879285789378,3.928401423764308,5.129874374727542,0.18555015325546265,0.4303385317325592,0.22842702269554138,-59894.96111869812,-1000915.6036376953,-294.7648763656616,-18.46994400024414,-288.38043212890625,-601.6152763366699
7,2020-06-21,8179.7180983307335,10.758476200744823,3.614280328603564,4.166518367716052,0.20958170294761658,0.4800988733768463,0.2528228163719177,-52539.366483688354,-1000812.1490478516,-258.02462100982666,-10.5372154712677,-261.76395416259766,-530.3258085250854
8,2020-06-28,8071.034818949134,11.020607780040468,3.7152417062472063,3.8176392183888184,0.20443668961524963,0.5438899397850037,0.26936572790145874,-44359.64822769165,-1000710.9069824219,-223.02017211914062,-3.0273503065109253,-236.22291088104248,-462.27044105529785
9,2020-07-05,6615.808541649807,12.187750637744774,4.124482804679046,3.908468812794169,0.18691492080688477,0.0,0.3308769762516022,-36288.61308097839,-1000601.9592285156,-188.5725975036621,0.0,-211.42475605010986,-399.99735832214355
10,2020-07-12,5171.0607858362055,12.921601423847843,4.427282866742324,4.235973787364023,0.10001049190759659,0.0,0.17078472673892975,-29672.804474830627,-1000482.4829101562,-153.71606349945068,0.0,-187.8424882888794,-341.5585470199585
11,2020-07-19,2966.808721121808,12.175229366169921,4.204028873334519,4.371371207554086,0.04060201719403267,0.0,0.059744421392679214,-24501.74242258072,-1000363.76953125,-116.86643362045288,0.0,-163.22094202041626,-280.0873804092407
12,2020-07-26,1821.886058285323,9.308965723843336,3.214318238579722,3.979257377703482,0.3940221667289734,0.0,0.08813108503818512,-21534.933149814606,-1000263.0615234375,-76.77258253097534,0.0,-133.9550256729126,-210.72760105133057
13,2020-08-02,1840.3466624256544,5.764471769574854,1.9793369749329757,3.021831058071151,0.5349962711334229,0.0,0.07229579985141754,-19713.04714679718,-1000195.0073242188,-41.64716601371765,0.0,-102.94995307922363,-144.5971155166626
14,2020-08-09,2449.2027926617448,3.937065250430723,1.337609607773878,2.03335159465613,0.9064417481422424,0.0,0.3051239848136902,-17872.700095176697,-1000152.2827148438,-17.96821802854538,0.0,-72.28032946586609,-90.248544216156
15,2020-08-16,5013.079799849365,3.6398745245802653,1.2317533738293107,1.4792337346705222,0.9553013443946838,0.0,0.3525599539279938,-15423.497557640076,-1000117.8741455078,-4.603901505470276,0.0,-44.58703100681305,-49.190930128097534
16,2020-08-23,10410.417571113037,5.441931378243769,1.8510051717485352,1.4643675134141731,0.9819833040237427,0.0,0.3160807490348816,-10410.41761636734,-1000076.2939453125,-1.4457626268267632,0.0,-22.07549810409546,-23.52126181125641
